category,source,target,tgt_lng
10_enemy,狡猾な温泉開発部員,狡猾的温泉开发部成员,zh-CN
10_enemy,狡猾的溫泉開發部成員,狡猾的温泉开发部成员,zh-CN
10_enemy,Conniving Hot Springs Member,狡猾的温泉开发部成员,zh-CN
10_enemy,교활한 온천개발부원,狡猾的温泉开发部成员,zh-CN
10_enemy,สมาชิกชมรมพัฒนาออนเซ็นเจ้าเล่ห์,狡猾的温泉开发部成员,zh-CN
10_enemy,ワカモに奪われた装甲車,被若藻抢走的装甲车,zh-CN
10_enemy,被奪取的若藻裝甲車,被若藻抢走的装甲车,zh-CN
10_enemy,Hijacked Wakamo Armored Vehicle,被若藻抢走的装甲车,zh-CN
10_enemy,탈취된 와카모 장갑차,被若藻抢走的装甲车,zh-CN
10_enemy,รถหุ้มเกราะวาคาโมะที่ถูกชิง,被若藻抢走的装甲车,zh-CN
10_enemy,ワカモ,若藻,zh-CN
10_enemy,Wakamo,若藻,zh-CN
10_enemy,와카모,若藻,zh-CN
10_enemy,วาคาโมะ,若藻,zh-CN
10_enemy,ノノミ,野宫,zh-CN
10_enemy,野乃美,野宫,zh-CN
10_enemy,Nonomi,野宫,zh-CN
10_enemy,노노미,野宫,zh-CN
10_enemy,โนโนมิ,野宫,zh-CN
10_enemy,チェシャーキャット,柴郡猫,zh-CN
10_enemy,柴郡貓,柴郡猫,zh-CN
10_enemy,Cheshire Cat,柴郡猫,zh-CN
10_enemy,체셔캣,柴郡猫,zh-CN
10_enemy,เชสเชียร์แคท,柴郡猫,zh-CN
10_enemy,マリナ,玛利娜,zh-CN
10_enemy,瑪麗娜,玛利娜,zh-CN
10_enemy,Marina,玛利娜,zh-CN
10_enemy,마리나,玛利娜,zh-CN
10_enemy,มารินะ,玛利娜,zh-CN
10_enemy,シグレ,时雨,zh-CN
10_enemy,時雨,时雨,zh-CN
10_enemy,Shigure,时雨,zh-CN
10_enemy,시구레,时雨,zh-CN
10_enemy,ชิกุเระ,时雨,zh-CN
10_enemy,ノドカ,和香,zh-CN
10_enemy,Nodoka,和香,zh-CN
10_enemy,노도카,和香,zh-CN
10_enemy,โนโดกะ,和香,zh-CN
10_enemy,イロハ,伊吕波,zh-CN
10_enemy,伊呂波,伊吕波,zh-CN
10_enemy,Iroha,伊吕波,zh-CN
10_enemy,이로하,伊吕波,zh-CN
10_enemy,อิโรฮะ,伊吕波,zh-CN
10_enemy,高級食材運搬車,高级食材运输车,zh-CN
10_enemy,高級食材搬運車輛,高级食材运输车,zh-CN
10_enemy,High-Quality Ingredient Transportation Vehicle,高级食材运输车,zh-CN
10_enemy,고급 식재료 운반 차량,高级食材运输车,zh-CN
10_enemy,พาหนะลำเลียงวัตถุดิบชั้นสูง,高级食材运输车,zh-CN
10_enemy,攻撃的な無名の守護者Type.M,具攻击性的无名守护者Type.M,zh-CN
10_enemy,具攻擊性的無名守護者Type.M,具攻击性的无名守护者Type.M,zh-CN
10_enemy,Aggressive Unknown Guardian Type M,具攻击性的无名守护者Type.M,zh-CN
10_enemy,공격적인 무명수호자 Type.M,具攻击性的无名守护者Type.M,zh-CN
10_enemy,ผู้พิทักษ์นิรนามจู่โจม Type.M,具攻击性的无名守护者Type.M,zh-CN
10_enemy,ユズ（メイド）,柚子(女仆),zh-CN
10_enemy,Yuzu (Maid),柚子(女仆),zh-CN
10_enemy,유즈(메이드),柚子(女仆),zh-CN
10_enemy,ยูสึ (เมด),柚子(女仆),zh-CN
10_enemy,アリス（メイド）,爱丽丝(女仆),zh-CN
10_enemy,Aris (Maid),爱丽丝(女仆),zh-CN
10_enemy,아리스(메이드),爱丽丝(女仆),zh-CN
10_enemy,อาริสึ (เมด),爱丽丝(女仆),zh-CN
10_enemy,トキ（バニーガール）,时(兔女郎),zh-CN
10_enemy,Toki (Bunny),时(兔女郎),zh-CN
10_enemy,토키(바니걸),时(兔女郎),zh-CN
10_enemy,โทคิ (บันนี่เกิร์ล),时(兔女郎),zh-CN
10_enemy,シュン,瞬,zh-CN
10_enemy,旬,瞬,zh-CN
10_enemy,Shun,瞬,zh-CN
10_enemy,슌,瞬,zh-CN
10_enemy,ชุน,瞬,zh-CN
10_enemy,ココナ,心奈,zh-CN
10_enemy,心菜,心奈,zh-CN
10_enemy,Kokona,心奈,zh-CN
10_enemy,코코나,心奈,zh-CN
10_enemy,โคโคน่า,心奈,zh-CN
10_enemy,サヤ,纱绫,zh-CN
10_enemy,沙耶,纱绫,zh-CN
10_enemy,Saya,纱绫,zh-CN
10_enemy,사야,纱绫,zh-CN
10_enemy,ซายะ,纱绫,zh-CN
10_enemy,ミヤコ（水着）,宫子(泳装),zh-CN
10_enemy,Miyako (Swimsuit),宫子(泳装),zh-CN
10_enemy,미야코(수영복),宫子(泳装),zh-CN
10_enemy,มิยาโกะ (ชุดว่ายน้ำ),宫子(泳装),zh-CN
10_enemy,サキ（水着）,咲(泳装),zh-CN
10_enemy,Saki (Swimsuit),咲(泳装),zh-CN
10_enemy,사키(수영복),咲(泳装),zh-CN
10_enemy,ซากิ (ชุดว่ายน้ำ),咲(泳装),zh-CN
10_enemy,ミユ（水着）,美游(泳装),zh-CN
10_enemy,Miyu (Swimsuit),美游(泳装),zh-CN
10_enemy,미유(수영복),美游(泳装),zh-CN
10_enemy,มิยุ (ชุดว่ายน้ำ),美游(泳装),zh-CN
10_enemy,モエ,萌绘,zh-CN
10_enemy,萌,萌绘,zh-CN
10_enemy,Moe,萌绘,zh-CN
10_enemy,모에,萌绘,zh-CN
10_enemy,โมเอะ,萌绘,zh-CN
10_enemy,ウイ（水着）,忧(泳装),zh-CN
10_enemy,Ui (Swimsuit),忧(泳装),zh-CN
10_enemy,우이(수영복),忧(泳装),zh-CN
10_enemy,อุย (ชุดว่ายน้ำ),忧(泳装),zh-CN
10_enemy,コハル（水着）,小春(泳装),zh-CN
10_enemy,Koharu (Swimsuit),小春(泳装),zh-CN
10_enemy,코하루(수영복),小春(泳装),zh-CN
10_enemy,โคฮารุ (ชุดว่ายน้ำ),小春(泳装),zh-CN
10_enemy,ヒナタ（水着）,日向(泳装),zh-CN
10_enemy,Hinata (Swimsuit),日向(泳装),zh-CN
10_enemy,히나타(수영복),日向(泳装),zh-CN
10_enemy,ฮินาตะ (ชุดว่ายน้ำ),日向(泳装),zh-CN
11_skill,ハードボイルドショット,冷酷无情射击,zh-CN
11_skill,Hardboiled Shot,冷酷无情射击,zh-CN
11_skill,Hard-Boiled Shot,冷酷无情射击,zh-CN
11_skill,하드보일드 샷,冷酷无情射击,zh-CN
11_skill,กระสุนแห่งความร้ายกาจ,冷酷无情射击,zh-CN
11_skill,ノワールシュート,黑色攻击,zh-CN
11_skill,Noir Shoot,黑色攻击,zh-CN
11_skill,Noir Attack,黑色攻击,zh-CN
11_skill,느와르 어택,黑色攻击,zh-CN
11_skill,นัวร์ แอทแท็ค!,黑色攻击,zh-CN
11_skill,ノワールシュート+,黑色攻击+,zh-CN
11_skill,Noir Shoot+,黑色攻击+,zh-CN
11_skill,Noir Attack+,黑色攻击+,zh-CN
11_skill,느와르 어택+,黑色攻击+,zh-CN
11_skill,นัวร์ แอทแท็ค!+,黑色攻击+,zh-CN
11_skill,社長の威厳,社长的威严,zh-CN
11_skill,社長的威嚴,社长的威严,zh-CN
11_skill,The Gravity of a Boss,社长的威严,zh-CN
11_skill,사장님의 위엄,社长的威严,zh-CN
11_skill,เกียรติภูมิของหัวหน้า,社长的威严,zh-CN
11_skill,社長の威厳+,社长的威严+,zh-CN
11_skill,社長的威嚴+,社长的威严+,zh-CN
11_skill,The Gravity of a Boss+,社长的威严+,zh-CN
11_skill,사장님의 위엄+,社长的威严+,zh-CN
11_skill,เกียรติภูมิของหัวหน้า+,社长的威严+,zh-CN
11_skill,アウトローの流儀,法外狂徒之路,zh-CN
11_skill,亡命之徒的作風,法外狂徒之路,zh-CN
11_skill,Way of the Outlaw,法外狂徒之路,zh-CN
11_skill,무법자의 길,法外狂徒之路,zh-CN
11_skill,วิถีคนนอกรีต,法外狂徒之路,zh-CN
11_skill,不屈の意志,不屈的意志,zh-CN
11_skill,Undying Will,不屈的意志,zh-CN
11_skill,불굴의 의지,不屈的意志,zh-CN
11_skill,ความตั้งใจที่ไม่ย่อท้อ,不屈的意志,zh-CN
11_skill,執念の猛撃,执念的猛击,zh-CN
11_skill,執念的猛擊,执念的猛击,zh-CN
11_skill,Single-Minded Assault,执念的猛击,zh-CN
11_skill,집념의 맹격,执念的猛击,zh-CN
11_skill,โจมตีเด็ดเดี่ยว,执念的猛击,zh-CN
11_skill,執念の猛撃+,执念的猛击+,zh-CN
11_skill,執念的猛擊+,执念的猛击+,zh-CN
11_skill,Single-Minded Assault+,执念的猛击+,zh-CN
11_skill,집념의 맹격+,执念的猛击+,zh-CN
11_skill,โจมตีเด็ดเดี่ยว+,执念的猛击+,zh-CN
11_skill,スペシャリストの休憩,专家的休憩,zh-CN
11_skill,專家的休息,专家的休憩,zh-CN
11_skill,Specialist's Respite,专家的休憩,zh-CN
11_skill,스페셜리스트의 휴식,专家的休憩,zh-CN
11_skill,การพักผ่อนของผู้เชี่ยวชาญ,专家的休憩,zh-CN
11_skill,スペシャリストの休憩+,专家的休憩+,zh-CN
11_skill,專家的休息+,专家的休憩+,zh-CN
11_skill,Specialist's Respite+,专家的休憩+,zh-CN
11_skill,스페셜리스트의 휴식+,专家的休憩+,zh-CN
11_skill,การพักผ่อนของผู้เชี่ยวชาญ+,专家的休憩+,zh-CN
11_skill,強靱な精神力,强韧的精神力,zh-CN
11_skill,強韌的精神力,强韧的精神力,zh-CN
11_skill,Iron Will,强韧的精神力,zh-CN
11_skill,강인한 정신력,强韧的精神力,zh-CN
11_skill,จิตใจที่แข็งแกร่ง,强韧的精神力,zh-CN
11_skill,貫くエレガンス,优雅地贯穿,zh-CN
11_skill,貫穿 Elegance,优雅地贯穿,zh-CN
11_skill,Piercing Elegance,优雅地贯穿,zh-CN
11_skill,꿰뚫는 엘레강스,优雅地贯穿,zh-CN
11_skill,สง่างามทะลุเกราะ,优雅地贯穿,zh-CN
11_skill,爆発するエキゾチック,爆炸的异国风情,zh-CN
11_skill,爆炸 Exotic,爆炸的异国风情,zh-CN
11_skill,Exotic Explosives,爆炸的异国风情,zh-CN
11_skill,폭발하는 엑조틱,爆炸的异国风情,zh-CN
11_skill,ระเบิดเอ็กซ์โซติก,爆炸的异国风情,zh-CN
11_skill,美食家の気品,美食家的品格,zh-CN
11_skill,Gourmand's Honor,美食家的品格,zh-CN
11_skill,미식가의 기품,美食家的品格,zh-CN
11_skill,ศักดิ์ศรีของนักชิม,美食家的品格,zh-CN
11_skill,美食家の気品+,美食家的品格+,zh-CN
11_skill,Gourmand's Honor+,美食家的品格+,zh-CN
11_skill,미식가의 기품+,美食家的品格+,zh-CN
11_skill,ศักดิ์ศรีของนักชิม+,美食家的品格+,zh-CN
11_skill,美食家の冷静さ,美食家的严谨,zh-CN
11_skill,美食家的沉著,美食家的严谨,zh-CN
11_skill,Prudent Connoisseur,美食家的严谨,zh-CN
11_skill,미식가의 신중함,美食家的严谨,zh-CN
11_skill,ความสุขุมของนักชิม,美食家的严谨,zh-CN
11_skill,助けて、ペロロ様！,佩洛洛大人，快帮帮我！,zh-CN
11_skill,幫幫我，佩洛洛大人！,佩洛洛大人，快帮帮我！,zh-CN
11_skill,"Help Me, Peroro!",佩洛洛大人，快帮帮我！,zh-CN
11_skill,"도와줘요, 페로로 님!",佩洛洛大人，快帮帮我！,zh-CN
11_skill,ท่านเพโรโร่ออกโรง!,佩洛洛大人，快帮帮我！,zh-CN
11_skill,ペロロ様の応援,佩洛洛大人的助威,zh-CN
11_skill,佩洛洛大人的應援,佩洛洛大人的助威,zh-CN
11_skill,Peroro's Support,佩洛洛大人的助威,zh-CN
11_skill,페로로 님의 응원,佩洛洛大人的助威,zh-CN
11_skill,กำลังใจของท่านเพโรโร่,佩洛洛大人的助威,zh-CN
11_skill,コレクター根性,收藏家的韧性,zh-CN
11_skill,收藏家的毅力,收藏家的韧性,zh-CN
11_skill,Collector's Spirit,收藏家的韧性,zh-CN
11_skill,수집가의 근성,收藏家的韧性,zh-CN
11_skill,ความกล้าของนักสะสม,收藏家的韧性,zh-CN
11_skill,コレクター根性+,收藏家的韧性+,zh-CN
11_skill,收藏家的毅力+,收藏家的韧性+,zh-CN
11_skill,Collector's Spirit+,收藏家的韧性+,zh-CN
11_skill,수집가의 근성+,收藏家的韧性+,zh-CN
11_skill,ความกล้าของนักสะสม+,收藏家的韧性+,zh-CN
11_skill,すばしっこいコレクター,敏捷的收藏家,zh-CN
11_skill,Agile Collector,敏捷的收藏家,zh-CN
11_skill,민첩한 수집가,敏捷的收藏家,zh-CN
11_skill,นักสะสมผู้ฉับไว,敏捷的收藏家,zh-CN
11_skill,終幕：イシュ・ボシェテ,终幕：伊施波设,zh-CN
11_skill,終幕：Ish-bosheth,终幕：伊施波设,zh-CN
11_skill,Denouement: Ishbosheth,终幕：伊施波设,zh-CN
11_skill,종막: 이스보셋,终幕：伊施波设,zh-CN
11_skill,ปิดฉาก: อิชโบเชท,终幕：伊施波设,zh-CN
11_skill,リロードアンドデストロイ,重装与毁灭,zh-CN
11_skill,Reload & Destroy,重装与毁灭,zh-CN
11_skill,Lock & Load,重装与毁灭,zh-CN
11_skill,리로드 앤 디스트로이,重装与毁灭,zh-CN
11_skill,โหลดกระสุนและทำลาย!,重装与毁灭,zh-CN
11_skill,リロードアンドデストロイ＋,换弹与摧毁＋,zh-CN
11_skill,Reload & Destroy+,换弹与摧毁＋,zh-CN
11_skill,Lock & Load+,换弹与摧毁＋,zh-CN
11_skill,리로드 앤 디스트로이+,换弹与摧毁＋,zh-CN
11_skill,โหลดกระสุนและทำลาย!+,换弹与摧毁＋,zh-CN
11_skill,冷徹な風紀委員会,冷静的风纪委员会,zh-CN
11_skill,冷靜的風紀委員會,冷静的风纪委员会,zh-CN
11_skill,Prefect Team Member Judgment,冷静的风纪委员会,zh-CN
11_skill,선도부의 냉철,冷静的风纪委员会,zh-CN
11_skill,ความเยือกเย็นของกรรมการวินัย,冷静的风纪委员会,zh-CN
11_skill,冷徹な風紀委員会+,冷静的风纪委员会+,zh-CN
11_skill,冷靜的風紀委員會+,冷静的风纪委员会+,zh-CN
11_skill,Prefect Team Member Judgment+,冷静的风纪委员会+,zh-CN
11_skill,선도부의 냉철+,冷静的风纪委员会+,zh-CN
11_skill,ความเยือกเย็นของกรรมการวินัย+,冷静的风纪委员会+,zh-CN
11_skill,徹頭徹尾,彻头彻尾,zh-CN
11_skill,Out-and-Out,彻头彻尾,zh-CN
11_skill,철두철미,彻头彻尾,zh-CN
11_skill,ความมุ่งมั่นที่แรงกล้า,彻头彻尾,zh-CN
11_skill,戦術的鎮圧,战术镇压,zh-CN
11_skill,戰術鎮壓,战术镇压,zh-CN
11_skill,Tactical Suppression,战术镇压,zh-CN
11_skill,전술 진압,战术镇压,zh-CN
11_skill,กลยุทธ์พิชิต,战术镇压,zh-CN
11_skill,応急手当,急救治疗,zh-CN
11_skill,急救,急救治疗,zh-CN
11_skill,Emergency First Aid,急救治疗,zh-CN
11_skill,응급 치료,急救治疗,zh-CN
11_skill,รักษาฉุกเฉิน,急救治疗,zh-CN
11_skill,応急手当＋,急救＋,zh-CN
11_skill,急救+,急救＋,zh-CN
11_skill,Emergency First Aid+,急救＋,zh-CN
11_skill,응급 치료+,急救＋,zh-CN
11_skill,รักษาฉุกเฉิน+,急救＋,zh-CN
11_skill,対策委員会の委員長,对策委员长,zh-CN
11_skill,對策委員會的委員長,对策委员长,zh-CN
11_skill,Foreclosure Task Force President,对策委员长,zh-CN
11_skill,대책위원회의 부장,对策委员长,zh-CN
11_skill,ประธานคณะกรรมการแผนงาน,对策委员长,zh-CN
11_skill,対策委員会の委員長+,对策委员长+,zh-CN
11_skill,對策委員會的委員長+,对策委员长+,zh-CN
11_skill,Foreclosure Task Force President+,对策委员长+,zh-CN
11_skill,대책위원회의 부장+,对策委员长+,zh-CN
11_skill,ประธานคณะกรรมการแผนงาน+,对策委员长+,zh-CN
11_skill,鎮圧のベテラン,熟练镇压,zh-CN
11_skill,鎮壓老手,熟练镇压,zh-CN
11_skill,Expert Suppression,熟练镇压,zh-CN
11_skill,진압 숙련,熟练镇压,zh-CN
11_skill,ยอดนักพิชิต,熟练镇压,zh-CN
11_skill,一網打尽,一网打尽,zh-CN
11_skill,一網打盡,一网打尽,zh-CN
11_skill,Major Roundup,一网打尽,zh-CN
11_skill,일망타진,一网打尽,zh-CN
11_skill,กระสุนสายฟ้า,一网打尽,zh-CN
11_skill,指名手配,悬赏通缉,zh-CN
11_skill,懸賞通緝,悬赏通缉,zh-CN
11_skill,Bounty,悬赏通缉,zh-CN
11_skill,현상수배,悬赏通缉,zh-CN
11_skill,ประกาศจับ,悬赏通缉,zh-CN
11_skill,一撃必中,一发必中,zh-CN
11_skill,一擊必中,一发必中,zh-CN
11_skill,One-Shot Bullseye,一发必中,zh-CN
11_skill,일발필중,一发必中,zh-CN
11_skill,กระสุนพิฆาต,一发必中,zh-CN
11_skill,一撃必中+,一发必中+,zh-CN
11_skill,一擊必中+,一发必中+,zh-CN
11_skill,One-Shot Bullseye+,一发必中+,zh-CN
11_skill,일발필중+,一发必中+,zh-CN
11_skill,กระสุนพิฆาต+,一发必中+,zh-CN
11_skill,風紀委員の度胸,风纪委员的胆量,zh-CN
11_skill,風紀委員的膽量,风纪委员的胆量,zh-CN
11_skill,Prefect Team Nerve,风纪委员的胆量,zh-CN
11_skill,선도부원의 담력,风纪委员的胆量,zh-CN
11_skill,ความกล้าของกรรมการวินัย,风纪委员的胆量,zh-CN
11_skill,世界をもっと色鮮やかに！,让世界更加鲜艳！,zh-CN
11_skill,讓世界更加鮮豔！,让世界更加鲜艳！,zh-CN
11_skill,World Beautification!,让世界更加鲜艳！,zh-CN
11_skill,세상을 더 아름답게!,让世界更加鲜艳！,zh-CN
11_skill,เนรมิตโลกงาม!,让世界更加鲜艳！,zh-CN
11_skill,くらえ、ペイントボール！,投掷油漆弹！,zh-CN
11_skill,接招吧，漆彈！,投掷油漆弹！,zh-CN
11_skill,Paintball Lob!,投掷油漆弹！,zh-CN
11_skill,페인트 볼 투척!,投掷油漆弹！,zh-CN
11_skill,ยิงลูกเพนท์บอล!,投掷油漆弹！,zh-CN
11_skill,芸術的な演出,华丽演出,zh-CN
11_skill,藝術性的演出,华丽演出,zh-CN
11_skill,Dazzling Display,华丽演出,zh-CN
11_skill,화려한 연출,华丽演出,zh-CN
11_skill,การจัดแสดงที่สง่างาม,华丽演出,zh-CN
11_skill,芸術的な演出+,华丽演出+,zh-CN
11_skill,藝術性的演出+,华丽演出+,zh-CN
11_skill,Dazzling Display+,华丽演出+,zh-CN
11_skill,화려한 연출+,华丽演出+,zh-CN
11_skill,การจัดแสดงที่สง่างาม+,华丽演出+,zh-CN
11_skill,芸術の苦しみ,艺术的苦痛,zh-CN
11_skill,藝術的痛苦,艺术的苦痛,zh-CN
11_skill,Suffering for Art,艺术的苦痛,zh-CN
11_skill,예술의 고통,艺术的苦痛,zh-CN
11_skill,ความเจ็บปวดแห่งศิลปะ,艺术的苦痛,zh-CN
11_skill,あぁ？ぶっ殺されてぇか？,啊~？活腻了吧你？,zh-CN
11_skill,啊？找死嗎？,啊~？活腻了吧你？,zh-CN
11_skill,You Got a Death Wish or Somethin'?,啊~？活腻了吧你？,zh-CN
11_skill,아앙~? 죽인다?,啊~？活腻了吧你？,zh-CN
11_skill,อ๊ะ~? เดี๋ยวก็ฆ่าซะหรอก!,啊~？活腻了吧你？,zh-CN
11_skill,あぁ？ふざけんな！,啊~？把我当傻子是吧？！,zh-CN
11_skill,啊？開什麼玩笑！,啊~？把我当傻子是吧？！,zh-CN
11_skill,Cruisin' for a Bruisin'!,啊~？把我当傻子是吧？！,zh-CN
11_skill,아앙~? 까불지마!,啊~？把我当傻子是吧？！,zh-CN
11_skill,อ๊ะ~? อย่าซ่าให้มันมากนักนะ!,啊~？把我当傻子是吧？！,zh-CN
11_skill,あぁ？ふざけんな！+,啊~？把我当傻子是吧？！+,zh-CN
11_skill,啊？開什麼玩笑！+,啊~？把我当傻子是吧？！+,zh-CN
11_skill,Cruisin' for a Bruisin'!+,啊~？把我当傻子是吧？！+,zh-CN
11_skill,아앙~? 까불지마!+,啊~？把我当傻子是吧？！+,zh-CN
11_skill,อ๊ะ~? อย่าซ่าให้มันมากนักนะ!+,啊~？把我当傻子是吧？！+,zh-CN
11_skill,コールサインダブルオー,代号00,zh-CN
11_skill,Call Sign Double O,代号00,zh-CN
11_skill,코드명 더블오,代号00,zh-CN
11_skill,โค้ดเนมดับเบิ้ลโอ,代号00,zh-CN
11_skill,コールサインダブルオー+,代号00+,zh-CN
11_skill,Call Sign Double O+,代号00+,zh-CN
11_skill,코드명 더블오+,代号00+,zh-CN
11_skill,โค้ดเนมดับเบิ้ลโอ+,代号00+,zh-CN
11_skill,激昂,愤怒强化,zh-CN
11_skill,Enhanced Rage,愤怒强化,zh-CN
11_skill,분노 강화,愤怒强化,zh-CN
11_skill,โกรธทะลุจุดเดือด,愤怒强化,zh-CN
11_skill,チーズチョコレートバーガー！,芝士巧克力汉堡~,zh-CN
11_skill,起司巧克力漢堡──！,芝士巧克力汉堡~,zh-CN
11_skill,Cheese 'n' Chocolate Hamburger!,芝士巧克力汉堡~,zh-CN
11_skill,치즈 초콜릿 햄버거~,芝士巧克力汉堡~,zh-CN
11_skill,ชีส ช็อกโกแลต แฮมเบอร์เกอร์~,芝士巧克力汉堡~,zh-CN
11_skill,よーーい、BANG！,瞄准，砰！,zh-CN
11_skill,預──備，BANG！,瞄准，砰！,zh-CN
11_skill,"Ready, Set, Boom!",瞄准，砰！,zh-CN
11_skill,"준비하고, 빠앙!",瞄准，砰！,zh-CN
11_skill,เตรียมตัวและ...ยิง!,瞄准，砰！,zh-CN
11_skill,よーーい、BANG！+,瞄准，砰！+,zh-CN
11_skill,預──備，BANG！+,瞄准，砰！+,zh-CN
11_skill,"Ready, Set, Boom!+",瞄准，砰！+,zh-CN
11_skill,"준비하고, 빠앙!+",瞄准，砰！+,zh-CN
11_skill,เตรียมตัวและ...ยิง!+,瞄准，砰！+,zh-CN
11_skill,次は何を食べよっか？,接下来吃什么呢？,zh-CN
11_skill,下一個要吃什麼呢？,接下来吃什么呢？,zh-CN
11_skill,What to Eat Next?,接下来吃什么呢？,zh-CN
11_skill,또 뭘 먹지?,接下来吃什么呢？,zh-CN
11_skill,กินอะไรอีกดีน๊า?,接下来吃什么呢？,zh-CN
11_skill,次は何を食べよっか？+,接下来吃什么呢？+,zh-CN
11_skill,下一個要吃什麼呢？+,接下来吃什么呢？+,zh-CN
11_skill,What to Eat Next?+,接下来吃什么呢？+,zh-CN
11_skill,또 뭘 먹지?+,接下来吃什么呢？+,zh-CN
11_skill,กินอะไรอีกดีน๊า?+,接下来吃什么呢？+,zh-CN
11_skill,美味しいのが一番だよね～,美食才是最重要的~,zh-CN
11_skill,好吃是最重要的吧～,美食才是最重要的~,zh-CN
11_skill,Savor the Flavor!,美食才是最重要的~,zh-CN
11_skill,맛있는 게 최고야~,美食才是最重要的~,zh-CN
11_skill,ของอร่อยน่ะ สุดยอด!,美食才是最重要的~,zh-CN
11_skill,ドローン召喚：火力支援,召唤无人机：火力支援，开始,zh-CN
11_skill,召喚無人機：火力支援,召唤无人机：火力支援，开始,zh-CN
11_skill,Drone Support,召唤无人机：火力支援，开始,zh-CN
11_skill,드론 소환 : 화력 지원,召唤无人机：火力支援，开始,zh-CN
11_skill,เรียกโดรน : ยิงสนับสนุน,召唤无人机：火力支援，开始,zh-CN
11_skill,手榴弾投擲,投掷手榴弹,zh-CN
11_skill,投擲手榴彈,投掷手榴弹,zh-CN
11_skill,Grenade Lob,投掷手榴弹,zh-CN
11_skill,수류탄 투척,投掷手榴弹,zh-CN
11_skill,ขว้างระเบิด,投掷手榴弹,zh-CN
11_skill,手榴弾投擲+,投掷手榴弹+,zh-CN
11_skill,投擲手榴彈+,投掷手榴弹+,zh-CN
11_skill,Grenade Lob+,投掷手榴弹+,zh-CN
11_skill,수류탄 투척+,投掷手榴弹+,zh-CN
11_skill,ขว้างระเบิด+,投掷手榴弹+,zh-CN
11_skill,ピンポイント,瞄准弱点,zh-CN
11_skill,Pinpoint,瞄准弱点,zh-CN
11_skill,Target Weaknesses,瞄准弱点,zh-CN
11_skill,약점 노리기,瞄准弱点,zh-CN
11_skill,เล็งจุดอ่อน,瞄准弱点,zh-CN
11_skill,ピンポイント+,瞄准弱点+,zh-CN
11_skill,Pinpoint+,瞄准弱点+,zh-CN
11_skill,Target Weaknesses+,瞄准弱点+,zh-CN
11_skill,약점 노리기+,瞄准弱点+,zh-CN
11_skill,เล็งจุดอ่อน+,瞄准弱点+,zh-CN
11_skill,高速連射,高速连射,zh-CN
11_skill,Very Rapid Fire,高速连射,zh-CN
11_skill,고속 연사,高速连射,zh-CN
11_skill,ยิงเร็วทะลุจุดเดือด,高速连射,zh-CN
11_skill,悪い子はどこですか？,坏孩子在哪呢？,zh-CN
11_skill,壞孩子在哪裡？,坏孩子在哪呢？,zh-CN
11_skill,"Where Did You Go, You Rascals?",坏孩子在哪呢？,zh-CN
11_skill,나쁜 아이는 어디있나요?,坏孩子在哪呢？,zh-CN
11_skill,หน้าใสใจซุกซน,坏孩子在哪呢？,zh-CN
11_skill,みなさん、集中してください！,请大家集中精神！,zh-CN
11_skill,大家，請集中精神！,请大家集中精神！,zh-CN
11_skill,"Pay Attention, Everyone!",请大家集中精神！,zh-CN
11_skill,모두 집중하세요!,请大家集中精神！,zh-CN
11_skill,ตั้งใจหน่อยสิคะ!,请大家集中精神！,zh-CN
11_skill,教官としての品格,教官的品格,zh-CN
11_skill,身為教官的品格,教官的品格,zh-CN
11_skill,Instructor's Poise,教官的品格,zh-CN
11_skill,교관의 품격,教官的品格,zh-CN
11_skill,ศักดิ์ศรีของครูผู้สอน,教官的品格,zh-CN
11_skill,教官としての品格+,教官的品格+,zh-CN
11_skill,身為教官的品格+,教官的品格+,zh-CN
11_skill,Instructor's Poise+,教官的品格+,zh-CN
11_skill,교관의 품격+,教官的品格+,zh-CN
11_skill,ศักดิ์ศรีของครูผู้สอน+,教官的品格+,zh-CN
11_skill,梅花園の教育,梅花园的训导法,zh-CN
11_skill,梅花園的教育,梅花园的训导法,zh-CN
11_skill,Plum Blossom Training,梅花园的训导法,zh-CN
11_skill,매화원의 훈육법,梅花园的训导法,zh-CN
11_skill,วินัยแห่งสวนต้นบ๊วย,梅花园的训导法,zh-CN
11_skill,スパートをかけます！,冲刺，射击！,zh-CN
11_skill,我要衝了！,冲刺，射击！,zh-CN
11_skill,Shoot and Score,冲刺，射击！,zh-CN
11_skill,스퍼트 앤 슛,冲刺，射击！,zh-CN
11_skill,พุ่งยิง,冲刺，射击！,zh-CN
11_skill,ウォーミングアップ,热身运动,zh-CN
11_skill,Warming Up,热身运动,zh-CN
11_skill,Warm-Up,热身运动,zh-CN
11_skill,워밍업,热身运动,zh-CN
11_skill,วอร์มอัป!,热身运动,zh-CN
11_skill,ウォーミングアップ+,热身运动+,zh-CN
11_skill,Warming Up+,热身运动+,zh-CN
11_skill,Warm-Up+,热身运动+,zh-CN
11_skill,워밍업+,热身运动+,zh-CN
11_skill,วอร์มอัป!+,热身运动+,zh-CN
11_skill,ピンポイントアタック,定点攻击,zh-CN
11_skill,Pinpoint Attack,定点攻击,zh-CN
11_skill,핀 포인트 어택,定点攻击,zh-CN
11_skill,พ้นจุดตาย,定点攻击,zh-CN
11_skill,ピンポイントアタック+,定点攻击+,zh-CN
11_skill,Pinpoint Attack+,定点攻击+,zh-CN
