id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
ActivityLevelsLevel.2020103.1,宾客初至Ⅱ,Guests Gather Ⅱ,宴のはじまりⅡ,도착한 손님들 Ⅱ,賓客初至Ⅱ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020104.1,宾客初至Ⅲ,Guests Gather Ⅲ,宴のはじまりⅢ,도착한 손님들 Ⅲ,賓客初至Ⅲ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020105.1,宾主错位Ⅰ,Shifted Seats Ⅰ,招かれざる客Ⅰ,주객전도 Ⅰ,賓主錯位Ⅰ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020106.1,杯影藏锋Ⅰ,Sharpness Hidden Ⅰ,うごめく陰謀Ⅰ,잔 속에 감춰진 칼날 Ⅰ,杯影藏鋒Ⅰ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020107.1,杯影藏锋Ⅱ,Sharpness Hidden Ⅱ,うごめく陰謀Ⅱ,잔 속에 감춰진 칼날 Ⅱ,杯影藏鋒Ⅱ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020108.1,幕后之人Ⅰ,The Mastermind Ⅰ,黒幕の余興Ⅰ,배후의 인물 Ⅰ,幕後之人Ⅰ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020109.1,杯影藏锋Ⅲ,Sharpness Hidden Ⅲ,うごめく陰謀Ⅲ,잔 속에 감춰진 칼날 Ⅲ,杯影藏鋒Ⅲ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020110.1,杯影藏锋Ⅳ,Sharpness Hidden Ⅳ,うごめく陰謀Ⅳ,잔 속에 감춰진 칼날 Ⅳ,杯影藏鋒Ⅳ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020111.1,语笑喧哗Ⅰ,Clamorous Revelry Ⅰ,宴もたけなわⅠ,담소와 소란 Ⅰ,語笑喧嘩Ⅰ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020112.1,语笑喧哗Ⅱ,Clamorous Revelry Ⅱ,宴もたけなわⅡ,담소와 소란 Ⅱ,語笑喧嘩Ⅱ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020201.1,致命请柬Ⅱ,Deadly Invitation Ⅱ,仕組まれた招待状Ⅱ,위험한 초대장 Ⅱ,致命請柬Ⅱ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020202.1,宾客初至Ⅳ,Guests Gather Ⅳ,宴のはじまりⅣ,도착한 손님들 Ⅳ,賓客初至Ⅳ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020203.1,语笑喧哗Ⅲ,Clamorous Revelry Ⅲ,宴もたけなわⅢ,담소와 소란 Ⅲ,語笑喧嘩Ⅲ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020204.1,语笑喧哗Ⅳ,Clamorous Revelry Ⅳ,宴もたけなわⅣ,담소와 소란 Ⅳ,語笑喧嘩Ⅳ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020205.1,宾主错位Ⅱ,Shifted Seats Ⅱ,招かれざる客Ⅱ,주객전도 Ⅱ,賓主錯位Ⅱ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020206.1,席间异动Ⅰ,Suspicious Move Ⅰ,宴席の侵入者Ⅰ,좌중의 소동 Ⅰ,席間異動Ⅰ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020207.1,席间异动Ⅱ,Suspicious Move Ⅱ,宴席の侵入者Ⅱ,좌중의 소동 Ⅱ,席間異動Ⅱ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020208.1,幕后之人Ⅱ,The Mastermind Ⅱ,黒幕の余興Ⅱ,배후의 인물 Ⅱ,幕後之人Ⅱ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020301.1,杯影藏锋Ⅴ,Sharpness Hidden Ⅴ,うごめく陰謀Ⅴ,잔 속에 감춰진 칼날 Ⅴ,杯影藏鋒Ⅴ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020302.1,宾主错位Ⅲ,Shifted Seats Ⅲ,招かれざる客Ⅲ,주객전도 Ⅲ,賓主錯位Ⅲ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020303.1,席间异动Ⅲ,Suspicious Move Ⅲ,宴席の侵入者Ⅲ,좌중의 소동 Ⅲ,席間異動Ⅲ,ActivityLevelsLevel.json
ActivityLevelsLevel.2020304.1,幕后之人Ⅲ,The Mastermind Ⅲ,黒幕の余興Ⅲ,배후의 인물 Ⅲ,幕後之人Ⅲ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030101.1,请勿靠近危险水域Ⅰ,Danger Zone! Ⅰ,危険水域、立入禁止Ⅰ,위험 수역 접근 금지 Ⅰ,請勿靠近危險水域Ⅰ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030102.1,请勿靠近危险水域Ⅱ,Danger Zone! Ⅱ,危険水域、立入禁止Ⅱ,위험 수역 접근 금지 Ⅱ,請勿靠近危險水域Ⅱ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030103.1,请勿靠近危险水域Ⅲ,Danger Zone! Ⅲ,危険水域、立入禁止Ⅲ,위험 수역 접근 금지 Ⅲ,請勿靠近危險水域Ⅲ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030104.1,请勿靠近危险水域Ⅳ,Danger Zone! Ⅳ,危険水域、立入禁止Ⅳ,위험 수역 접근 금지 Ⅳ,請勿靠近危險水域Ⅳ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030105.1,请勿靠近危险水域Ⅴ,Danger Zone! Ⅴ,危険水域、立入禁止Ⅴ,위험 수역 접근 금지 Ⅴ,請勿靠近危險水域Ⅴ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030106.1,请勿靠近危险水域Ⅵ,Danger Zone! Ⅵ,危険水域、立入禁止Ⅵ,위험 수역 접근 금지 Ⅵ,請勿靠近危險水域Ⅵ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030107.1,请勿靠近危险水域Ⅶ,Danger Zone! Ⅶ,危険水域、立入禁止Ⅶ,위험 수역 접근 금지 Ⅶ,請勿靠近危險水域Ⅶ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030108.1,请勿靠近危险水域Ⅷ,Danger Zone! ⅤⅢ,危険水域、立入禁止Ⅷ,위험 수역 접근 금지 Ⅷ,請勿靠近危險水域Ⅷ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030109.1,请勿靠近危险水域Ⅸ,Danger Zone! Ⅸ,危険水域、立入禁止Ⅸ,위험 수역 접근 금지 Ⅸ,請勿靠近危險水域Ⅸ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030110.1,请勿靠近危险水域Ⅹ,Danger Zone! Ⅹ,危険水域、立入禁止Ⅹ,위험 수역 접근 금지 Ⅹ,請勿靠近危險水域Ⅹ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030111.1,请勿靠近危险水域Ⅺ,Danger Zone! Ⅺ,危険水域、立入禁止Ⅺ,위험 수역 접근 금지 Ⅺ,請勿靠近危險水域Ⅺ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030112.1,违规巨蟹，立即离场Ⅰ,"Leave, Hermit Crab Ⅰ",ヤドカリ退場処分Ⅰ,규칙을 위반한 게는 퇴장 Ⅰ,違規巨蟹，立刻離場Ⅰ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030201.1,严禁危险行为Ⅰ,No Risky Stunts Ⅰ,危険行為禁止！Ⅰ,위험 행동 절대 금지 Ⅰ,嚴禁危險行為Ⅰ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030202.1,严禁危险行为Ⅱ,No Risky Stunts Ⅱ,危険行為禁止！Ⅱ,위험 행동 절대 금지 Ⅱ,嚴禁危險行為Ⅱ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030203.1,严禁危险行为Ⅲ,No Risky Stunts Ⅲ,危険行為禁止！Ⅲ,위험 행동 절대 금지 Ⅲ,嚴禁危險行為Ⅲ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030204.1,严禁危险行为Ⅳ,No Risky Stunts Ⅳ,危険行為禁止！Ⅳ,위험 행동 절대 금지 Ⅳ,嚴禁危險行為Ⅳ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030205.1,严禁危险行为Ⅴ,No Risky Stunts Ⅴ,危険行為禁止！Ⅴ,위험 행동 절대 금지 Ⅴ,嚴禁危險行為Ⅴ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030206.1,严禁危险行为Ⅵ,No Risky Stunts Ⅵ,危険行為禁止！Ⅵ,위험 행동 절대 금지 Ⅵ,嚴禁危險行為Ⅵ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030207.1,严禁危险行为Ⅶ,No Risky Stunts Ⅶ,危険行為禁止！Ⅶ,위험 행동 절대 금지 Ⅶ,嚴禁危險行為Ⅶ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030208.1,违规巨蟹，立即离场Ⅱ,"Leave, Hermit Crab Ⅱ",ヤドカリ退場処分Ⅱ,규칙을 위반한 게는 퇴장 Ⅱ,違規巨蟹，立刻離場Ⅱ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030301.1,救生员在看着你Ⅰ,Lifeguard Watches Ⅰ,ライフガード監視中Ⅰ,안전요원이 보고 있다 Ⅰ,救生員正看著你Ⅰ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030302.1,救生员在看着你Ⅱ,Lifeguard Watches Ⅱ,ライフガード監視中Ⅱ,안전요원이 보고 있다 Ⅱ,救生員正看著你Ⅱ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030303.1,救生员在看着你Ⅲ,Lifeguard Watches Ⅲ,ライフガード監視中Ⅲ,안전요원이 보고 있다 Ⅲ,救生員正看著你Ⅲ,ActivityLevelsLevel.json
ActivityLevelsLevel.2030304.1,强制冷静,Chill Out,強制クールダウン,강제 진정,強制冷靜,ActivityLevelsLevel.json
ActivityPenguinCardLevel.1011.1,入镜伊始,Moment of Entry,始まりの鏡,거울의 서막,入鏡伊始,ActivityPenguinCardLevel.json
ActivityPenguinCardLevel.1012.1,火之镜,Ignis Mirror,炎を宿す鏡,불의 거울,火之鏡,ActivityPenguinCardLevel.json
ActivityPenguinCardLevel.1013.1,水之镜,Aqua Mirror,水を宿す鏡,물의 거울,水之鏡,ActivityPenguinCardLevel.json
ActivityPenguinCardLevel.1014.1,风之镜,Ventus Mirror,風を宿す鏡,바람의 거울,風之鏡,ActivityPenguinCardLevel.json
ActivityPenguinCardLevel.1015.1,终焉之镜,Ultimate Mirror,終焉の鏡,종언의 거울,終焉之鏡,ActivityPenguinCardLevel.json
ActivityPenguinCardLevel.1022.1,合约之镜,Contract Mirror,契約の鏡,계약의 거울,合約之鏡,ActivityPenguinCardLevel.json
ActivityPenguinCardLevel.1055.1,超越之镜,Transcendence Mirror,超越の鏡,초월의 거울,超越之鏡,ActivityPenguinCardLevel.json
BreakOutLevel.301010111.1,星屑幻想,Stardust Fantasy,星屑の浪漫,별무리의 환상,星屑幻想,BreakOutLevel.json
BreakOutLevel.301010112.1,流星之旅,Meteor Journey,流星の旅,유성의 여정,流星之旅,BreakOutLevel.json
BreakOutLevel.301010121.1,卫星环绕,Satellite Orbit,星戦訓練,위성의 공전,衛星環繞,BreakOutLevel.json
BreakOutLevel.301010122.1,行星漫游,Planetary Exploration,星空の決闘,행성의 유랑,行星漫遊,BreakOutLevel.json
BreakOutLevel.301010131.1,逐日彗星,Sun-Chasing Comet,彗星作戦,태양을 좇는 혜성,逐日彗星,BreakOutLevel.json
BreakOutLevel.301010132.1,黑洞边缘,Event Horizon,夜空の罠,블랙홀 가장자리,黑洞邊緣,BreakOutLevel.json
BreakOutLevel.301010141.1,恒星风暴,Stellar Storm,星嵐の試練,항성의 폭풍,恆星風暴,BreakOutLevel.json
BreakOutLevel.301010142.1,深渊新星,Abyssal Supernova,深淵の脅威,심연의 신성,深淵新星,BreakOutLevel.json
BreakOutLevel.301020111.1,星云织梦,Nebula Dream,星雲の夢,별무리가 자아낸 꿈,星雲織夢,BreakOutLevel.json
BreakOutLevel.301020112.1,星光漫步,Stroll Under the Stars,星光散策,별빛의 산책,星光漫步,BreakOutLevel.json
BreakOutLevel.301020121.1,轨道交响,Orbital Symphony,軌道の奏楽,궤도의 교향곡,軌道交響,BreakOutLevel.json
BreakOutLevel.301020122.1,星环捕手,Halo Catcher,星環探索,별의 고리 포획자,星環捕手,BreakOutLevel.json
BreakOutLevel.301020131.1,光年碎影,Lightyear Echoes,光年の砕影,광년의 파편,光年碎影,BreakOutLevel.json
BreakOutLevel.301020132.1,引力涟漪,Gravitational Ripple,引力の小波,중력의 파동,引力漣漪,BreakOutLevel.json
BreakOutLevel.301020141.1,暗质潮汐,Tide of Dark Matter,夜空の暗流,암흑 물질의 조수,暗質潮汐,BreakOutLevel.json
BreakOutLevel.301020142.1,银河诗篇,Galactic Poem,銀河の叙唱,은하의 서사시,銀河詩篇,BreakOutLevel.json
BreakOutLevel.301030111.1,斗转星移,Stars in Motion,星巡り,성좌의 변화,斗轉星移,BreakOutLevel.json
BreakOutLevel.301030112.1,星层乱步,Stellar Wander,星層酔歩,별의 무도,星層亂步,BreakOutLevel.json
BreakOutLevel.301030121.1,碎晶围剿,Crystal Siege,砕晶一掃,파편 포위,碎晶圍剿,BreakOutLevel.json
BreakOutLevel.301030122.1,炽火流星,Fiery Meteor,灼熱の流星,불타는 유성,熾火流星,BreakOutLevel.json
BreakOutLevel.301030131.1,双星环引,Twin Star Attraction,双星巡引,두 별의 인력,雙星環引,BreakOutLevel.json
BreakOutLevel.301030132.1,曲线捕手,Curve Catcher,軌道の捕手,곡선 캐처,曲線捕手,BreakOutLevel.json
BreakOutLevel.301030141.1,混沌空间,Realm of Chaos,混沌の空間,혼돈의 공간,混沌空間,BreakOutLevel.json
BreakOutLevel.301030142.1,银河传说,Galactic Saga,銀河の伝説,은하의 전설,銀河傳說,BreakOutLevel.json
Chapter.1.1,第一章,Chapter One,*****,챕터 1,第一章,Chapter.json
Chapter.2.1,第二章,Chapter Two,*****,챕터 2,第二章,Chapter.json
Chapter.3.1,旅人专属故事,Trekker Exclusive Story,*****,여행가 고유 스토리,旅人專屬故事,Chapter.json
CookieLevel.1001.1,按部就班 I,Exact Copy Ⅰ,新人研修Ⅰ,차근차근 I,按部就班 I,CookieLevel.json
CookieLevel.1002.1,按部就班 II,Exact Copy Ⅱ,新人研修Ⅱ,차근차근 II,按部就班 Ⅱ,CookieLevel.json
CookieLevel.1003.1,按部就班 III,Exact Copy Ⅲ,新人研修Ⅲ,차근차근 III,按部就班 Ⅲ,CookieLevel.json
CookieLevel.1004.1,甜蜜妙想 I,Sweet Delight Ⅰ,バイトリーダーⅠ,달콤한 상상 I,甜蜜妙想 I,CookieLevel.json
CookieLevel.1005.1,甜蜜妙想 II,Sweet Delight Ⅱ,バイトリーダーⅡ,달콤한 상상 II,甜蜜妙想 Ⅱ,CookieLevel.json
CookieLevel.1006.1,奇思律动 I,Fun Rhythm Ⅰ,部門長Ⅰ,기발한 리듬 I,奇思律動 I,CookieLevel.json
CookieLevel.1007.1,奇思律动 II,Fun Rhythm Ⅱ,部門長Ⅱ,기발한 리듬 II,奇思律動 Ⅱ,CookieLevel.json
CookieLevel.1008.1,怪奇梦工坊,Cuirkie Workshop,マネージャー,기괴한 공방,怪奇夢工坊,CookieLevel.json
CookieLevel.1011.1,基础配方 I,Basic Recipe Ⅰ,基礎レシピ I,기본 레시피 I,基礎配方 I,CookieLevel.json
CookieLevel.1012.1,基础配方 II,Basic Recipe Ⅱ,基礎レシピ II,기본 레시피 II,基礎配方 Ⅱ,CookieLevel.json
CookieLevel.1013.1,基础配方 III,Basic Recipe Ⅲ,基礎レシピ III,기본 레시피 III,基礎配方 Ⅲ,CookieLevel.json
CookieLevel.1014.1,风味融合 I,Exotic Fusion Ⅰ,フレーバーミックス I,맛의 조합 I,風味融合 I,CookieLevel.json
CookieLevel.1015.1,风味融合 II,Exotic Fusion Ⅱ,フレーバーミックス II,맛의 조합 II,風味融合 Ⅱ,CookieLevel.json
CookieLevel.1016.1,创意时刻 I,Fun Creation Ⅰ,ひらめき I,창의적인 순간 I,創意時刻 I,CookieLevel.json
CookieLevel.1017.1,创意时刻 II,Fun Creation Ⅱ,ひらめき II,창의적인 순간 II,創意時刻 Ⅱ,CookieLevel.json
CookieLevel.1018.1,秘密配方,Secret Recipe,シークレットレシピ,비밀 레시피,祕密配方,CookieLevel.json
CookieLevel.1021.1,团团圆圆Ⅰ,Sweet Reunion I,一箱万倍Ⅰ,단란한 가족 Ⅰ,團團圓圓Ⅰ,CookieLevel.json
CookieLevel.1022.1,团团圆圆Ⅱ,Sweet Reunion Ⅱ,一箱万倍Ⅱ,단란한 가족 Ⅱ,團團圓圓Ⅱ,CookieLevel.json
CookieLevel.1023.1,团团圆圆Ⅲ,Sweet Reunion Ⅲ,一箱万倍Ⅲ,단란한 가족 Ⅲ,團團圓圓Ⅲ,CookieLevel.json
CookieLevel.1024.1,顺顺利利Ⅰ,Flowing Fortune I,順風満帆Ⅰ,순조로운 나날 Ⅰ,順順利利Ⅰ,CookieLevel.json
CookieLevel.1025.1,顺顺利利Ⅱ,Flowing Fortune Ⅱ,順風満帆Ⅱ,순조로운 나날 Ⅱ,順順利利Ⅱ,CookieLevel.json
CookieLevel.1026.1,节节高升Ⅰ,Peak After Peak I,運気上昇Ⅰ,승승장구 Ⅰ,節節高昇Ⅰ,CookieLevel.json
CookieLevel.1027.1,节节高升Ⅱ,Peak After Peak Ⅱ,運気上昇Ⅱ,승승장구 Ⅱ,節節高昇Ⅱ,CookieLevel.json
CookieLevel.1028.1,龙腾虎跃,Power Unleashed,開運招福,용호질주,龍騰虎躍,CookieLevel.json
CookieLevel.1031.1,基础图纸Ⅰ,Basic Cartoning Ⅰ,ビギナーⅠ,기본 설계도 I,基礎圖紙Ⅰ,CookieLevel.json
CookieLevel.1032.1,基础图纸Ⅱ,Basic Cartoning Ⅱ,ビギナーⅡ,기본 설계도 II,基礎圖紙Ⅱ,CookieLevel.json
CookieLevel.1033.1,基础图纸Ⅲ,Basic Cartoning Ⅲ,ビギナーⅢ,기본 설계도 III,基礎圖紙Ⅲ,CookieLevel.json
CookieLevel.1034.1,精密蓝图Ⅰ,Intricate Cartoning Ⅰ,ベテランⅠ,정밀 설계도 I,精密藍圖Ⅰ,CookieLevel.json
CookieLevel.1035.1,精密蓝图Ⅱ,Intricate Cartoning Ⅱ,ベテランⅡ,정밀 설계도 II,精密藍圖Ⅱ,CookieLevel.json
CookieLevel.1036.1,天才创想Ⅰ,Flash of Genius Ⅰ,マスターⅠ,천재의 발상 I,天才創意Ⅰ,CookieLevel.json
CookieLevel.1037.1,天才创想Ⅱ,Flash of Genius Ⅱ,マスターⅡ,천재의 발상 II,天才創意Ⅱ,CookieLevel.json
CookieLevel.1038.1,脑洞暴走,Loose Creative,チャレンジモード,상상력 폭주,腦洞暴走,CookieLevel.json
CookieLevel.1041.1,慢火温盏Ⅰ,Gentle Brew Ⅰ,見た目も美しくⅠ,은은한 온기 Ⅰ,慢火溫盞Ⅰ,CookieLevel.json
CookieLevel.1042.1,慢火温盏Ⅱ,Gentle Brew Ⅱ,見た目も美しくⅡ,은은한 온기 Ⅱ,慢火溫盞Ⅱ,CookieLevel.json
CookieLevel.1043.1,慢火温盏Ⅲ,Gentle Brew Ⅲ,見た目も美しくⅢ,은은한 온기 Ⅲ,慢火溫盞Ⅲ,CookieLevel.json
CookieLevel.1044.1,悬壶高冲Ⅰ,High Pouring Ⅰ,華麗なる手さばきⅠ,높게 따르는 찻물 Ⅰ,懸壺高沖Ⅰ,CookieLevel.json
CookieLevel.1045.1,悬壶高冲Ⅱ,High Pouring Ⅱ,華麗なる手さばきⅡ,높게 따르는 찻물 Ⅱ,懸壺高沖Ⅱ,CookieLevel.json
CookieLevel.1046.1,沸点跃动Ⅰ,Boiling Beats Ⅰ,リズムに乗ってⅠ,끓어오르는 열기 Ⅰ,沸點躍動Ⅰ,CookieLevel.json
CookieLevel.1047.1,沸点跃动Ⅱ,Boiling Beats Ⅱ,リズムに乗ってⅡ,끓어오르는 열기 Ⅱ,沸點躍動Ⅱ,CookieLevel.json
CookieLevel.1048.1,茶韵臻品,Tea's Elegance,ライン生産方式,명차의 운치,茶韻臻品,CookieLevel.json
DailyInstance.1000.1,悬赏行动,Penguin-monium,お宝ザクザク,수배 작전,懸賞行動,DailyInstance.json
DailyInstanceType.Common.1,赏金速略,Bounty Rush,賞金攻略,수배 작전,賞金速略,DailyInstanceType.json
GoldenSpyLevel.110101.1,踏石无声,Silent Tread,侵入は静粛に,소리 없는 발걸음,踏石無聲,GoldenSpyLevel.json
GoldenSpyLevel.110102.1,锦鲤惊影,Koi Alert,暗躍は優雅に,놀란 비단잉어,錦鯉驚影,GoldenSpyLevel.json
GoldenSpyLevel.110201.1,灯影潜行,Stealth in Lantern Shadows,警戒は入念に,등불 아래의 잠행,燈影潛行,GoldenSpyLevel.json
GoldenSpyLevel.110202.1,屏后藏身,Behind the Screen,潜伏は慎重に,장애물 뒤 은신,屏後藏身,GoldenSpyLevel.json
GoldenSpyLevel.110301.1,暗格密信,Secret Letter,準備は万端に,비밀 공간의 밀서,暗格密信,GoldenSpyLevel.json
GoldenSpyLevel.110302.1,杂物藏机,Hidden Gem,工夫は流麗に,잡동사니 속 비책,雜物藏機,GoldenSpyLevel.json
GoldenSpyLevel.110401.1,灯火与伪装,Light and Disguise,任務は華麗に,등불과 위장,燈火與偽裝,GoldenSpyLevel.json
GoldenSpyLevel.120101.1,集市打探,Market Recon,情報収集,시장 조사,市集打探,GoldenSpyLevel.json
GoldenSpyLevel.120102.1,提前潜入,Early Infiltration,潜入,사전 잠입,提前潛入,GoldenSpyLevel.json
GoldenSpyLevel.120201.1,情报讨论,Intel assessment,精査,정보 논의,情報討論,GoldenSpyLevel.json
GoldenSpyLevel.120202.1,会议结论,Briefing Conclusion,作戦決定,회의 결론,會議結論,GoldenSpyLevel.json
GoldenSpyLevel.120301.1,目标确认,Target Confirmation,目標確認,목표 확인,目標確認,GoldenSpyLevel.json
GoldenSpyLevel.120302.1,模拟训练,Simulated Drill,模擬訓練,모의 훈련,模擬訓練,GoldenSpyLevel.json
GoldenSpyLevel.120401.1,尘归尘，土归土,Dust to Dust,灰は灰に、塵は塵に,흙에서 흙으로,塵歸塵，土歸土,GoldenSpyLevel.json
GoldenSpyLevelGroup.101.1,幽暗花园,Gloomy Garden,フロントガーデン,어둠의 화원,幽暗花園,GoldenSpyLevelGroup.json
GoldenSpyLevelGroup.102.1,前厅暗影,Shadowed Foyer,エントランス,로비의 그림자,前廳暗影,GoldenSpyLevelGroup.json
GoldenSpyLevelGroup.103.1,静夜客房,Silent Guest Room,ゲストルーム,고요한 밤의 객실,靜夜客房,GoldenSpyLevelGroup.json
GoldenSpyLevelGroup.104.1,宴会之夜,Banquet Night,バンケットホール,연회의 밤,宴會之夜,GoldenSpyLevelGroup.json
GoldenSpyLevelGroup.201.1,情报收集,Intel Gathering,情報収集,정보 수집,情報收集,GoldenSpyLevelGroup.json
GoldenSpyLevelGroup.202.1,制定计划,Plan Making,計画策定,계획 수립,制定計畫,GoldenSpyLevelGroup.json
GoldenSpyLevelGroup.203.1,战前演练,Combat Drill,作戦前演習,모의 훈련,戰前演練,GoldenSpyLevelGroup.json
GoldenSpyLevelGroup.204.1,矿洞突袭,Mine Raid,坑道突襲,동굴 습격,礦洞突襲,GoldenSpyLevelGroup.json
InfinityTower.1.1,无极角斗,Infinite Arena,無限アリーナ,무한 배틀,無限競技,InfinityTower.json
InfinityTower.2.1,飒爽疾奏,Thrilling Beat,涼風の調べ,호쾌한 속주,颯爽疾奏,InfinityTower.json
InfinityTower.3.1,荒垒震音,Shake The Floor,古城の喊声,고성의 트레몰로,荒壘震音,InfinityTower.json
InfinityTower.4.1,幽闭仪典,Sinister Ritual,密室の儀式,유폐 의식,幽閉儀式,InfinityTower.json
InfinityTower.5.1,炽热狂舞,Flames and Beats,灼熱の狂舞,작열하는 광무,熾熱狂舞,InfinityTower.json
InfinityTower.6.1,清雅流歌,Elegance and Flow,麗しの流歌,청아한 선율,清雅流歌,InfinityTower.json
InfinityTower.7.1,纷闪派对,Upbeat Party,閃光の饗宴,트윙클 파티,紛閃派對,InfinityTower.json
InfinityTowerAffix.10011.1,沐光之礼I,Gift of Light I,光の祝福Ⅰ,빛의 선물 I,沐光之禮I,InfinityTowerAffix.json
InfinityTowerAffix.10012.1,沐光之礼II,Gift of Light Ⅱ,光の祝福Ⅱ,빛의 선물 II,沐光之禮II,InfinityTowerAffix.json
InfinityTowerAffix.10013.1,沐光之礼III,Gift of Light Ⅲ,光の祝福Ⅲ,빛의 선물 III,沐光之禮III,InfinityTowerAffix.json
InfinityTowerAffix.10021.1,光流传导I,Flux Transfer I,光の導きⅠ,흐르는 빛의 전도 I,光流傳導I,InfinityTowerAffix.json
InfinityTowerAffix.10022.1,光流传导II,Flux Transfer Ⅱ,光の導きⅡ,흐르는 빛의 전도 II,光流傳導II,InfinityTowerAffix.json
InfinityTowerAffix.10023.1,光流传导III,Flux Transfer Ⅲ,光の導きⅢ,흐르는 빛의 전도 III,光流傳導III,InfinityTowerAffix.json
InfinityTowerAffix.10031.1,溢彩注力I,Splendor Empowerment I,最大充填Ⅰ,넘쳐나는 빛의 주입 I,溢彩注力I,InfinityTowerAffix.json
InfinityTowerAffix.10032.1,溢彩注力III,Splendor Empowerment Ⅲ,最大充填Ⅱ,넘쳐나는 빛의 주입 II,溢彩注力III,InfinityTowerAffix.json
InfinityTowerAffix.10033.1,溢彩注力IIII,Splendor Empowerment Ⅳ,最大充填Ⅲ,넘쳐나는 빛의 주입 III,溢彩注力IIII,InfinityTowerAffix.json
InfinityTowerAffix.10041.1,热度延续I,Prolonged Ardor I,熱の余韻Ⅰ,지속된 열기 I,熱度延續I,InfinityTowerAffix.json
InfinityTowerAffix.10042.1,热度延续II,Prolonged Ardor Ⅱ,熱の余韻Ⅱ,지속된 열기 II,熱度延續II,InfinityTowerAffix.json
InfinityTowerAffix.10043.1,热度延续III,Prolonged Ardor Ⅲ,熱の余韻Ⅲ,지속된 열기 III,熱度延續III,InfinityTowerAffix.json
InfinityTowerAffix.10051.1,法力流失I,Mana Loss I,エネルギー漏出Ⅰ,마력 유출 I,法力流失I,InfinityTowerAffix.json
InfinityTowerAffix.10052.1,法力流失II,Mana Loss Ⅱ,エネルギー漏出Ⅱ,마력 유출 II,法力流失II,InfinityTowerAffix.json
InfinityTowerAffix.10053.1,法力流失III,Mana Loss Ⅲ,エネルギー漏出Ⅲ,마력 유출 III,法力流失III,InfinityTowerAffix.json
InfinityTowerAffix.10061.1,熟手战技I,Veteran Ploys I,熟練技Ⅰ,숙련된 전투 기술 I,熟手戰技I,InfinityTowerAffix.json
InfinityTowerAffix.10062.1,熟手战技II,Veteran Ploys Ⅱ,熟練技Ⅱ,숙련된 전투 기술 II,熟手戰技II,InfinityTowerAffix.json
InfinityTowerAffix.10063.1,熟手战技III,Veteran Ploys Ⅲ,熟練技Ⅲ,숙련된 전투 기술 III,熟手戰技III,InfinityTowerAffix.json
InfinityTowerAffix.10071.1,贪婪战舞I,War Dance of Greed I,狩りの舞Ⅰ,탐욕의 전무 I,貪婪戰舞I,InfinityTowerAffix.json
InfinityTowerAffix.10072.1,贪婪战舞II,War Dance of Greed Ⅱ,狩りの舞Ⅱ,탐욕의 전무 II,貪婪戰舞II,InfinityTowerAffix.json
InfinityTowerAffix.10073.1,贪婪战舞III,War Dance of Greed Ⅲ,狩りの舞Ⅲ,탐욕의 전무 III,貪婪戰舞III,InfinityTowerAffix.json
