category,category_label,id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
10_system,系统术语,AssistQuest.200104.1,将「紫槿」提升到10级,Upgrade Flora to Lv. 10,フローラをLv.10にする,「플로라」 10레벨까지 레벨업,將「紫槿」提升到10級,AssistQuest.json
10_system,系统术语,AssistQuest.200105.1,将任意火系秘纹提升到10级,Upgrade any Ignis Disc to Lv. 10,任意の火属性のロスレコを1枚Lv10にする,불 속성 레코드 10레벨까지 레벨업,將任意火系祕紋提升到10級,AssistQuest.json
10_system,系统术语,AssistQuest.200202.1,将「琥珀」提升到1阶,Upgrade Amber to Tier 1,コハクをランク1にする,「코하쿠」를 1승급까지 돌파,將「琥珀」提升到1階,AssistQuest.json
10_system,系统术语,AssistQuest.200203.1,将「紫槿」提升到1阶,Upgrade Flora to Tier 1,フローラをランク1にする,「플로라」를 1승급까지 돌파,將「紫槿」提升到1階,AssistQuest.json
10_system,系统术语,AssistQuest.200204.1,将任意火系秘纹提升到1阶,Upgrade any Ignis Disc to Tier 1,任意の火属性のロスレコを1枚ランク1にする,불 속성 레코드 1승급까지 돌파,將任意火系祕紋提升到1階,AssistQuest.json
10_system,系统术语,AssistQuest.200205.1,将「卡西米拉」提升到1阶,Upgrade Kasimira to Tier 1,カシミラをランク1にする,「카시미라」를 1승급까지 돌파,將「卡西米拉」提升到1階,AssistQuest.json
10_system,系统术语,AssistQuest.200206.1,将「琥珀」提升到20级,Upgrade Amber to Lv. 20,コハクをLv.20にする,「코하쿠」 20레벨까지 레벨업,將「琥珀」提升到20級,AssistQuest.json
10_system,系统术语,AssistQuest.200207.1,将「紫槿」提升到20级,Upgrade Flora to Lv. 20,フローラをLv.20にする,「플로라」 20레벨까지 레벨업,將「紫槿」提升到20級,AssistQuest.json
10_system,系统术语,AssistQuest.200208.1,将「卡西米拉」提升到20级,Upgrade Kasimira to Lv. 20,カシミラをLv.20にする,「카시미라」 20레벨까지 레벨업,將「卡西米拉」提升到20級,AssistQuest.json
10_system,系统术语,AssistQuest.200303.1,将任意3个火系秘纹提升到20级,Upgrade any 3 Ignis Discs to Lv. 20,任意の火属性のロスレコを3枚Lv.20にする,불 속성 레코드 3개 20레벨까지 레벨업,將任意3個火系祕紋提升到20級,AssistQuest.json
10_system,系统术语,AssistQuest.200304.1,将「琥珀」提升到2阶,Upgrade Amber to Tier 2,コハクをランク2にする,「코하쿠」를 2승급까지 돌파,將「琥珀」提升到2階,AssistQuest.json
10_system,系统术语,AssistQuest.200305.1,将「紫槿」提升到2阶,Upgrade Flora to Tier 2,フローラをランク2にする,「플로라」를 2승급까지 돌파,將「紫槿」提升到2階,AssistQuest.json
10_system,系统术语,AssistQuest.200306.1,将「卡西米拉」提升到2阶,Upgrade Kasimira to Tier 2,カシミラをランク2にする,「카시미라」를 2승급까지 돌파,將「卡西米拉」提升到2階,AssistQuest.json
10_system,系统术语,AssistQuest.200307.1,将任意3个火系秘纹提升到30级,Upgrade any 3 Ignis Discs to Lv. 30,任意の火属性のロスレコを3枚Lv.30にする,불 속성 레코드 3개 30레벨까지 레벨업,將任意3個火系祕紋提升到30級,AssistQuest.json
10_system,系统术语,AssistQuest.200308.1,将任意3个火系旅人提升到30级,Upgrade any 3 Ignis Trekkers to Lv. 30,任意の火属性の巡遊者を3人Lv.30にする,불 속성 여행가 3명 30레벨까지 레벨업,將任意3個火系旅人提升到30級,AssistQuest.json
10_system,系统术语,AssistQuest.200309.1,将「琥珀」主控技能提升到2级,Upgrade Amber's Main Skill to Lv. 2,コハクの主力スキルをLv.2にする,「코하쿠」 메인 스킬 2레벨까지 레벨업,將「琥珀」主控技能提升到2級,AssistQuest.json
10_system,系统术语,AssistQuest.200310.1,将「紫槿」援护技能提升到2级,Upgrade Flora's Support Skill to Lv. 2,フローラの支援スキルをLv.2にする,「플로라」 지원 스킬 2레벨까지 레벨업,將「紫槿」援護技能提升到2級,AssistQuest.json
10_system,系统术语,AssistQuest.200402.1,将「琥珀」提升到3阶,Upgrade Amber to Tier 3,コハクをランク3にする,「코하쿠」를 3승급까지 돌파,將「琥珀」提升到3階,AssistQuest.json
10_system,系统术语,AssistQuest.200403.1,将「紫槿」提升到3阶,Upgrade Flora to Tier 3,フローラをランク3にする,「플로라」를 3승급까지 돌파,將「紫槿」提升到3階,AssistQuest.json
10_system,系统术语,AssistQuest.200404.1,将「卡西米拉」提升到3阶,Upgrade Kasimira to Tier 3,カシミラをランク3にする,「카시미라」를 3승급까지 돌파,將「卡西米拉」提升到3階,AssistQuest.json
10_system,系统术语,AssistQuest.200405.1,将任意3张火系秘纹提升到40级,Upgrade any 3 Ignis Discs to Lv. 40,任意の火属性のロスレコを3枚Lv.40にする,불 속성 레코드 3개 40레벨까지 레벨업,將任意3個火系祕紋提升到40級,AssistQuest.json
10_system,系统术语,AssistQuest.200406.1,将任意3个火系旅人提升到40级,Upgrade any 3 Ignis Trekkers to Lv. 40,任意の火属性の巡遊者を3人Lv.40にする,불 속성 여행가 3명 40레벨까지 레벨업,將任意3個火系旅人提升到40級,AssistQuest.json
10_system,系统术语,AssistQuest.200407.1,将「琥珀」主控技能提升到3级,Upgrade Amber's Main Skill to Lv. 3,コハクの主力スキルをLv.3にする,「코하쿠」 메인 스킬 3레벨까지 레벨업,將「琥珀」主控技能提升到3級,AssistQuest.json
10_system,系统术语,AssistQuest.200408.1,将「紫槿」援护技能提升到3级,Upgrade Flora's Support Skill to Lv. 3,フローラの支援スキルをLv.3にする,「플로라」 지원 스킬 3레벨까지 레벨업,將「紫槿」援護技能提升到3級,AssistQuest.json
10_system,系统术语,AssistQuest.200502.1,将「琥珀」提升到4阶,Upgrade Amber to Tier 4,コハクをランク4にする,「코하쿠」를 4승급까지 돌파,將「琥珀」提升到4階,AssistQuest.json
10_system,系统术语,AssistQuest.200503.1,将「紫槿」提升到4阶,Upgrade Flora to Tier 4,フローラをランク4にする,「플로라」를 4승급까지 돌파,將「紫槿」提升到4階,AssistQuest.json
10_system,系统术语,AssistQuest.200504.1,将「卡西米拉」提升到4阶,Upgrade Kasimira to Tier 4,カシミラをランク4にする,「카시미라」를 4승급까지 돌파,將「卡西米拉」提升到4階,AssistQuest.json
10_system,系统术语,AssistQuest.200505.1,将任意3张火系秘纹提升到50级,Upgrade any 3 Ignis Discs to Lv. 50,任意の火属性のロスレコを3枚Lv.50にする,불 속성 레코드 3개 50레벨까지 레벨업,將任意3個火系祕紋提升到50級,AssistQuest.json
10_system,系统术语,AssistQuest.200506.1,将任意3个火系旅人提升到50级,Upgrade any 3 Ignis Trekkers to Lv. 50,任意の火属性の巡遊者を3人Lv.50にする,불 속성 여행가 3명 50레벨까지 레벨업,將任意3個火系旅人提升到50級,AssistQuest.json
10_system,系统术语,AssistQuest.200507.1,将「琥珀」主控技能提升到4级,Upgrade Amber's Main Skill to Lv. 4,コハクの主力スキルをLv.4にする,「코하쿠」 메인 스킬 4레벨까지 레벨업,將「琥珀」主控技能提升到4級,AssistQuest.json
10_system,系统术语,AssistQuest.200508.1,将「紫槿」援护技能提升到4级,Upgrade Flora's Support Skill to Lv. 4,フローラの支援スキルをLv.4にする,「플로라」 지원 스킬 4레벨까지 레벨업,將「紫槿」援護技能提升到4級,AssistQuest.json
10_system,系统术语,BattlePassQuest.1001.1,今日登录游戏,Daily login,ログインする,일일 접속,今日登入遊戲,BattlePassQuest.json
10_system,系统术语,BattlePassQuest.1002.1,累计消耗160点干劲,Use a total of 160 Vigor,やる気を160消費する,누적 160 활력 소모,累計消耗160點活力,BattlePassQuest.json
10_system,系统术语,BattlePassQuest.1003.1,通关任意关卡6次,Clear any stage 6 times,任意のステージを6回クリアする,스테이지 6회 클리어,通過任意關卡6次,BattlePassQuest.json
10_system,系统术语,BattlePassQuest.1004.1,累计完成5项今日事务,Complete 5 Daily Affairs,日課を5種類完了する,일일 업무 5회 완료,累計完成5項今日事務,BattlePassQuest.json
10_system,系统术语,BattlePassQuest.1005.1,累计消耗80点干劲,Consume a total of 80 Vigor,やる気を80消費する,누적 80 활력 소모,累計消耗80點活力,BattlePassQuest.json
10_system,系统术语,BattlePassQuest.1006.1,通关任意关卡2次,Clear any Battle Stage 2 times,任意のステージを2回クリアする,스테이지 2회 클리어,通過任意關卡2次,BattlePassQuest.json
10_system,系统术语,BattlePassQuest.1007.1,累计完成2项今日事务,Complete 2 Daily Affairs,日課を2種類完了する,일일 업무 2회 완료,累計完成2項今日事務,BattlePassQuest.json
10_system,系统术语,BattlePassQuest.2001.1,进行1次星塔探索,Participate in Ascension 1 time,星ノ塔探索を1回行う,별의 탑 탐색 1회 진행,進行1次星塔探索,BattlePassQuest.json
10_system,系统术语,BattlePassQuest.2002.1,完成3次真格挑战,Complete Proving Grounds 3 times,首領討伐を3回完了する,진리 도전 3회 완료,完成3次真格挑戰,BattlePassQuest.json
10_system,系统术语,BattlePassQuest.2003.1,通关任意关卡20次,Clear any stage 20 times,ステージを20回クリアする,스테이지 20회 클리어,通過任意關卡20次,BattlePassQuest.json
10_system,系统术语,BattlePassQuest.2004.1,本周累计登录5天,Log in for 5 days this week,今週合計5日ログインする,이번 주 누적 5일 로그인,本週登入累計達5天,BattlePassQuest.json
10_system,系统术语,BattlePassQuest.2005.1,累计完成3次委托,Complete 3 commissions,依頼を3回完了する,누적 의뢰 3회 완료,完成委託累計達3次,BattlePassQuest.json
10_system,系统术语,BattlePassQuest.2006.1,累计消耗100000朵拉,"Spend 100,000 Dorra in total",100000ドーラを消費する,누적 100000 도라 소모,"消耗朵拉累計達100,000",BattlePassQuest.json
10_system,系统术语,BattlePassQuest.2007.1,在「心链」中累计赠礼5次,Send Gift 5 times in Heartlink,ココチャでギフトを5回贈る,「하트챗」에서 누적 5회 선물,在「心鏈」中累計贈禮5次,BattlePassQuest.json
10_system,系统术语,BattlePassQuest.2008.1,累计消耗1200点干劲,"Spend 1,200 Vigor in total",やる気を1200消費する,누적 1200 활력 소모,"累計消耗1,200點活力",BattlePassQuest.json
10_system,系统术语,BattlePassQuest.2009.1,通关任意关卡10次,Clear any Battle Stage 10 times,任意のステージを10回クリアする,스테이지 10회 클리어,通過任意關卡10次,BattlePassQuest.json
10_system,系统术语,BattlePassQuest.2010.1,累计消耗600点干劲,Consume a total of 600 Vigor,やる気を600消費する,누적 600 활력 소모,累計消耗600點活力,BattlePassQuest.json
10_system,系统术语,DailyQuest.1003.1,通关5次任意战斗关卡,Clear any Battle Stage 5 times,任意の戦闘ステージを5回クリアする,전투 스테이지 5회 클리어,通過5次任意戰鬥關卡,DailyQuest.json
10_system,系统术语,DailyQuest.1004.1,累计消耗100点干劲,Consume a total of 100 Vigor,やる気を100消費する,누적 100 활력 소모,累計消耗100點活力,DailyQuest.json
10_system,系统术语,DailyQuest.1005.1,与主界面的旅人进行1次互动,Interact with the Trekker on the main interface 1 time,ホーム画面で巡遊者と1回交流する,로비의 여행가와 상호 작용 1회 진행,與主介面的旅人進行1次互動,DailyQuest.json
10_system,系统术语,DailyQuest.1006.1,提升任意秘纹等级1次,Upgrade any Disc level once,ロスレコを1回強化する,임의의 레코드 레벨 1회 증가,提升任意祕紋等級1次,DailyQuest.json
10_system,系统术语,DailyQuest.1007.1,提升任意旅人等级1次,Upgrade any Trekker level once,巡遊者を1回強化する,임의의 여행가 레벨 1회 증가,提升任意旅人等級1次,DailyQuest.json
10_system,系统术语,DailyQuest.1008.1,在「心链」中赠礼1次,Send 1 gift in Heartlink,ココチャでギフトを1回贈る,「하트챗」에서 1회 선물,在「心鏈」中贈禮1次,DailyQuest.json
10_system,系统术语,DailyQuest.1009.1,领取采购商店内的随机奖励,Claim a random reward from the Shop,調達からデイリーギフトを受け取る,구매 상점 내의 랜덤 보상 받기,領取採購商店內的隨機獎勵,DailyQuest.json
10_system,系统术语,DailyQuest.1010.1,进行1次派遣委托,Carry out 1 dispatch commission,依頼を1回受注する,의뢰 파견 1회 진행,進行1次派遣委託,DailyQuest.json
10_system,系统术语,DailyQuest.2001.1,在「技巧试炼」完成1次战斗,Complete 1 battle in Skill Trial,技能研修を1回クリアする,「기술 시련」에서 전투 1회 완료,在「技巧試煉」完成1次戰鬥,DailyQuest.json
10_system,系统术语,DailyQuest.2002.1,在「晋升试炼」完成1次战斗,Complete 1 battle in Tier-up Trial,昇格試練を1回クリアする,「승급 시련」에서 전투 1회 완료,在「晉升試煉」完成1次戰鬥,DailyQuest.json
10_system,系统术语,DailyQuest.2003.1,在「基础试炼」完成1次战斗,Complete 1 battle in Basic Trial,基礎研修を1回クリアする,「기본 시련」에서 전투 1회 완료,在「基礎試煉」完成1次戰鬥,DailyQuest.json
10_system,系统术语,DailyQuest.2004.1,在「纹章试炼」完成1次战斗,Complete 1 battle in Emblem Trial,徽章試練を1回クリアする,「배지 시련」에서 전투 1회 완료,在「紋章試煉」完成1次戰鬥,DailyQuest.json
10_system,系统术语,DailyQuest.2005.1,在「心链」中邀约1次,Invite 1 Trekker in Heartlink,ココチャで1回デートする,「하트챗」에서 1회 약속,在「心鏈」中邀約1次,DailyQuest.json
10_system,系统术语,EnergyBuy.1.1,特级优惠,Premium Offer,特別割引,특급 할인,特級優惠,EnergyBuy.json
10_system,系统术语,EnergyBuy.4.1,常规优惠,Standard Offer,通常割引,상시 할인,一般優惠,EnergyBuy.json
10_system,系统术语,ErrorCode.100101.1,消息令牌无效,Invalid message token,メッセージトークン無効,메시지 토큰이 유효하지 않습니다,訊息權杖無效,ErrorCode.json
10_system,系统术语,ErrorCode.100102.1,消息时间无效,Invalid message time,メッセージタイム無効,메시지 시간이 유효하지 않습니다,訊息時間無效,ErrorCode.json
10_system,系统术语,ErrorCode.100103.1,消息命令号无效,Invalid message command number,メッセージコマンド無効,메시지 명령 코드가 유효하지 않습니다,訊息指令碼無效,ErrorCode.json
10_system,系统术语,ErrorCode.100104.1,消息请求体无效,Invalid message request body,メッセージリクエスト無効,메시지 요청이 유효하지 않습니다,訊息請求主體無效,ErrorCode.json
10_system,系统术语,ErrorCode.100105.1,服务器繁忙，请稍后重试,Server is busy. Please try again later,サーバーが混雑しています。しばらく時間をあけてからお試しください。,"서버 오류, 잠시 후 다시 시도해 주십시오",伺服器繁忙，請稍後重試,ErrorCode.json
10_system,系统术语,ErrorCode.100106.1,服务器无法响应，请稍后重试,Server is not responding. Please try again later.,サーバーが応答していません。しばらく時間をあけてからお試しください。,서버가 반응하지 않습니다. 잠시 후 다시 시도해 주십시오,伺服器無法回應，請稍後重試,ErrorCode.json
10_system,系统术语,ErrorCode.100107.1,请求超时，请稍后重试,Request timed out. Please try again later,タイムアウトしました。しばらく時間をあけてからお試しください。,"요청 시간 초과, 잠시 후 다시 시도해 주십시오",請求逾時，請稍後重試,ErrorCode.json
10_system,系统术语,ErrorCode.100108.1,登录失败：%s,Login Failed: %s,ログイン失敗：%s,로그인 실패: %s,登入失敗：%s,ErrorCode.json
10_system,系统术语,ErrorCode.100109.1,版本号错误，请获取新版本后重试,Version mismatch. Please update to the latest version and try again.,新しいバージョンがあります。 アプリを更新してください。,"버전 오류, 새로운 버전을 받은 후 다시 시도하세요",版本錯誤，請獲得新版本後重試,ErrorCode.json
10_system,系统术语,ErrorCode.100110.1,登录失败，请稍后重试,Login failed. Please try again later.,ログインに失敗しました。しばらく時間をあけてからお試しください。,"로그인 실패, 잠시 후 다시 시도해 주십시오",登入失敗，請稍後重試,ErrorCode.json
10_system,系统术语,ErrorCode.100111.1,登录失败，请更新后重试,Login failed. Please update and try again.,ログインに失敗しました。更新後にお試しください。,"로그인 실패, 업데이트 후 다시 시도해 주십시오",登入失敗，請更新後重試,ErrorCode.json
10_system,系统术语,ErrorCode.100112.1,登录失败，请更新客户端后重试,Login failed. Please update to the latest version and try again.,ログインに失敗しました。クライアント更新後にお試しください。,"로그인 실패, 클라이언트 업데이트 후 다시 시도해 주십시오",登入失敗，請更新遊戲主程式後重試,ErrorCode.json
10_system,系统术语,ErrorCode.110101.1,遭遇异常，请联系客服,There has been an error. Please contact customer service.,エラーが発生しました。カスタマーサポートまでお問い合わせください。,"오류 발생, 고객센터에 문의해 주세요.",遭遇異常情況，請聯絡客服,ErrorCode.json
10_system,系统术语,ErrorCode.110102.1,服务器繁忙，请稍后再试,Server is busy. Please try again later,サーバーが混雑しています。しばらく時間をあけてからお試しください。,"서버 오류, 잠시 후 다시 시도해 주십시오",伺服器繁忙，請稍後再試,ErrorCode.json
10_system,系统术语,ErrorCode.110103.1,数据错误，%s,"Data error, %s",データエラー：%s,데이터 오류: %s,資料錯誤，%s,ErrorCode.json
10_system,系统术语,ErrorCode.110104.1,参数错误,Parameter error,パラメータエラー,파라미터 오류,參數錯誤,ErrorCode.json
10_system,系统术语,ErrorCode.110105.1,服务器错误，%s,"Server error, %s",サーバーエラー：%s,서버 오류: %s,伺服器錯誤，%s,ErrorCode.json
10_system,系统术语,ErrorCode.110106.1,您需要重新登录,Please log in again,再度ログインしてください。,다시 로그인해 주십시오,您需要重新登入,ErrorCode.json
10_system,系统术语,ErrorCode.110107.1,您的账号已在别处登录,Your account has been logged in at another location,このアカウントは別の端末でログインされています。,다른 곳에서 계정이 로그인 되었습니다,您的帳號已於其他裝置登入,ErrorCode.json
10_system,系统术语,ErrorCode.110108.1,非法请求,Illegal request,無効なリクエスト,올바르지 않은 요청입니다,非法請求,ErrorCode.json
10_system,系统术语,ErrorCode.110109.1,此功能维护中，请稍后重试,This feature is under maintenance. Please try again later.,この機能はメンテナンス中です。しばらく時間をあけてからお試しください。,"점검 중, 잠시 후 다시 시도해 주십시오",此功能維護中，請稍後重試,ErrorCode.json
10_system,系统术语,ErrorCode.110110.1,版本已更新，请获取新版本后重试,A new version is available! Please update to the latest version and try again.,新しいバージョンがあります。 アプリを更新してください。,"버전 업데이트 완료, 새로운 버전을 받은 후 다시 시도하세요",版本已更新，請獲得新版本後重試,ErrorCode.json
10_system,系统术语,ErrorCode.110111.1,当前操作过快，请稍等片刻,You pressed too fast. Please wait.,操作が頻繁すぎます。しばらくお待ちください。,조작이 너무 빠릅니다. 잠시 후 다시 시도하세요.,目前操作過快，請稍等片刻,ErrorCode.json
10_system,系统术语,ErrorCode.110201.1,名称长度违规,Illegal name length,名前の文字数が適切ではありません。,이름 길이가 올바르지 않습니다,名稱長度違規,ErrorCode.json
10_system,系统术语,ErrorCode.110202.1,名称含有非法字符,Name contains illegal characters,名前に使用できない文字が含まれています。,이름에 허용되지 않은 문자가 포함되어 있습니다,名稱含有非法字元,ErrorCode.json
10_system,系统术语,ErrorCode.110205.1,您的账号被限制登录，解封日期：%s,Your account login has been restricted. Unban Date: %s,このアカウントはログイン制限中です。解除予定日：%s,귀하의 계정이 로그인 제한되었습니다. 해제 날짜: %s,您的帳號被限制登入，解封日期：%s,ErrorCode.json
10_system,系统术语,ErrorCode.110206.1,签名含有非法字符,Invalid characters in motto,あいさつに使用できない文字が含まれています。,서명에 허용되지 않은 문자가 포함되어 있습니다,簽名檔含有非法字元,ErrorCode.json
10_system,系统术语,ErrorCode.110207.1,签名长度违规,Motto is too long,あいさつの文字数が制限を超えています。,서명 길이가 올바르지 않습니다,簽名檔長度違規,ErrorCode.json
10_system,系统术语,ErrorCode.110209.1,头衔未解锁,Title locked,称号未解放,칭호 미오픈,頭銜未解鎖,ErrorCode.json
10_system,系统术语,ErrorCode.110210.1,问卷不存在,Questionnaire does not exist,アンケートはありません。,설문지가 존재하지 않습니다,問卷不存在,ErrorCode.json
10_system,系统术语,ErrorCode.110211.1,问卷尚未开放,Questionnaire not available,アンケートは未解放です。,설문 조사 기간이 아닙니다,問卷尚未開放,ErrorCode.json
10_system,系统术语,ErrorCode.110212.1,已完成过此问卷,Questionnaire already completed,このアンケートは回答済みです。,이미 답변하신 설문입니다,此問卷已完成,ErrorCode.json
10_system,系统术语,ErrorCode.110401.1,邮件不存在,Mail does not exist,メールがありません。,우편이 존재하지 않습니다,郵件不存在,ErrorCode.json
10_system,系统术语,ErrorCode.110402.1,邮件数据变更，请稍后重试,Mail data has changed. Please try again later,メールデータが変更されました。しばらく時間をあけてからお試しください。,우편 데이터가 변경되었습니다. 다시 시도해 주십시오,郵件資料變更，請稍後重試,ErrorCode.json
10_system,系统术语,ErrorCode.110403.1,邮件数据更新，请稍后重试,Mail data has been updated. Please try again later,メールデータが更新されました。しばらく時間をあけてからお試しください。,우편 데이터가 업데이트되었습니다. 다시 시도해 주십시오,郵件資料更新，請稍後重試,ErrorCode.json
10_system,系统术语,ErrorCode.110404.1,星标邮件无法删除,Marked mail cannot be deleted,星マーク付きのメールは削除できません。,별 표시 우편은 삭제할 수 없습니다,星標郵件無法刪除,ErrorCode.json
10_system,系统术语,ErrorCode.110501.1,任务尚未完成,Mission incomplete,任務を完了していません。,임무가 미완료 상태입니다,任務尚未完成,ErrorCode.json
10_system,系统术语,ErrorCode.110502.1,任务奖励已领取,Mission reward claimed,任務報酬は受け取り済みです。,임무 보상을 수령하셨습니다,已領取任務獎勵,ErrorCode.json
10_system,系统术语,ErrorCode.110601.1,商品尚未开始出售,Merchandise is not for sale yet,販売前のアイテムです。,아직 판매하지 않는 아이템입니다,商品尚未開始販售,ErrorCode.json
10_system,系统术语,ErrorCode.110602.1,商品库存不足,Out of stock,アイテムの在庫が不足しています。,재고가 부족합니다,商品庫存不足,ErrorCode.json
10_system,系统术语,ErrorCode.110603.1,商品不存在,Merchandise does not exist,アイテムがありません。,아이템이 없습니다,商品不存在,ErrorCode.json
10_system,系统术语,ErrorCode.110604.1,商品未到购买时间,Not yet merchandise sale period,販売開始前です。,판매 시간이 아닙니다,未到商品購買時間,ErrorCode.json
10_system,系统术语,ErrorCode.110605.1,商品已下架,Merchandise is no longer available,販売は終了しました。,아이템 판매가 종료되었습니다,商品已下架,ErrorCode.json
10_system,系统术语,ErrorCode.110606.1,商店未开启,Shop not available,ショップは開放されていません。,상점이 오픈되지 않았습니다,商店未開啟,ErrorCode.json
10_system,系统术语,ErrorCode.110607.1,商店已关闭,Shop is closed,ショップは閉店しました。,상점이 닫혔습니다,商店已關閉,ErrorCode.json
10_system,系统术语,ErrorCode.110681.1,领取好友赠送干劲到达上限,Max friend gifted Vigor reached,これ以上フレンドから贈られたやる気を受け取ることができません。,이미 친구에게서 받은 활력이 최대치에 도달했습니다.,領取好友贈送活力已達上限,ErrorCode.json
10_system,系统术语,ErrorCode.110701.1,领取奖励失败,Claim reward failed,報酬の受け取りに失敗しました。,보너스 획득 실패,領取獎勵失敗,ErrorCode.json
10_system,系统术语,ErrorCode.110702.1,前置关卡尚未满足条件,Prerequisite stage requirements not satisfied,必要な条件を満たしていないため、次のステージに進めません。,필요한 조건이 갖춰지지 않아 다음 스테이지로 진행할 수 없습니다,前置關卡未符合條件,ErrorCode.json
10_system,系统术语,ErrorCode.110801.1,干劲已达上限，无法再购买,Max Vigor reached. Unable to purchase.,やる気が上限に達しているため、これ以上購入できません。,활력이 가득 찼습니다. 더 이상 구매할 수 없습니다,活力已達上限，無法再購買,ErrorCode.json
10_system,系统术语,ErrorCode.110802.1,今日购买已达上限,Reached max daily purchase limit,本日の購入上限に達しています。,오늘은 더이상 구매할 수 없습니다,今日購買數量已達上限,ErrorCode.json
10_system,系统术语,ErrorCode.110803.1,干劲不足,Insufficient Vigor,やる気が不足しています。,활력 부족,活力不足,ErrorCode.json
10_system,系统术语,ErrorCode.110804.1,干劲已达上限，道具恢复失败,Max Vigor reached. Item recovery failed.,やる気が上限に達しています。,활력이 가득 찼습니다. 아이템을 사용할 수 없습니다,活力已達上限，道具恢復失敗,ErrorCode.json
10_system,系统术语,ErrorCode.110901.1,今日招募已达上限,Daily recruitment limit reached,本日のガチャ可能回数が上限に達しています。,오늘은 더이상 모집할 수 없습니다,今日招募已達上限,ErrorCode.json
10_system,系统术语,ErrorCode.111001.1,当前道具无法使用,Unable to use the current item,このアイテムは現在使用できません。,현재 이 아이템은 사용할 수 없습니다,目前道具無法使用,ErrorCode.json
10_system,系统术语,ErrorCode.111101.1,星塔正在进行中,Monolith is in progress,星ノ塔を進行中です。,별의 탑이 현재 진행 중입니다,星塔正在進行中,ErrorCode.json
10_system,系统术语,ErrorCode.111102.1,尚未满足进入星塔条件,Monolith entry requirements not satisfied,星ノ塔の入場条件を満たしていません。,별의 탑에 들어갈 조건을 충족하지 않았습니다,尚未符合進入星塔的條件,ErrorCode.json
10_system,系统术语,ErrorCode.111103.1,纪录不存在,Record does not exist,記録がありません。,기록이 존재하지 않습니다,紀錄不存在,ErrorCode.json
10_system,系统术语,ErrorCode.111104.1,纪录被锁定,Record has been locked,記録はロックされています。,기록이 잠겨 있습니다,紀錄已上鎖,ErrorCode.json
10_system,系统术语,ErrorCode.111105.1,需要编队ID信息,Require squad ID info,編成IDが必要です。,편성 ID가 필요합니다,需要編隊ID資訊,ErrorCode.json
10_system,系统术语,ErrorCode.111106.1,需要满编队才能进入,Squad needs to be full to enter,編成メンバーが揃っていません。,편성 완료 후 들어갈 수 있습니다,編隊需滿員才能進入,ErrorCode.json
10_system,系统术语,ErrorCode.111107.1,纪录名称长度不能少于%s,Record name length cannot be shorter than %s,記録名は%s文字以上で入力してください。,기록 이름은 %s자 이상이어야 합니다,紀錄名稱長度不得少於%s,ErrorCode.json
10_system,系统术语,ErrorCode.111108.1,纪录名称长度不能大于%s,Record name length cannot be longer than %s,記録名は%s文字以下で入力してください。,기록 이름은 %s자 이하여야 합니다,紀錄名稱長度不得多於%s,ErrorCode.json
10_system,系统术语,ErrorCode.111109.1,纪录名称不合规,Illegal record name,記録名に使用できない文字が含まれています。,기록 이름이 규정에 맞지 않습니다.,紀錄名稱不符規定,ErrorCode.json
10_system,系统术语,ErrorCode.111110.1,潜能预设不存在,No preset Potential available,素質プリセットが存在しません,잠재력 프리셋이 존재하지 않습니다,潛能預設不存在,ErrorCode.json
10_system,系统术语,ErrorCode.111201.1,秘纹已强化至最大等级,Reached max Disc enhance level,ロスレコは最大レベルに達しています。,레코드가 이미 최대 레벨입니다,祕紋已強化至最高等級,ErrorCode.json
10_system,系统术语,ErrorCode.111202.1,秘纹不存在,Disc does not exist,ロスレコがありません。,레코드가 존재하지 않습니다,祕紋不存在,ErrorCode.json
10_system,系统术语,ErrorCode.111203.1,秘纹被装备着,Disc is equipped,すでにロスレコを装備しています。,레코드가 이미 장착되었습니다,祕紋已裝備,ErrorCode.json
10_system,系统术语,ErrorCode.111204.1,秘纹被锁定着,Disc is locked,ロスレコがロックされています。,레코드가 잠겨 있습니다,祕紋已鎖定,ErrorCode.json
10_system,系统术语,ErrorCode.111205.1,秘纹已达到最大品阶,Reached max Disc tier,ロスレコが最大ランクに達しています。,레코드가 이미 최고 품질입니다,祕紋已達最高品階,ErrorCode.json
10_system,系统术语,ErrorCode.111206.1,秘纹已达到最大星数,Reached max Disc stars,ロスレコの星数が最大に達しています。,레코드가 이미 최대 별 수입니다,祕紋已達最大星數,ErrorCode.json
10_system,系统术语,ErrorCode.111207.1,秘纹未达到所需等级,Disc has not reached the required level,ロスレコのレベルが不足しています。,레코드 레벨이 부족합니다,祕紋未達所需等級,ErrorCode.json
10_system,系统术语,ErrorCode.111301.1,礼包已经过期,This gift pack has expired.,パックの有効期限が切れています。,기간이 지난 패키지입니다,此禮包已過期,ErrorCode.json
10_system,系统术语,ErrorCode.111302.1,兑换次数已达上限,Redemption limit reached.,*****,교환 코드의 사용 가능 횟수가 모두 소진되었습니다,兌換次數已達上限,ErrorCode.json
10_system,系统术语,ErrorCode.111303.1,用户兑换次数已达上限,You have reached the redemption limit.,プレイヤーの交換可能回数が上限に達しています。,유저 교환 횟수 최대치입니다,您的兌換次數已達上限,ErrorCode.json
10_system,系统术语,ErrorCode.111304.1,无效兑换码,Invalid redemption code.,交換コードが無効です。,무효한 교환 코드입니다,序號無效,ErrorCode.json
