category,source,target,tgt_lng
11_skill,守护天使的意志,守護天使的意志,zh-TW
11_skill,守護天使の意志,守護天使的意志,zh-TW
11_skill,Guardian Angel's Will,守護天使的意志,zh-TW
11_skill,수호천사의 의지,守護天使的意志,zh-TW
11_skill,เจตจำนงของนางฟ้าบรรเทาทุกข์,守護天使的意志,zh-TW
11_skill,守护天使的意志+,守護天使的意志+,zh-TW
11_skill,守護天使の意志+,守護天使的意志+,zh-TW
11_skill,Guardian Angel's Will+,守護天使的意志+,zh-TW
11_skill,수호천사의 의지+,守護天使的意志+,zh-TW
11_skill,เจตจำนงของนางฟ้าบรรเทาทุกข์+,守護天使的意志+,zh-TW
11_skill,神圣的护佑,神聖的加護,zh-TW
11_skill,聖なる加護,神聖的加護,zh-TW
11_skill,Holy Aegis,神聖的加護,zh-TW
11_skill,성스러운 가호,神聖的加護,zh-TW
11_skill,พรศักดิ์สิทธิ์,神聖的加護,zh-TW
11_skill,美食家的愤怒,美食家的憤怒,zh-TW
11_skill,美食家の怒り,美食家的憤怒,zh-TW
11_skill,Gourmand's Rage,美食家的憤怒,zh-TW
11_skill,미식가의 분노,美食家的憤怒,zh-TW
11_skill,ความเดือดดาลของนักชิม,美食家的憤怒,zh-TW
11_skill,美食家の信念,美食家的信念,zh-TW
11_skill,Gourmand's Creed,美食家的信念,zh-TW
11_skill,미식가의 신념,美食家的信念,zh-TW
11_skill,ศรัทธาของนักชิม,美食家的信念,zh-TW
11_skill,新年的肉菜,新年的肉料理,zh-TW
11_skill,新年のヴィアンド,新年的肉料理,zh-TW
11_skill,New Year's Viande,新年的肉料理,zh-TW
11_skill,신년의 비앙드,新年的肉料理,zh-TW
11_skill,วิยองด์ปีใหม่,新年的肉料理,zh-TW
11_skill,新年的肉菜+,新年的肉料理+,zh-TW
11_skill,新年のヴィアンド+,新年的肉料理+,zh-TW
11_skill,New Year's Viande+,新年的肉料理+,zh-TW
11_skill,신년의 비앙드+,新年的肉料理+,zh-TW
11_skill,วิยองด์ปีใหม่+,新年的肉料理+,zh-TW
11_skill,送别时的甜点,送別的甜點,zh-TW
11_skill,送別のデセール,送別的甜點,zh-TW
11_skill,Farewell Dessert,送別的甜點,zh-TW
11_skill,송별의 데세르,送別的甜點,zh-TW
11_skill,ของหวานอำลา,送別的甜點,zh-TW
11_skill,信念与荣耀,榮耀與信念,zh-TW
11_skill,誇りと信念,榮耀與信念,zh-TW
11_skill,Prideful Conviction,榮耀與信念,zh-TW
11_skill,신념과 긍지,榮耀與信念,zh-TW
11_skill,ศรัทธาและความภาคภูมิใจ,榮耀與信念,zh-TW
11_skill,严正宣告,嚴厲的宣告,zh-TW
11_skill,峻厳な宣告,嚴厲的宣告,zh-TW
11_skill,Stern Verdict,嚴厲的宣告,zh-TW
11_skill,준엄한 선고,嚴厲的宣告,zh-TW
11_skill,คำพิพากษาที่เข้มงวด,嚴厲的宣告,zh-TW
11_skill,骑士团的意志,騎士團的意志,zh-TW
11_skill,騎士団の意志,騎士團的意志,zh-TW
11_skill,Knight's Will,騎士團的意志,zh-TW
11_skill,기사단의 의지,騎士團的意志,zh-TW
11_skill,เจตจำนงของชมรมอัศวิน,騎士團的意志,zh-TW
11_skill,骑士团的意志+,騎士團的意志+,zh-TW
11_skill,騎士団の意志+,騎士團的意志+,zh-TW
11_skill,Knight's Will+,騎士團的意志+,zh-TW
11_skill,기사단의 의지+,騎士團的意志+,zh-TW
11_skill,เจตจำนงของชมรมอัศวิน+,騎士團的意志+,zh-TW
11_skill,不屈的勇气,不屈的勇氣,zh-TW
11_skill,不屈の勇気,不屈的勇氣,zh-TW
11_skill,Unflinching Courage,不屈的勇氣,zh-TW
11_skill,불굴의 용기,不屈的勇氣,zh-TW
11_skill,ความกล้าหาญที่ไม่ย่อท้อ,不屈的勇氣,zh-TW
11_skill,星之呼唤,星之呼喚,zh-TW
11_skill,星の呼び声,星之呼喚,zh-TW
11_skill,Call of the Stars,星之呼喚,zh-TW
11_skill,별의 부름,星之呼喚,zh-TW
11_skill,你喜欢热一点儿，对吧？,喜歡熱的對吧～！,zh-TW
11_skill,熱いの好きだよね～！,喜歡熱的對吧～！,zh-TW
11_skill,"You Like it Fiery, Right?",喜歡熱的對吧～！,zh-TW
11_skill,"화끈한 거, 좋아하지?",喜歡熱的對吧～！,zh-TW
11_skill,ชอบเรื่องวูบวาบล่ะสิ?,喜歡熱的對吧～！,zh-TW
11_skill,都烧起来吧！,幫你加熱！,zh-TW
11_skill,あっためてあげる！,幫你加熱！,zh-TW
11_skill,Shall I Warm it Up?,幫你加熱！,zh-TW
11_skill,따끈하게 해줄까?,幫你加熱！,zh-TW
11_skill,เร่าร้อนขึ้นอีกดีไหม?,幫你加熱！,zh-TW
11_skill,简简单单！,輕鬆～輕鬆～！,zh-TW
11_skill,よゆ～よゆ～！,輕鬆～輕鬆～！,zh-TW
11_skill,This is Light Work!,輕鬆～輕鬆～！,zh-TW
11_skill,이 정도는 거뜬하지!,輕鬆～輕鬆～！,zh-TW
11_skill,แค่นี้ไม่เห็นจะเท่าไรเลย!,輕鬆～輕鬆～！,zh-TW
11_skill,简简单单！+,輕鬆～輕鬆～！+,zh-TW
11_skill,よゆ～よゆ～！+,輕鬆～輕鬆～！+,zh-TW
11_skill,This is Light Work!+,輕鬆～輕鬆～！+,zh-TW
11_skill,이 정도는 거뜬하지!+,輕鬆～輕鬆～！+,zh-TW
11_skill,แค่นี้ไม่เห็นจะเท่าไรเลย!+,輕鬆～輕鬆～！+,zh-TW
11_skill,啊~爽到了！,啊～真暢快！,zh-TW
11_skill,あ～すっきりした！,啊～真暢快！,zh-TW
11_skill,Ah! So Refreshing!,啊～真暢快！,zh-TW
11_skill,아~ 시원하다!,啊～真暢快！,zh-TW
11_skill,อ๊ะ~ สดชื่นดีจัง!,啊～真暢快！,zh-TW
11_skill,洗礼之印,洗禮之印,zh-TW
11_skill,洗礼の印,洗禮之印,zh-TW
11_skill,Proof of Baptism,洗禮之印,zh-TW
11_skill,세례의 증표,洗禮之印,zh-TW
11_skill,ตราชำระบาป,洗禮之印,zh-TW
11_skill,修女的举止,修女的儀態,zh-TW
11_skill,シスターの身支度,修女的儀態,zh-TW
11_skill,Sister's Demeanor,修女的儀態,zh-TW
11_skill,시스터의 몸가짐,修女的儀態,zh-TW
11_skill,กิริยาของซิสเตอร์,修女的儀態,zh-TW
11_skill,审判罪恶之人,審判罪惡之人,zh-TW
11_skill,罪悪を裁く者,審判罪惡之人,zh-TW
11_skill,Arbiter of Sin,審判罪惡之人,zh-TW
11_skill,죄악을 심판하는 자,審判罪惡之人,zh-TW
11_skill,ตุลาการพิชิตบาป,審判罪惡之人,zh-TW
11_skill,审判罪恶之人+,審判罪惡之人+,zh-TW
11_skill,罪悪を裁く者+,審判罪惡之人+,zh-TW
11_skill,Arbiter of Sin+,審判罪惡之人+,zh-TW
11_skill,죄악을 심판하는 자+,審判罪惡之人+,zh-TW
11_skill,ตุลาการพิชิตบาป+,審判罪惡之人+,zh-TW
11_skill,愿光与你同在,願光與您同在,zh-TW
11_skill,光と共にあらんことを,願光與您同在,zh-TW
11_skill,Light Be with You,願光與您同在,zh-TW
11_skill,빛이 함께하시라,願光與您同在,zh-TW
11_skill,มาเปล่งประกายไปด้วยกัน,願光與您同在,zh-TW
11_skill,阿比舒系统,System: Abi-Eshuh,zh-TW
11_skill,システム：アビ・エシュフ,System: Abi-Eshuh,zh-TW
11_skill,<시스템: 아비 에슈흐>,System: Abi-Eshuh,zh-TW
11_skill,<ระบบ: อาบี เอชูห์>,System: Abi-Eshuh,zh-TW
11_skill,战术判断,戰術判斷,zh-TW
11_skill,戦術的判断,戰術判斷,zh-TW
11_skill,Tactical Decision,戰術判斷,zh-TW
11_skill,전술적 판단,戰術判斷,zh-TW
11_skill,ตัดสินเชิงกลยุทธ์,戰術判斷,zh-TW
11_skill,战术判断＋,戰術判斷＋,zh-TW
11_skill,戦術的判断+,戰術判斷＋,zh-TW
11_skill,Tactical Decision+,戰術判斷＋,zh-TW
11_skill,전술적 판단+,戰術判斷＋,zh-TW
11_skill,ตัดสินเชิงกลยุทธ์+,戰術判斷＋,zh-TW
11_skill,代号04,Call Sign Zero Four,zh-TW
11_skill,コールサインゼロフォー,Call Sign Zero Four,zh-TW
11_skill,Codename Zero-Four,Call Sign Zero Four,zh-TW
11_skill,코드명 제로포,Call Sign Zero Four,zh-TW
11_skill,โค้ดเนมซีโร่โฟร์,Call Sign Zero Four,zh-TW
11_skill,代号04+,Call Sign Zero Four+,zh-TW
11_skill,コールサインゼロフォー+,Call Sign Zero Four+,zh-TW
11_skill,Codename Zero-Four+,Call Sign Zero Four+,zh-TW
11_skill,코드명 제로포+,Call Sign Zero Four+,zh-TW
11_skill,โค้ดเนมซีโร่โฟร์+,Call Sign Zero Four+,zh-TW
11_skill,以眼还眼,以眼還眼,zh-TW
11_skill,目には目を,以眼還眼,zh-TW
11_skill,Eye for an Eye,以眼還眼,zh-TW
11_skill,눈에는 눈,以眼還眼,zh-TW
11_skill,ตาต่อตา ฟันต่อฟัน,以眼還眼,zh-TW
11_skill,意外的变数,難以處理的變數,zh-TW
11_skill,トリッキーな変数,難以處理的變數,zh-TW
11_skill,Unexpected Variable,難以處理的變數,zh-TW
11_skill,뜻 밖의 변수,難以處理的變數,zh-TW
11_skill,ตัวแปรที่ไม่คาดคิด,難以處理的變數,zh-TW
11_skill,打一个？还是打两个！,以為只有一個人嗎！？,zh-TW
11_skill,1人だと思いましたか！？,以為只有一個人嗎！？,zh-TW
11_skill,One? Or Two?!,以為只有一個人嗎！？,zh-TW
11_skill,하나? 혹은 둘!,以為只有一個人嗎！？,zh-TW
11_skill,หนึ่ง? หรือสอง!,以為只有一個人嗎！？,zh-TW
11_skill,你相信奇迹吗？,你相信奇蹟嗎？,zh-TW
11_skill,ミラクルを信じてますか？,你相信奇蹟嗎？,zh-TW
11_skill,Do You Believe in Miracles?,你相信奇蹟嗎？,zh-TW
11_skill,기적을 믿나요?,你相信奇蹟嗎？,zh-TW
11_skill,เชื่อในปาฏิหาริย์ไหมคะ?,你相信奇蹟嗎？,zh-TW
11_skill,你相信奇迹吗？+,你相信奇蹟嗎？+,zh-TW
11_skill,ミラクルを信じてますか？+,你相信奇蹟嗎？+,zh-TW
11_skill,Do You Believe in Miracles?+,你相信奇蹟嗎？+,zh-TW
11_skill,기적을 믿나요?+,你相信奇蹟嗎？+,zh-TW
11_skill,เชื่อในปาฏิหาริย์ไหมคะ?+,你相信奇蹟嗎？+,zh-TW
11_skill,蝴蝶效应,混沌理論,zh-TW
11_skill,カオス理論,混沌理論,zh-TW
11_skill,Butterfly Effect,混沌理論,zh-TW
11_skill,나비효과,混沌理論,zh-TW
11_skill,ทฤษฎีผีเสื้อขยับปีก,混沌理論,zh-TW
11_skill,新年护身符,新年的御守,zh-TW
11_skill,新年のお守り,新年的御守,zh-TW
11_skill,New Year's Amulet,新年的御守,zh-TW
11_skill,새해의 부적,新年的御守,zh-TW
11_skill,เครื่องรางปีใหม่,新年的御守,zh-TW
11_skill,猫咪的祝福,貓的加護,zh-TW
11_skill,猫の加護,貓的加護,zh-TW
11_skill,Kitty Cat Time,貓的加護,zh-TW
11_skill,고양이의 시간,貓的加護,zh-TW
11_skill,เวลาของแมวเหมียว,貓的加護,zh-TW
11_skill,误会加深,增加的誤會,zh-TW
11_skill,増える誤解,增加的誤會,zh-TW
11_skill,A New Misunderstanding,增加的誤會,zh-TW
11_skill,또 다른 오해,增加的誤會,zh-TW
11_skill,อีกหนึ่งความเข้าใจผิด,增加的誤會,zh-TW
11_skill,误会加深+,增加的誤會+,zh-TW
11_skill,増える誤解+,增加的誤會+,zh-TW
11_skill,A New Misunderstanding+,增加的誤會+,zh-TW
11_skill,또 다른 오해+,增加的誤會+,zh-TW
11_skill,อีกหนึ่งความเข้าใจผิด+,增加的誤會+,zh-TW
11_skill,彼此相连的缘分,御守的羈絆,zh-TW
11_skill,お守りの絆,御守的羈絆,zh-TW
11_skill,Reciprocal Relationship,御守的羈絆,zh-TW
11_skill,보답 받는 인연,御守的羈絆,zh-TW
11_skill,ความสัมพันธ์ที่ได้รับการตอบสนอง,御守的羈絆,zh-TW
11_skill,粉丝狂热,身為粉絲,zh-TW
11_skill,ファンたるもの,身為粉絲,zh-TW
11_skill,Fanatical Behavior,身為粉絲,zh-TW
11_skill,팬으로서의 몸가짐,身為粉絲,zh-TW
11_skill,ท่าทางของแฟนคลับ,身為粉絲,zh-TW
11_skill,静心凝神,精神統一,zh-TW
11_skill,Disciplined Preparation,精神統一,zh-TW
11_skill,시작 전의 마음가짐,精神統一,zh-TW
11_skill,ทัศนคติก่อนเริ่ม,精神統一,zh-TW
11_skill,静心凝神＋,精神統一+,zh-TW
11_skill,Disciplined Preparation+,精神統一+,zh-TW
11_skill,시작 전의 마음가짐+,精神統一+,zh-TW
11_skill,ทัศนคติก่อนเริ่ม+,精神統一+,zh-TW
11_skill,坚定热情,始終不變的熱情,zh-TW
11_skill,ひたむきな情熱,始終不變的熱情,zh-TW
11_skill,Unwavering Passion,始終不變的熱情,zh-TW
11_skill,한결같은 열정,始終不變的熱情,zh-TW
11_skill,ความมุ่งมั่นแน่วแน่,始終不變的熱情,zh-TW
11_skill,坚定热情＋,始終不變的熱情+,zh-TW
11_skill,ひたむきな情熱+,始終不變的熱情+,zh-TW
11_skill,Unwavering Passion+,始終不變的熱情+,zh-TW
11_skill,한결같은 열정+,始終不變的熱情+,zh-TW
11_skill,ความมุ่งมั่นแน่วแน่+,始終不變的熱情+,zh-TW
11_skill,心如止水,寧靜的餘裕,zh-TW
11_skill,静かなる余裕,寧靜的餘裕,zh-TW
11_skill,Serene Relaxation,寧靜的餘裕,zh-TW
11_skill,고요한 여유,寧靜的餘裕,zh-TW
11_skill,ห้วงจิตอันนิ่งสงบ,寧靜的餘裕,zh-TW
11_skill,爱丽丝，进行清扫！,愛麗絲，打掃！,zh-TW
11_skill,アリス、お掃除します！,愛麗絲，打掃！,zh-TW
11_skill,"Aris, Clean Up!",愛麗絲，打掃！,zh-TW
11_skill,"아리스, 청소합니다!",愛麗絲，打掃！,zh-TW
11_skill,อาริสึจะเก็บกวาดเองค่ะ!,愛麗絲，打掃！,zh-TW
11_skill,精心保养,細心的照料,zh-TW
11_skill,丁寧なお手入れ,細心的照料,zh-TW
11_skill,Earnest Handiwork,細心的照料,zh-TW
11_skill,예리한 손질,細心的照料,zh-TW
11_skill,ดูแลให้แบบครบเซ็ตเลยค่ะ,細心的照料,zh-TW
11_skill,精心保养＋,細心的照料+,zh-TW
11_skill,丁寧なお手入れ+,細心的照料+,zh-TW
11_skill,Earnest Handiwork+,細心的照料+,zh-TW
11_skill,예리한 손질+,細心的照料+,zh-TW
11_skill,ดูแลให้แบบครบเซ็ตเลยค่ะ+,細心的照料+,zh-TW
11_skill,这是职业加成！,這是職業加成！,zh-TW
11_skill,ジョブボーナスです！,這是職業加成！,zh-TW
11_skill,Paycheck Bonus!,這是職業加成！,zh-TW
11_skill,직업 보너스입니다!,這是職業加成！,zh-TW
11_skill,โบนัสอาชีพค่ะ!,這是職業加成！,zh-TW
11_skill,这是职业加成！＋,這是職業加成！+,zh-TW
11_skill,ジョブボーナスです！+,這是職業加成！+,zh-TW
11_skill,Paycheck Bonus!+,這是職業加成！+,zh-TW
11_skill,직업 보너스입니다!+,這是職業加成！+,zh-TW
11_skill,โบนัสอาชีพค่ะ!+,這是職業加成！+,zh-TW
11_skill,职业特性：女仆勇者！,職業特性：女僕勇者！,zh-TW
11_skill,ジョブ特性：メイド勇者！,職業特性：女僕勇者！,zh-TW
11_skill,Class Change: Hero Maid!,職業特性：女僕勇者！,zh-TW
11_skill,직업 특성: 메이드 용사!,職業特性：女僕勇者！,zh-TW
11_skill,คุณสมบัติอาชีพ: ผู้กล้าเมด!,職業特性：女僕勇者！,zh-TW
11_skill,特殊武装：臂铠,特殊武裝：Arm-Gear,zh-TW
11_skill,特殊武装：アームギア,特殊武裝：Arm-Gear,zh-TW
11_skill,Special Weapon: Gauntlet,特殊武裝：Arm-Gear,zh-TW
11_skill,<특수무장: 암기어>,特殊武裝：Arm-Gear,zh-TW
11_skill,<อาวุธพิเศษ: อาร์มเกียร์>,特殊武裝：Arm-Gear,zh-TW
11_skill,特工的秘密道具,特務的祕密道具,zh-TW
11_skill,エージェントの秘密道具,特務的祕密道具,zh-TW
11_skill,Covert Agent Tool,特務的祕密道具,zh-TW
11_skill,에이전트의 비밀도구,特務的祕密道具,zh-TW
11_skill,อุปกรณ์ลับของสายลับ,特務的祕密道具,zh-TW
11_skill,娴熟本领,熟練的本領,zh-TW
11_skill,熟練の技量,熟練的本領,zh-TW
11_skill,Agent's Expertise,熟練的本領,zh-TW
11_skill,숙련된 솜씨,熟練的本領,zh-TW
11_skill,เทคนิคแบบผู้เชี่ยวชาญ,熟練的本領,zh-TW
11_skill,娴熟本领＋,熟練的本領+,zh-TW
11_skill,熟練の技量+,熟練的本領+,zh-TW
11_skill,Agent's Expertise+,熟練的本領+,zh-TW
11_skill,숙련된 솜씨+,熟練的本領+,zh-TW
11_skill,เทคนิคแบบผู้เชี่ยวชาญ+,熟練的本領+,zh-TW
11_skill,武装操纵,武裝的使用,zh-TW
11_skill,武装の取り扱い,武裝的使用,zh-TW
11_skill,Weapon Mastery,武裝的使用,zh-TW
11_skill,무장을 다루는 방법,武裝的使用,zh-TW
11_skill,กลวิธีการใช้อาวุธ,武裝的使用,zh-TW
11_skill,请收下我的挑战书！,請收下挑戰書！,zh-TW
11_skill,挑戦状を受け取ってください！,請收下挑戰書！,zh-TW
11_skill,Duel Me!,請收下挑戰書！,zh-TW
11_skill,도전장을 받으세요!,請收下挑戰書！,zh-TW
11_skill,รับหนังสือคำท้าไปสิคะ!,請收下挑戰書！,zh-TW
11_skill,胜利的姿势！,勝利的姿勢！,zh-TW
11_skill,勝利のポーズ！,勝利的姿勢！,zh-TW
11_skill,Victory Pose!,勝利的姿勢！,zh-TW
11_skill,승리의 포즈!,勝利的姿勢！,zh-TW
11_skill,ท่าโพสแห่งชัยชนะ!,勝利的姿勢！,zh-TW
11_skill,即使是一整天！,一整天也沒問題！,zh-TW
11_skill,一日中でも！,一整天也沒問題！,zh-TW
11_skill,I Can Do This All Day,一整天也沒問題！,zh-TW
11_skill,하루 종일도 할 수 있습니다,一整天也沒問題！,zh-TW
11_skill,ทำแบบนี้ทั้งวันก็ยังไหวค่ะ,一整天也沒問題！,zh-TW
11_skill,即使是一整天！＋,一整天也沒問題！+,zh-TW
11_skill,一日中でも！+,一整天也沒問題！+,zh-TW
11_skill,I Can Do This All Day+,一整天也沒問題！+,zh-TW
11_skill,하루 종일도 할 수 있습니다+,一整天也沒問題！+,zh-TW
11_skill,ทำแบบนี้ทั้งวันก็ยังไหวค่ะ+,一整天也沒問題！+,zh-TW
11_skill,宇泽玲纱的存在感,宇沢澪紗的存在感,zh-TW
11_skill,宇沢レイサの存在感,宇沢澪紗的存在感,zh-TW
11_skill,The Reisa Effect,宇沢澪紗的存在感,zh-TW
11_skill,우자와 레이사의 존재감,宇沢澪紗的存在感,zh-TW
11_skill,ตัวตนของอุซาวะ เรอิสะ,宇沢澪紗的存在感,zh-TW
11_skill,天下一味！,天下第一味！,zh-TW
11_skill,World's Tastiest!,天下第一味！,zh-TW
11_skill,천하일미!,天下第一味！,zh-TW
11_skill,รสมือชั้นเซียน!,天下第一味！,zh-TW
11_skill,谢绝闹事者！,拒絕奧客！,zh-TW
11_skill,クレーマーお断り！,拒絕奧客！,zh-TW
11_skill,Business Safety Regulations,拒絕奧客！,zh-TW
11_skill,영업상 안전규정,拒絕奧客！,zh-TW
11_skill,กฎความปลอดภัยทางธรุกิจ,拒絕奧客！,zh-TW
11_skill,商会长的矜持,商會長的矜持,zh-TW
11_skill,商会長の矜持,商會長的矜持,zh-TW
11_skill,Merchant Guild President's Pride,商會長的矜持,zh-TW
11_skill,상인회장의 자부심,商會長的矜持,zh-TW
11_skill,ศักดิ์ศรีของประธานกลุ่มการค้า,商會長的矜持,zh-TW
11_skill,商会长的矜持＋,商會長的矜持+,zh-TW
11_skill,商会長の矜持+,商會長的矜持+,zh-TW
11_skill,Merchant Guild President's Pride+,商會長的矜持+,zh-TW
11_skill,상인회장의 자부심+,商會長的矜持+,zh-TW
11_skill,ศักดิ์ศรีของประธานกลุ่มการค้า+,商會長的矜持+,zh-TW
11_skill,回味无穷,留在記憶中的味道,zh-TW
11_skill,記憶に残る味,留在記憶中的味道,zh-TW
11_skill,Memorable Taste,留在記憶中的味道,zh-TW
11_skill,기억에 남는 맛,留在記憶中的味道,zh-TW
11_skill,รสชาติในความทรงจำ,留在記憶中的味道,zh-TW
11_skill,龙虎相斗,龍爭虎鬥,zh-TW
11_skill,竜虎相搏,龍爭虎鬥,zh-TW
11_skill,Well Matched,龍爭虎鬥,zh-TW
11_skill,용호상박,龍爭虎鬥,zh-TW
11_skill,พยัคฆ์ประมังกร,龍爭虎鬥,zh-TW
11_skill,势如破竹,勢如破竹,zh-TW
11_skill,破竹之勢,勢如破竹,zh-TW
11_skill,Unstoppable,勢如破竹,zh-TW
11_skill,파죽지세,勢如破竹,zh-TW
11_skill,พลังสุดแกร่ง,勢如破竹,zh-TW
11_skill,陷阵之志,一志不退,zh-TW
11_skill,Stand Your Ground,一志不退,zh-TW
11_skill,일전불사,一志不退,zh-TW
11_skill,มุ่งมั่นต่อสู้,一志不退,zh-TW
11_skill,陷阵之志＋,一志不退+,zh-TW
11_skill,Stand Your Ground+,一志不退+,zh-TW
11_skill,일전불사+,一志不退+,zh-TW
11_skill,มุ่งมั่นต่อสู้+,一志不退+,zh-TW
11_skill,骑虎难下,騎虎之勢,zh-TW
11_skill,Determination,騎虎之勢,zh-TW
11_skill,기호지세,騎虎之勢,zh-TW
11_skill,พลังพิชิตพยัคฆ์,騎虎之勢,zh-TW
11_skill,飞行无人机启动,啟動飛行無人機,zh-TW
11_skill,飛行ドローン稼働,啟動飛行無人機,zh-TW
11_skill,Flying Drone Launch,啟動飛行無人機,zh-TW
11_skill,비행 드론 가동,啟動飛行無人機,zh-TW
11_skill,ปล่อยโดรนออกบิน,啟動飛行無人機,zh-TW
11_skill,紫外线对策,紫外線對策,zh-TW
11_skill,紫外線対策,紫外線對策,zh-TW
11_skill,UV Protection,紫外線對策,zh-TW
11_skill,자외선 대책,紫外線對策,zh-TW
11_skill,แผนรับมือรังสี UV,紫外線對策,zh-TW
11_skill,勤恳训练,堅持不懈的訓練,zh-TW
11_skill,地道なトレーニング,堅持不懈的訓練,zh-TW
11_skill,Disciplined Training,堅持不懈的訓練,zh-TW
11_skill,꾸준한 훈련,堅持不懈的訓練,zh-TW
11_skill,การฝึกที่สม่ำเสมอ,堅持不懈的訓練,zh-TW
11_skill,勤恳训练＋,堅持不懈的訓練+,zh-TW
11_skill,地道なトレーニング+,堅持不懈的訓練+,zh-TW
11_skill,Disciplined Training+,堅持不懈的訓練+,zh-TW
11_skill,꾸준한 훈련+,堅持不懈的訓練+,zh-TW
11_skill,การฝึกที่สม่ำเสมอ+,堅持不懈的訓練+,zh-TW
11_skill,战术机动,戰術機動,zh-TW
11_skill,戦術機動,戰術機動,zh-TW
11_skill,Tactical Maneuver,戰術機動,zh-TW
11_skill,전술 기동,戰術機動,zh-TW
11_skill,เคลื่อนที่อย่างมีกลยุทธ์,戰術機動,zh-TW
11_skill,信号弹，投掷！,信號彈，投擲！,zh-TW
11_skill,シグナルフレア、投擲！,信號彈，投擲！,zh-TW
11_skill,Throw Flare!,信號彈，投擲！,zh-TW
11_skill,"신호조명탄, 투척!",信號彈，投擲！,zh-TW
11_skill,ขว้างพลุแฟร์!,信號彈，投擲！,zh-TW
11_skill,掩护射击,援護射擊,zh-TW
11_skill,援護射撃,援護射擊,zh-TW
11_skill,Cover Fire,援護射擊,zh-TW
11_skill,엄호사격,援護射擊,zh-TW
11_skill,ยิงคุ้มกัน,援護射擊,zh-TW
11_skill,细致整备,細心的整備,zh-TW
11_skill,丁寧な整備,細心的整備,zh-TW
11_skill,Precise Maintenance,細心的整備,zh-TW
11_skill,정밀한 정비,細心的整備,zh-TW
11_skill,ดูแลอุปกรณ์อย่างพิถีพิถัน,細心的整備,zh-TW
11_skill,细致整备＋,細心的整備+,zh-TW
11_skill,丁寧な整備+,細心的整備+,zh-TW
11_skill,Precise Maintenance+,細心的整備+,zh-TW
11_skill,정밀한 정비+,細心的整備+,zh-TW
11_skill,ดูแลอุปกรณ์อย่างพิถีพิถัน+,細心的整備+,zh-TW
11_skill,战友情谊,同袍之情,zh-TW
11_skill,戦友への愛,同袍之情,zh-TW
11_skill,Camaraderie,同袍之情,zh-TW
11_skill,전우애,同袍之情,zh-TW
11_skill,มิตรภาพของสหายร่วมรบ,同袍之情,zh-TW
11_skill,私人咖啡馆,無人島咖啡廳,zh-TW
11_skill,プライベートカフェ,無人島咖啡廳,zh-TW
11_skill,Desert Island Cafe,無人島咖啡廳,zh-TW
11_skill,무인도 카페,無人島咖啡廳,zh-TW
11_skill,คาเฟ่ ณ เกาะร้าง,無人島咖啡廳,zh-TW
11_skill,关键线索,決定性的線索,zh-TW
11_skill,決定的な手がかり,決定性的線索,zh-TW
11_skill,Decisive Clue,決定性的線索,zh-TW
11_skill,결정적 실마리,決定性的線索,zh-TW
11_skill,เบาะแสขั้นสุดท้าย,決定性的線索,zh-TW
11_skill,探求者的意志,探究者的意志,zh-TW
11_skill,探求者の意志,探究者的意志,zh-TW
11_skill,Seeker's Will,探究者的意志,zh-TW
11_skill,탐구자의 의지,探究者的意志,zh-TW
11_skill,ความตั้งใจของนักสำรวจ,探究者的意志,zh-TW
11_skill,探求者的意志＋,探究者的意志+,zh-TW
11_skill,探求者の意志+,探究者的意志+,zh-TW
11_skill,Seeker's Will+,探究者的意志+,zh-TW
11_skill,탐구자의 의지+,探究者的意志+,zh-TW
11_skill,ความตั้งใจของนักสำรวจ+,探究者的意志+,zh-TW
11_skill,线索掌握,掌握線索,zh-TW
11_skill,手がかりの把握,掌握線索,zh-TW
11_skill,Clue Uncovered,掌握線索,zh-TW
11_skill,실마리 파악,掌握線索,zh-TW
11_skill,เสาะหาเบาะแส,掌握線索,zh-TW
11_skill,满满地喷水♡,我會多灑一點的♡,zh-TW
11_skill,たっぷりかけちゃいますね♡,我會多灑一點的♡,zh-TW
11_skill,Wet All Over ♥,我會多灑一點的♡,zh-TW
11_skill,잔뜩 뿌려줄게요♡,我會多灑一點的♡,zh-TW
11_skill,จะสาดน้ำให้ฉ่ำเลยนะคะ♡,我會多灑一點的♡,zh-TW
11_skill,请好好地收下它♡,請收下吧♡,zh-TW
11_skill,上手に受け取ってください♡,請收下吧♡,zh-TW
11_skill,Take It All ♥,請收下吧♡,zh-TW
11_skill,잘 받아봐요♡,請收下吧♡,zh-TW
11_skill,ช่วยรับไว้อย่างดีด้วยนะคะ♡,請收下吧♡,zh-TW
11_skill,仲夏的真心话,藏於仲夏的心聲,zh-TW
11_skill,真夏に隠された本音,藏於仲夏的心聲,zh-TW
11_skill,Midsummer Truth,藏於仲夏的心聲,zh-TW
11_skill,한여름의 진실함,藏於仲夏的心聲,zh-TW
11_skill,ความจริงใจในฤดูร้อน,藏於仲夏的心聲,zh-TW
11_skill,仲夏的真心话＋,藏於仲夏的心聲+,zh-TW
11_skill,真夏に隠された本音+,藏於仲夏的心聲+,zh-TW
11_skill,Midsummer Truth+,藏於仲夏的心聲+,zh-TW
11_skill,한여름의 진실함+,藏於仲夏的心聲+,zh-TW
11_skill,ความจริงใจในฤดูร้อน+,藏於仲夏的心聲+,zh-TW
11_skill,我已准备就绪♡,補水時間,zh-TW
11_skill,準備は万端です♡,補水時間,zh-TW
