id,term,src_table
MomoTalk.20009.812,우유로 만든 권위,momotalk/20009.yml
MomoTalk.20009.813,목욕 보좌관,momotalk/20009.yml
MomoTalk.20010.814,온천 수행 - 가이세키 요리 편,momotalk/20010.yml
MomoTalk.20010.815,온천 수행 - 욕탕 정비 편,momotalk/20010.yml
MomoTalk.20010.816,온천 수행 - 예절 수행 편,momotalk/20010.yml
MomoTalk.20010.817,온천 수행 - 휴식 편,momotalk/20010.yml
MomoTalk.20011.818,아르바이트 공부,momotalk/20011.yml
MomoTalk.20011.819,무녀계의 스페셜리스트,momotalk/20011.yml
MomoTalk.20011.820,조금은 길지도 모르는 휴식,momotalk/20011.yml
MomoTalk.20012.821,부상자는 데려갑니다.,momotalk/20012.yml
MomoTalk.20012.822,응급상황,momotalk/20012.yml
MomoTalk.20012.823,히무로 세나,momotalk/20012.yml
MomoTalk.20012.824,비상대기인원,momotalk/20012.yml
MomoTalk.20013.825,일일 보안 결산,momotalk/20013.yml
MomoTalk.20013.826,최고의 해킹 수법,momotalk/20013.yml
MomoTalk.20013.827,메인터넌스,momotalk/20013.yml
MomoTalk.20013.828,블랙 앤 화이트,momotalk/20013.yml
MomoTalk.20014.829,북풍과 태양,momotalk/20014.yml
MomoTalk.20014.830,길 잃은 토끼,momotalk/20014.yml
MomoTalk.20014.831,근검절약,momotalk/20014.yml
MomoTalk.20014.832,준비만전,momotalk/20014.yml
MomoTalk.20014.833,토끼와 병기서,momotalk/20014.yml
MomoTalk.20015.834,수행부의 마스코트!,momotalk/20015.yml
MomoTalk.20015.835,멋진 레이디가 되고 싶어!,momotalk/20015.yml
MomoTalk.20015.836,어른이 되고 싶은 이유,momotalk/20015.yml
MomoTalk.20015.837,이윽고 소녀는 멋진 레이디가 된다.,momotalk/20015.yml
MomoTalk.20015.838,최초의 추억,momotalk/20015.yml
MomoTalk.20016.839,습격해오는 프로일라인,momotalk/20016.yml
MomoTalk.20016.840,유혹하는 프로일라인,momotalk/20016.yml
MomoTalk.20016.841,때로는 영악한 프로일라인,momotalk/20016.yml
MomoTalk.20016.842,가끔은 미소 짓는 프로일라인,momotalk/20016.yml
MomoTalk.20017.843,소녀는 그래도 읽고 싶다,momotalk/20017.yml
MomoTalk.20017.844,소녀는 그래도 포기하지 않는다,momotalk/20017.yml
MomoTalk.20017.845,소녀는 그래도 알고 싶다,momotalk/20017.yml
MomoTalk.20018.846,Collateral Damage,momotalk/20018.yml
MomoTalk.20018.847,Missing in Action,momotalk/20018.yml
MomoTalk.20018.848,Unexploded Ordnance,momotalk/20018.yml
MomoTalk.20018.849,Phase Line,momotalk/20018.yml
MomoTalk.20019.850,Case 1. 토끼랍니다?,momotalk/20019.yml
MomoTalk.20019.851,Case 2. 편히 쉬세요.,momotalk/20019.yml
MomoTalk.20019.852,Case 3. 공부할 시간이군요?,momotalk/20019.yml
MomoTalk.20019.853,"Case 4. 일일 비서, 대령했습니다.",momotalk/20019.yml
MomoTalk.20020.854,천재 해커의 취향,momotalk/20020.yml
MomoTalk.20020.855,천재 해커의 실험,momotalk/20020.yml
MomoTalk.20020.856,천재 해커의 반론,momotalk/20020.yml
MomoTalk.20020.857,천재 해커의 섬세한 세미콜론,momotalk/20020.yml
MomoTalk.20021.858,착한 아이? 나쁜 아이?,momotalk/20021.yml
MomoTalk.20021.859,"특훈! 노려라, 산타!",momotalk/20021.yml
MomoTalk.20021.860,산타를 기다리며,momotalk/20021.yml
MomoTalk.20021.861,"중요한 일, 중요한 물건.",momotalk/20021.yml
MomoTalk.20022.862,당신의 소원은?,momotalk/20022.yml
MomoTalk.20022.863,조금 어긋나더라도,momotalk/20022.yml
MomoTalk.20022.864,"가끔은 천천히, 이대로.",momotalk/20022.yml
MomoTalk.20023.865,그 국장의 소문,momotalk/20023.yml
MomoTalk.20023.866,그 국장의 업무,momotalk/20023.yml
MomoTalk.20023.867,그 국장의 휴식,momotalk/20023.yml
MomoTalk.20023.868,그 국장의 꿈,momotalk/20023.yml
MomoTalk.20024.869,정오의 홍차,momotalk/20024.yml
MomoTalk.20024.870,교양인의 말투,momotalk/20024.yml
MomoTalk.20024.871,홍차와 감칠맛,momotalk/20024.yml
MomoTalk.20024.872,빵의 대용품,momotalk/20024.yml
MomoTalk.20025.873,카도마츠 만들기,momotalk/20025.yml
MomoTalk.20025.874,계절감,momotalk/20025.yml
MomoTalk.20025.875,"차가운 바람, 따듯한 햇볕",momotalk/20025.yml
MomoTalk.20026.876,건물은 어떻게 완성되는가,momotalk/20026.yml
MomoTalk.20026.877,미노리 트위스트,momotalk/20026.yml
MomoTalk.20026.878,비계,momotalk/20026.yml
MomoTalk.20026.879,왜 학생의 절반은 불행한가,momotalk/20026.yml
MomoTalk.20027.880,스노클링,momotalk/20027.yml
MomoTalk.20027.881,페이스 조절,momotalk/20027.yml
MomoTalk.20027.882,기대감,momotalk/20027.yml
MomoTalk.20028.883,불안한 마음,momotalk/20028.yml
MomoTalk.20028.884,멈출 수 없는,momotalk/20028.yml
MomoTalk.20028.885,둘만의 고해성사,momotalk/20028.yml
MomoTalk.20029.886,여름 바다의 요조숙녀,momotalk/20029.yml
MomoTalk.20029.887,여름 바다의 독심술,momotalk/20029.yml
MomoTalk.20029.888,여름 바다의 추억,momotalk/20029.yml
MomoTalk.20030.889,저도 이 정도는 가능하답니다.,momotalk/20030.yml
MomoTalk.20030.890,이것이야말로 새로운 미식이군요.,momotalk/20030.yml
MomoTalk.20030.891,"탐구의 길은, 어디에나.",momotalk/20030.yml
MomoTalk.20031.892,호화롭게,momotalk/20031.yml
MomoTalk.20031.893,진지하게,momotalk/20031.yml
MomoTalk.20031.894,따듯하게,momotalk/20031.yml
MomoTalk.20031.895,갑작스럽게,momotalk/20031.yml
MomoTalk.20032.896,패션 특훈,momotalk/20032.yml
MomoTalk.20032.897,실전 패션,momotalk/20032.yml
MomoTalk.20032.898,작전 준비,momotalk/20032.yml
MomoTalk.20032.899,냉수욕,momotalk/20032.yml
MomoTalk.20033.900,만마전의 위대한 의장님!,momotalk/20033.yml
MomoTalk.20033.901,위대한 의장님의 사업 활동,momotalk/20033.yml
MomoTalk.20033.902,위대한 의장님의 여가 활동,momotalk/20033.yml
MomoTalk.20033.903,위대한 의장님의 일상,momotalk/20033.yml
MomoTalk.20034.904,목적을 달성하는 방법,momotalk/20034.yml
MomoTalk.20034.905,Do It Yourself!,momotalk/20034.yml
MomoTalk.20034.906,행운을 이루기 위해,momotalk/20034.yml
MomoTalk.20035.907,또 다른 수행(?),momotalk/20035.yml
MomoTalk.20035.908,속성 강좌,momotalk/20035.yml
MomoTalk.20035.909,"좋은 잠, 좋은 꿈.",momotalk/20035.yml
MomoTalk.20036.910,본전 뽑기 대작전,momotalk/20036.yml
MomoTalk.20036.911,공주 on the boat,momotalk/20036.yml
MomoTalk.20036.912,추억은 억 천 만,momotalk/20036.yml
MomoTalk.20037.913,폴리스 스토리-식당가 편,momotalk/20037.yml
MomoTalk.20037.914,폴리스 스토리-유수풀 편,momotalk/20037.yml
MomoTalk.20037.915,폴리스 스토리-로스트 파라다이스 편,momotalk/20037.yml
MomoTalk.20038.916,들어주는 하루,momotalk/20038.yml
MomoTalk.20038.917,추운 나라에서 온 비서실장,momotalk/20038.yml
MomoTalk.20038.918,간판 소녀,momotalk/20038.yml
MomoTalk.20039.919,구중궁궐의 숨바꼭질,momotalk/20039.yml
MomoTalk.20039.920,내가 나비인지. 나비가 나인지.,momotalk/20039.yml
MomoTalk.20039.921,둥지 위로 날아간 새,momotalk/20039.yml
MomoTalk.20039.922,그저 미끼를 던졌을 뿐,momotalk/20039.yml
MomoTalk.20040.923,사츠키는 알고 있다.,momotalk/20040.yml
MomoTalk.20040.924,사츠키는 묻고 있다.,momotalk/20040.yml
MomoTalk.20040.925,사츠키는 듣고 있다.,momotalk/20040.yml
MomoTalk.20040.926,사츠키는 참고 있다.,momotalk/20040.yml
MomoTalk.20040.927,사츠키는 떨고 있다.,momotalk/20040.yml
MomoTalk.20041.928,합리적인 생활,momotalk/20041.yml
MomoTalk.20041.929,배송 대행지,momotalk/20041.yml
MomoTalk.20041.930,디자인,momotalk/20041.yml
MomoTalk.20041.931,비밀의 장소,momotalk/20041.yml
MomoTalk.20042.932,낙엽 청소,momotalk/20042.yml
MomoTalk.20042.933,증강 현실,momotalk/20042.yml
MomoTalk.20042.934,캠핑의 묘미,momotalk/20042.yml
MomoTalk.20042.935,연하장,momotalk/20042.yml
MomoTalk.20043.936,미식을 향한 모험,momotalk/20043.yml
MomoTalk.20043.937,새로운 시도,momotalk/20043.yml
MomoTalk.20043.938,행복의 증거,momotalk/20043.yml
MomoTalk.20044.939,스타디움의 아르바이트생,momotalk/20044.yml
MomoTalk.20044.940,페이스 메이커,momotalk/20044.yml
MomoTalk.20044.941,수상한 헬스 트레이닝,momotalk/20044.yml
MomoTalk.20044.942,화제의 인물,momotalk/20044.yml
MomoTalk.20045.943,피나의 두 얼굴,momotalk/20045.yml
MomoTalk.20045.944,엘리트 가이드,momotalk/20045.yml
MomoTalk.20045.945,가이드잔협전,momotalk/20045.yml
MomoTalk.20045.946,거절할 수 없는 제안,momotalk/20045.yml
MomoTalk.20046.947,도망치는 하늘은 지칠 줄 모르고,momotalk/20046.yml
MomoTalk.20046.948,척박한 땅은 대답이 없고,momotalk/20046.yml
MomoTalk.20046.949,크게 노하여 천지를 엎다,momotalk/20046.yml
MomoTalk.20046.950,소녀는 주사위를 던진다,momotalk/20046.yml
MomoTalk.20046.951,하늘이 굽어보고 땅이 우러르는,momotalk/20046.yml
MomoTalk.23000.952,점심 대신 디저트,momotalk/23000.yml
MomoTalk.23000.953,당분이 필요해요,momotalk/23000.yml
MomoTalk.23000.954,아이리의 고민,momotalk/23000.yml
MomoTalk.23000.955,잠깐의 데이트,momotalk/23000.yml
MomoTalk.23001.956,장 보러 가실래요?,momotalk/23001.yml
MomoTalk.23001.957,후우카 씨의 오늘의 밥상,momotalk/23001.yml
MomoTalk.23001.958,또 장 보러 가요!,momotalk/23001.yml
MomoTalk.23001.959,오늘만큼은 선생님만의 밥상,momotalk/23001.yml
MomoTalk.23001.960,급양부의 부장님은 힘내고 싶어!,momotalk/23001.yml
MomoTalk.23002.961,주사를 아프지 않게 놓는 방법,momotalk/23002.yml
MomoTalk.23002.962,불면증,momotalk/23002.yml
MomoTalk.23002.963,라디오 체조,momotalk/23002.yml
MomoTalk.23002.964,트리니티식 외과 수술법,momotalk/23002.yml
MomoTalk.23002.965,나팔꽃 관찰일기,momotalk/23002.yml
MomoTalk.23003.966,해커의 이미지,momotalk/23003.yml
MomoTalk.23003.967,에너지 드링크 중독,momotalk/23003.yml
MomoTalk.23003.968,넷카페에 어서 오세요,momotalk/23003.yml
MomoTalk.23003.969,기계의 배신,momotalk/23003.yml
MomoTalk.23003.970,기계의 배신 2,momotalk/23003.yml
MomoTalk.23004.971,장인 정신,momotalk/23004.yml
MomoTalk.23004.972,장인은 도구를 가리지 않는다,momotalk/23004.yml
MomoTalk.23004.973,완벽한 애니멀로이드,momotalk/23004.yml
MomoTalk.23004.974,보이고 싶지 않은 모습,momotalk/23004.yml
MomoTalk.23004.975,마이스터의 훈장,momotalk/23004.yml
MomoTalk.23004.976,모든 것이 교체되더라도,momotalk/23004.yml
MomoTalk.23005.977,아야네의 취미 생활,momotalk/23005.yml
MomoTalk.23005.978,달려라 아야네,momotalk/23005.yml
MomoTalk.23005.979,학교 수리 잔혹극,momotalk/23005.yml
MomoTalk.23006.980,백야당의 간판 아가씨는 아이돌!,momotalk/23006.yml
MomoTalk.23006.981,마츠리운영관리부의 멋진 부장님!,momotalk/23006.yml
MomoTalk.23006.982,백야당의 간판 아가씨는 프로페셔널!,momotalk/23006.yml
MomoTalk.23006.983,오늘은 재충전,momotalk/23006.yml
MomoTalk.23006.984,백야당의 간판 아가씨는 엔틱!,momotalk/23006.yml
MomoTalk.23007.985,심상치 않은 소녀,momotalk/23007.yml
MomoTalk.23007.986,범상치 않은 소녀,momotalk/23007.yml
MomoTalk.23007.987,선물을 주는 소녀,momotalk/23007.yml
MomoTalk.23007.988,빗속의 소녀,momotalk/23007.yml
MomoTalk.23007.989,알 수 없는 소녀,momotalk/23007.yml
MomoTalk.23008.990,훌륭한 시스터,momotalk/23008.yml
MomoTalk.23008.991,당신을 위한 기도,momotalk/23008.yml
MomoTalk.23008.992,몸이 내린 벌,momotalk/23008.yml
MomoTalk.23008.993,자신이 바라는 것,momotalk/23008.yml
MomoTalk.23008.994,솔직한 마음,momotalk/23008.yml
MomoTalk.26000.995,누군가는 해야만 하는 일,momotalk/26000.yml
MomoTalk.26000.996,아무 일 없는 하루,momotalk/26000.yml
MomoTalk.26000.997,피로회복 고민상담,momotalk/26000.yml
MomoTalk.26000.998,예상치 못한 상황,momotalk/26000.yml
MomoTalk.26000.999,누군가는 해야 할 일,momotalk/26000.yml
MomoTalk.26001.1000,어른의 비밀,momotalk/26001.yml
MomoTalk.26001.1001,메리 씨의 전파,momotalk/26001.yml
MomoTalk.26001.1002,말할 수 없는 비밀,momotalk/26001.yml
MomoTalk.26001.1003,한없이 투명에 가까운 백색,momotalk/26001.yml
MomoTalk.26002.1004,가장 중요한 향신료,momotalk/26002.yml
MomoTalk.26002.1005,소녀의 요리법,momotalk/26002.yml
MomoTalk.26002.1006,소녀는 극복하고 싶어.,momotalk/26002.yml
MomoTalk.26002.1007,미숙하더라도 할 수 있는 것.,momotalk/26002.yml
MomoTalk.26003.1008,트리니티의 천사,momotalk/26003.yml
MomoTalk.26003.1009,야근에 내려온 천사,momotalk/26003.yml
MomoTalk.26003.1010,언제나 어디서나 세리나,momotalk/26003.yml
MomoTalk.26003.1011,드디어 잡았다!,momotalk/26003.yml
MomoTalk.26004.1012,책이 좋은 소녀,momotalk/26004.yml
MomoTalk.26004.1013,비밀이 생겼어요,momotalk/26004.yml
MomoTalk.26004.1014,미지의 보물찾기,momotalk/26004.yml
MomoTalk.26004.1015,좀 더 자주자주,momotalk/26004.yml
MomoTalk.26005.1016,양보할 수 없어!,momotalk/26005.yml
MomoTalk.26005.1017,마카롱 데스 챌린지,momotalk/26005.yml
MomoTalk.26005.1018,스터디 인 카페,momotalk/26005.yml
MomoTalk.26005.1019,You are my sunshine,momotalk/26005.yml
MomoTalk.26005.1020,디저트 약탈자,momotalk/26005.yml
MomoTalk.26006.1021,운수 좋은 날,momotalk/26006.yml
MomoTalk.26006.1022,관찰일기,momotalk/26006.yml
MomoTalk.26006.1023,유성우를 볼 수 있는 곳,momotalk/26006.yml
MomoTalk.26006.1024,유성우와 소원,momotalk/26006.yml
MomoTalk.26006.1025,구름을 찾아 떠나는 모험,momotalk/26006.yml
MomoTalk.26007.1026,논다는 것의 의미,momotalk/26007.yml
MomoTalk.26007.1027,이불 속의 아야네,momotalk/26007.yml
MomoTalk.26007.1028,조급했던 이유,momotalk/26007.yml
MomoTalk.26008.1029,보셨죠? 저 성공했어요!,momotalk/26008.yml
MomoTalk.26008.1030,그런데…… 무엇을 위해서였죠?,momotalk/26008.yml
MomoTalk.26008.1031,저는 엄~청난 욕심꾸러기니까요!,momotalk/26008.yml
MomoTalk.26009.1032,작업 레퍼런스,momotalk/26009.yml
MomoTalk.26009.1033,새로운 아르바이트,momotalk/26009.yml
MomoTalk.26009.1034,캐비닛 안의 불청객,momotalk/26009.yml
MomoTalk.26009.1035,게임개발부의 청소,momotalk/26009.yml
MomoTalk.26010.1036,부둣가의 저격수,momotalk/26010.yml
MomoTalk.26010.1037,추억을 남기는 방법,momotalk/26010.yml
MomoTalk.26010.1038,하늘의 모양,momotalk/26010.yml
MomoTalk.26010.1039,과감한 테스트,momotalk/26010.yml
MomoTalk.26011.1040,나는 전설이다,momotalk/26011.yml
MomoTalk.26011.1041,의외로 똑같은 것들,momotalk/26011.yml
MomoTalk.26011.1042,배팅 내기,momotalk/26011.yml
MomoTalk.26011.1043,대단한 부분,momotalk/26011.yml
MomoTalk.26012.1044,수상안전을 위한 노력,momotalk/26012.yml
MomoTalk.26012.1045,응급상황을 위한 대비,momotalk/26012.yml
MomoTalk.26012.1046,종합 구조 실습,momotalk/26012.yml
MomoTalk.26013.1047,보이지 않아도 남는 것,momotalk/26013.yml
MomoTalk.26013.1048,도망친 곳에 꽃밭은 있다,momotalk/26013.yml
MomoTalk.26013.1049,마지막으로 찍고 싶은 것,momotalk/26013.yml
MomoTalk.26014.1050,일일외식록 카린,momotalk/26014.yml
MomoTalk.26014.1051,더욱 격렬히 아무것도 안 하기,momotalk/26014.yml
MomoTalk.26014.1052,등굣길의 추억,momotalk/26014.yml
StoryTitle.14,물건 회수,translation_table.json:story_titles
StoryTitle.16,샬레 총결산,translation_table.json:story_titles
StoryTitle.17,상점,translation_table.json:story_titles
StoryTitle.29,임무,translation_table.json:story_titles
StoryTitle.42,종합전술시험,translation_table.json:story_titles
StoryTitle.50,대결전,translation_table.json:story_titles
StoryTitle.53,전술대회,translation_table.json:story_titles
StoryTitle.54,거점 방어,translation_table.json:story_titles
StoryTitle.55,현상수배,translation_table.json:story_titles
StoryTitle.57,신춘광상곡 제68번,translation_table.json:story_titles
StoryTitle.59,특별의뢰,translation_table.json:story_titles
StoryTitle.60,특수 작전 데카그라마톤 편,translation_table.json:story_titles
StoryTitle.89,총력전,translation_table.json:story_titles
StoryTitle.105,제조,translation_table.json:story_titles
