id,term,src_table
I18N.66542e8d6f890aef,Klaim,I18N/i18n.txt
I18N.6657eb626c447ae3,Klaim Semua,I18N/i18n.txt
I18N.665d1fa81e183975,Ukir,I18N/i18n.txt
I18N.6665a63a54fbc5cd,Tolong tanda tangani namamu di sini.,I18N/i18n.txt
I18N.666ccccf1757a36d,Detail,I18N/i18n.txt
I18N.6676c08e65cdbd45,Naik Bintang,I18N/i18n.txt
I18N.667828581f2076bd,Investigasi,I18N/i18n.txt
I18N.667f7aaeab8c6f57,HARI,I18N/i18n.txt
I18N.667ff8ed2bbd2227,Direkomendasikan,I18N/i18n.txt
I18N.668735faf7f84c8c,Kesulitan,I18N/i18n.txt
I18N.668c0f421d524981,Menunggu cerita horor.,I18N/i18n.txt
I18N.668e098a897c64d0,Panduan Operasi,I18N/i18n.txt
I18N.6691904df670d4d2,Botol dari Dunia Lain,I18N/i18n.txt
I18N.669191503204c0c0,Tempa,I18N/i18n.txt
I18N.6692322a5d7f286e,Hadiah Lantai _num_,I18N/i18n.txt
I18N.6693e1de8afb6c14,Tidak ada hadiah yang bisa diklaim.,I18N/i18n.txt
I18N.669ab3f3e9220cbc,Ekstra,I18N/i18n.txt
I18N.66a7991683d0ea89,Tukar _num_ kali,I18N/i18n.txt
I18N.66a8dd16421dbb4c,Tip,I18N/i18n.txt
I18N.66bd2b0f6f0412c2,Interaksi,I18N/i18n.txt
I18N.66bf6d7573e1e4e0,Pesan Teks,I18N/i18n.txt
I18N.66d6cc1c20eacc4e,Dalam progres,I18N/i18n.txt
I18N.66dc33b270ab5a33,Tim,I18N/i18n.txt
I18N.66dddcc9552b347c,Lanjutkan,I18N/i18n.txt
I18N.66e726db25130f47,Tidak ada peringkat saat ini,I18N/i18n.txt
I18N.66e99c223279e653,_num_ detik lalu,I18N/i18n.txt
I18N.66ed9ef7a06aa7e2,Investigasi,I18N/i18n.txt
I18N.66ef152c63134408,Ganti Pemimpin,I18N/i18n.txt
I18N.66f2772a5f8c6f4b,Pengingat status bisnis,I18N/i18n.txt
I18N.66f7e32488d401cb,Musim Dimulai,I18N/i18n.txt
I18N.67081421e5398abd,_name_ gen tidak akan muncul kali ini.,I18N/i18n.txt
I18N.6708e5288a006af4,Kembali ke Misi,I18N/i18n.txt
I18N.670dc8ec540c98e5,Rekrut,I18N/i18n.txt
I18N.67129dfa272b90c7,Hadiah,I18N/i18n.txt
I18N.6719528a8da87016,"Terkena kutukan, saat ini terseal.",I18N/i18n.txt
I18N.671dc485ffe44c90,Belum ada resep.,I18N/i18n.txt
I18N.673b814c5ef5d27d,Damage Tim:,I18N/i18n.txt
I18N.673bc1d5f9ededa3,Terjual Habis,I18N/i18n.txt
I18N.6740bd5fa48e6bfb,Pakai,I18N/i18n.txt
I18N.6740dcc2eaec081f,Belum diperoleh,I18N/i18n.txt
I18N.6742bd1356c19725,Legendaris,I18N/i18n.txt
I18N.6744586a54dac28e,Kumpulkan Poin Event untuk membuka,I18N/i18n.txt
I18N.6748417a70711ae1,"Ambil hadiahmu. Kotaknya punyaku, meong!",I18N/i18n.txt
I18N.674bdf6ff18db891,/,I18N/i18n.txt
I18N.674fc46cfa13b50e,Apa yang Ada Besok,I18N/i18n.txt
I18N.67558dc789a2dd87,Terpilih _num_/_max_,I18N/i18n.txt
I18N.676355385157c756,Daftar Dekorasi,I18N/i18n.txt
I18N.676638bbf2029797,Nama,I18N/i18n.txt
I18N.67696e1347ec4da6,Poin yang Diperoleh,I18N/i18n.txt
I18N.6769fc876c92370f,PT Shop,I18N/i18n.txt
I18N.676b05a92de4d57e,Sedang Pemulihan,I18N/i18n.txt
I18N.6775e0dd66a6da7e,Klan Pt,I18N/i18n.txt
I18N.677869de8d0d70c0,Total Power,I18N/i18n.txt
I18N.67822b17aadbc2d7,Edit Notice,I18N/i18n.txt
I18N.678a67cb798fbc40,Dimiliki,I18N/i18n.txt
I18N.678b48ff055be65a,Karakter tidak ditemukan.,I18N/i18n.txt
I18N.6798558b4746285a,Toko,I18N/i18n.txt
I18N.67a1c4b81309caa1,Dijamin,I18N/i18n.txt
I18N.67bfaa595531062a,Meminta...,I18N/i18n.txt
I18N.67c1a5aed2d8f1bb,Terkunci,I18N/i18n.txt
I18N.67c6901849b68bbd,Pilih acara,I18N/i18n.txt
I18N.67c85ae92d55a3b5,Total Point,I18N/i18n.txt
I18N.67d430d470d2629e,Stok:,I18N/i18n.txt
I18N.67d5c0338b25b251,Pengaturan Cato tidak valid,I18N/i18n.txt
I18N.67d97bdf5d298c4f,Total hadiah saat ini,I18N/i18n.txt
I18N.67e7ac7d09fc3e1c,Stok:,I18N/i18n.txt
I18N.67ef825983269cb0,/,I18N/i18n.txt
I18N.67f375f4f929dcaf,<color=#545454><size=30>_num1_</size></color>/_num2_,I18N/i18n.txt
I18N.67fe55ffa60a6c35,Klan,I18N/i18n.txt
I18N.6807abf1bd4429aa,Direkomendasikan,I18N/i18n.txt
I18N.680af9e0b612a66a,Summon x1,I18N/i18n.txt
I18N.681da441e2a56539,Batas preset tercapai,I18N/i18n.txt
I18N.681f65361931f50c,Divisi,I18N/i18n.txt
I18N.682a44df7a816de5,Stok:,I18N/i18n.txt
I18N.683bb404c7831955,Poin Struktur,I18N/i18n.txt
I18N.684b87b73faae641,Direkomendasikan,I18N/i18n.txt
I18N.6855427e50938e50,Terjual Habis,I18N/i18n.txt
I18N.6856ea907d3e1aa0,Lv.,I18N/i18n.txt
I18N.6858268883b6c565,Bagikan,I18N/i18n.txt
I18N.6858279a7bd4e5af,Anggota,I18N/i18n.txt
I18N.685d26b20127000d,Misi Tidak selesai.,I18N/i18n.txt
I18N.687596adbca26c76,3<size=30>s ke stage berikutnya.</size>,I18N/i18n.txt
I18N.687613f5c9b975f3,Felinian,I18N/i18n.txt
I18N.6879063b8a12b288,Peringkat Power,I18N/i18n.txt
I18N.688909d4891eb845,Kelola,I18N/i18n.txt
I18N.6889f5d8b1571ca2,Combatant belum didapatkan.,I18N/i18n.txt
I18N.688b49e9e7690364,Ronde Kualifikasi,I18N/i18n.txt
I18N.688d60f8d786b58e,Engage Combat,I18N/i18n.txt
I18N.6891c7ab7df989b2,Ganti Tampilan,I18N/i18n.txt
I18N.6899cff699e2ec3b,(Durability tak terbatas),I18N/i18n.txt
I18N.689a9499789a7c21,Pemulihan Pathos,I18N/i18n.txt
I18N.689afcc92d2452d0,Membuka pada hari ke _num_ event.,I18N/i18n.txt
I18N.689f3b15b190cd67,Berhasil,I18N/i18n.txt
I18N.68ac40df48321f0e,Cafe,I18N/i18n.txt
I18N.68adc87ff01b0805,Lokasi saat ini,I18N/i18n.txt
I18N.68d11d8f9234d3a5,Bonus Asisten,I18N/i18n.txt
I18N.68df68e629ea73e5,Efek Bantuan Basic,I18N/i18n.txt
I18N.6904092516dca6f4,Event telah berakhir.,I18N/i18n.txt
I18N.690b9a56e631053a,Stok:,I18N/i18n.txt
I18N.69126f457ea9d0f1,Semua misi selesai.,I18N/i18n.txt
I18N.69211c7d23750f36,Mode Tantangan,I18N/i18n.txt
I18N.6922212b563d0f56,Hadiah,I18N/i18n.txt
I18N.692247fd644c3cb2,Periode Event,I18N/i18n.txt
I18N.6923580abc08e716,"Peringatan: Jika game berada di latar belakang lebih dari 5 menit, kamu akan otomatis keluar dari antrian. Terima kasih atas kesabaran dan pengertianmu.",I18N/i18n.txt
I18N.69238fe810ff2e0f,HP,I18N/i18n.txt
I18N.692b5bb65fe26235,Dimiliki,I18N/i18n.txt
I18N.692c5c345baf4c24,Resonance,I18N/i18n.txt
I18N.693acbfa2c2fc57f,Fitur belum dibuka.,I18N/i18n.txt
I18N.693eb80d8d6d93a5,Efek,I18N/i18n.txt
I18N.694339ebe732aab6,mengundangmu untuk bertarung!!!,I18N/i18n.txt
I18N.694a51233edfd3c4,Hadiah,I18N/i18n.txt
I18N.694a5f36aa3999a1,Terjual Habis,I18N/i18n.txt
I18N.69540208a4ea43fc,Stok:,I18N/i18n.txt
I18N.6967e503c26b3a59,Tentang Event,I18N/i18n.txt
I18N.696cb609b122706b,Gabung,I18N/i18n.txt
I18N.697506a5cd1d9654,Stok Server:,I18N/i18n.txt
I18N.697cb9c87be9da16,Hadiah Ke-5,I18N/i18n.txt
I18N.6987d58b62249f45,Level Inspektur,I18N/i18n.txt
I18N.6989b4d55b5e8a1e,Juri menolak memberi skor.,I18N/i18n.txt
I18N.6996d9b5e46d3d3f,Kondisi konflik dalam koleksi.,I18N/i18n.txt
I18N.69aa6b95ddf6aa81,Kabur,I18N/i18n.txt
I18N.69afe7c38997ab28,Semua misi selesai.,I18N/i18n.txt
I18N.69d362fcc800bf7a,Rekap Cerita,I18N/i18n.txt
I18N.69d64514d269bc72,Dimiliki,I18N/i18n.txt
I18N.69dc5b5a903b0dd5,Event telah berakhir.,I18N/i18n.txt
I18N.69e9a8ccb3b54e0c,Pratinjau,I18N/i18n.txt
I18N.69edc15d4432da5d,Latihan Hub,I18N/i18n.txt
I18N.69f33bc561565be0,Dalam progres,I18N/i18n.txt
I18N.69fb1ccdf17f2d6d,Pilih Distrik,I18N/i18n.txt
I18N.6a038b91db781138,Mengirimkan: _time_,I18N/i18n.txt
I18N.6a079bb97d7adfef,Klan,I18N/i18n.txt
I18N.6a0b1270e77fa7e1,Survei tidak ada,I18N/i18n.txt
I18N.6a0f46700870b8d5,Capai Inspector Lv.<color=#ff1d87>_num_</color> untuk membuka,I18N/i18n.txt
I18N.6a107eedd4879587,_num_ pemain akan menerima Hadiah Promosi dan bergabung ke <color=#ff3232>_name_</color>.,I18N/i18n.txt
I18N.6a1157efcd3bed2b,Tidak ada percobaan,I18N/i18n.txt
I18N.6a11674913fae82f,Daftar Putar,I18N/i18n.txt
I18N.6a22f8a24779c006,Persyaratan Auto Battle tidak terpenuhi.,I18N/i18n.txt
I18N.6a235136e167bd5f,Suplai Hub,I18N/i18n.txt
I18N.6a47f764aef3efe9,Ekspres membutuhkan _num_ Mood untuk mengirim,I18N/i18n.txt
I18N.6a490f982bf44f50,Paket,I18N/i18n.txt
I18N.6a54a0034be16623,Minuman,I18N/i18n.txt
I18N.6a55f47fbbe016c5,Bagikan,I18N/i18n.txt
I18N.6a5c118c8a7a5a73,Pemilihan Set,I18N/i18n.txt
I18N.6a628e5eebe2dd29,Engage Combat,I18N/i18n.txt
I18N.6a660e8eb4cb49b6,Proses selesai,I18N/i18n.txt
I18N.6a66659cc126f10d,Total Ulasan Bagus:,I18N/i18n.txt
I18N.6a6bbe97e6a7a58c,Dibuka pada Selasa/Rabu,I18N/i18n.txt
I18N.6a6bf5441bddbaec,Makanan,I18N/i18n.txt
I18N.6a71678f89df0b9d,Naik Level,I18N/i18n.txt
I18N.6a7c5adbc9ede0bd,Stop Summon,I18N/i18n.txt
I18N.6a7e457ead940f74,Tidak dapat keluar dari pertarungan boss.,I18N/i18n.txt
I18N.6a8a5c24a6374ef3,_num_,I18N/i18n.txt
I18N.6a979f40e5d0d433,Deals 10% more DMG against the other 4 Pathos_NEW_LINE_Takes 10% less DMG from the other 4 Pathos.,I18N/i18n.txt
I18N.6a9e068cdb5e8d4d,Punya:,I18N/i18n.txt
I18N.6a9eef7fec319d11,Bonus Level Berikutnya,I18N/i18n.txt
I18N.6aa4f72a47b05b21,PERINGKAT,I18N/i18n.txt
I18N.6aa9e21623321cde,Pasang minimal 1 equipment,I18N/i18n.txt
I18N.6aabc7a17948b60d,Profil,I18N/i18n.txt
I18N.6aacc1d9ed8ef223,Cerita Event,I18N/i18n.txt
I18N.6ab41d3b24246b60,RONDE,I18N/i18n.txt
I18N.6ac34290025414dc,h,I18N/i18n.txt
I18N.6ac63eb03a2b622c,Deck penuh. Harap lepas kartu pertempuran lainnya dan coba lagi.,I18N/i18n.txt
I18N.6ac85629338af348,Selesai,I18N/i18n.txt
I18N.6ac8f1aab6a702ab,Nama,I18N/i18n.txt
I18N.6ad3dc4a3a043749,Pilih Combatant,I18N/i18n.txt
I18N.6adbd1108bef3d9b,Hadiah Misi,I18N/i18n.txt
I18N.6adc688109f15443,Pilih hadiah favorit kamu,I18N/i18n.txt
I18N.6adf82e81c31522e,Status tidak ada. Silakan periksa lagi.,I18N/i18n.txt
I18N.6ae970b301649313,Konversi,I18N/i18n.txt
I18N.6aece03ac8bf8052,Gratis,I18N/i18n.txt
I18N.6aee0a8c245185d1,Cafe,I18N/i18n.txt
I18N.6af6be193ab0db0f,Server,I18N/i18n.txt
I18N.6b0070f87d78b71e,Transformasi,I18N/i18n.txt
I18N.6b0105ee65a59240,2. Masak dan siapkan makanan.,I18N/i18n.txt
I18N.6b05d528ce6c4ea4,Toko,I18N/i18n.txt
I18N.6b07eabd116d51ce,UID,I18N/i18n.txt
I18N.6b0a174c961d44b2,Hanya muat ulang otomatis yang diperbolehkan.,I18N/i18n.txt
I18N.6b165a8273d5507f,Merekomendasikan,I18N/i18n.txt
I18N.6b18d290fdbfbee8,Kursus saat ini selesai. Silakan klaim hadiahmu.,I18N/i18n.txt
I18N.6b1d90515930b702,Penyerang,I18N/i18n.txt
I18N.6b205df75c288c1e,Terjual Habis,I18N/i18n.txt
I18N.6b20de93174d8f54,Kamu,I18N/i18n.txt
I18N.6b342cb8ffbd7125,Stage Selesai,I18N/i18n.txt
I18N.6b37e6bd6bedeeb6,Naik Bintang untuk membuka,I18N/i18n.txt
I18N.6b3bffd384e64513,Klan,I18N/i18n.txt
I18N.6b3c0df498dd77ad,VS,I18N/i18n.txt
I18N.6b417bf6bda40c8c,Digunakan,I18N/i18n.txt
I18N.6b457e48087ee901,Terkunci,I18N/i18n.txt
I18N.6b66d8f65514d957,Item Drop,I18N/i18n.txt
I18N.6b79957450b98157,Pulih Cepat,I18N/i18n.txt
I18N.6b7ffa6c82b563da,Tidak ada kesempatan menonton lagi.,I18N/i18n.txt
I18N.6b90acf09c3d8b12,Selamat,I18N/i18n.txt
I18N.6b928504703c7a7d,Konfigurasi item tidak ditemukan.,I18N/i18n.txt
I18N.6b97c5972bd4dc14,Resolution,I18N/i18n.txt
I18N.6b9881954c5d01e7,Kirim,I18N/i18n.txt
I18N.6b9d456c86904206,Kirim,I18N/i18n.txt
I18N.6ba7f23800980dfd,Kapasitas,I18N/i18n.txt
I18N.6ba856e478e605b6,Periksa,I18N/i18n.txt
I18N.6bb5a2b42468b2f7,Dalam progres,I18N/i18n.txt
I18N.6bc6afba04d61316,Kapten,I18N/i18n.txt
I18N.6bc9291a0ee2083e,Direkomendasikan,I18N/i18n.txt
I18N.6bd01d00602f4bb7,Tebus Voucher,I18N/i18n.txt
I18N.6bd50ca5e67145de,Selesaikan Cerita Event._NEW_LINE_,I18N/i18n.txt
I18N.6bd86be08de8121e,Energi,I18N/i18n.txt
I18N.6bdf85b3ffea45b4,Kamu,I18N/i18n.txt
I18N.6bf2c7dfbe21ba09,jam,I18N/i18n.txt
I18N.6bfd314a3cb8ebff,Hadiah diklaim.,I18N/i18n.txt
I18N.6bff3e596ab3734a,Telah diklaim,I18N/i18n.txt
I18N.6c1311dfe14144cd,Batas Energi,I18N/i18n.txt
I18N.6c147360ed861062,Fated Combatant,I18N/i18n.txt
I18N.6c187b0fbae8282e,Galeri,I18N/i18n.txt
I18N.6c1e252ecc8cb347,CAT FANTASY,I18N/i18n.txt
I18N.6c238aeab7e6c4f8,Event Summon,I18N/i18n.txt
I18N.6c3db0161df17920,Hapus,I18N/i18n.txt
I18N.6c42a85d779724ea,Tekan Ctrl_NEW_LINE_untuk mengganti lari atau berjalan.,I18N/i18n.txt
I18N.6c452258555dcf46,Tidak aktif,I18N/i18n.txt
I18N.6c49192a2b2a350e,Tip,I18N/i18n.txt
I18N.6c49b3ad239670e0,Masuk,I18N/i18n.txt
I18N.6c5ea6614b3826ee,Stat,I18N/i18n.txt
I18N.6c61b398ae4bdbf9,F,I18N/i18n.txt
I18N.6c61be2e4006aa07,Terpasang,I18N/i18n.txt
I18N.6c631ae8033e86b6,Menunggu pengiriman,I18N/i18n.txt
I18N.6c641ba975e555b0,Yakin menggunakan _Name_*_Num_ dan _Name1_*_Num1_ untuk membeli item ini?,I18N/i18n.txt
I18N.6c77169a921dafa8,Konfirmasi,I18N/i18n.txt
I18N.6c7ac84c668ed6dd,Lihat detail!,I18N/i18n.txt
I18N.6c950219ca921481,Persyaratan Level,I18N/i18n.txt
I18N.6c95f697883f5d54,Berhasil disimpan.,I18N/i18n.txt
I18N.6c9c214738415455,Hingga Kompetisi Berikutnya: _time_,I18N/i18n.txt
I18N.6ca3991cf0e89c2a,Jumlah Penjualan,I18N/i18n.txt
I18N.6cae9c105826741f,Kostum baru,I18N/i18n.txt
I18N.6cb4659e23e53870,COMBAT,I18N/i18n.txt
I18N.6cb98e6056f050f9,Memanggil,I18N/i18n.txt
I18N.6cc57100a8a05513,Semua aplikasi diterima.,I18N/i18n.txt
I18N.6cce92500c648987,Batal,I18N/i18n.txt
I18N.6cd791d0480bc60e,Esensial…,I18N/i18n.txt
I18N.6cdf469a50f000b1,Direkomendasikan,I18N/i18n.txt
I18N.6ce37e9d9a2ee8a6,Memberi Hadiah,I18N/i18n.txt
I18N.6ce4caa7e94f3345,Set,I18N/i18n.txt
I18N.6ce518f6100487a4,Ronde _num_,I18N/i18n.txt
I18N.6cf210eb59ddbf05,Lv.,I18N/i18n.txt
I18N.6cf6713118d582df,Hadiah Peringkat Ikan:,I18N/i18n.txt
I18N.6cf80993926bf79f,Belum Selesai,I18N/i18n.txt
I18N.6cfaeb3967a84ee9,"Berdasarkan peringkat sebelumnya, kamu ditempatkan di <color=#ffdc70>[%s]</color>_NEW_LINE_Selesaikan stage untuk dapat poin, dengan tujuan promosi dan hadiah fantastis.",I18N/i18n.txt
I18N.6d0379824b337cad,Putar ulang,I18N/i18n.txt
I18N.6d05eb0cd21912ee,Tanpa batas,I18N/i18n.txt
I18N.6d0e6320f51c98d7,Pindah,I18N/i18n.txt
I18N.6d116669a6998375,Lompat,I18N/i18n.txt
I18N.6d140d160f0c2da7,Terjual Habis,I18N/i18n.txt
I18N.6d18244704e4ecf7,Menelan,I18N/i18n.txt
I18N.6d1900bbce4fb39c,Terbuka pada Pemancingan _num_,I18N/i18n.txt
I18N.6d3b7c5f36cf285e,Antrian Idle,I18N/i18n.txt
I18N.6d3c859a59374de5,Terjual Habis,I18N/i18n.txt
I18N.6d3e3fbce19fb85f,"Felinians lebih kuat secara fisik daripada manusia, dan mereka dapat menyerap dan memanfaatkan Partikel Pathos baik untuk menciptakan combatant_NEW_LINE_maupun mengambil bentuk kucing. Rata-rata usia Felinian 200-300 tahun, meskipun penampilan mereka awet muda, biasanya sudah dewasa atau remaja, dan sedikit yang mengambil bentuk anak-anak.",I18N/i18n.txt
I18N.6d47f7ca66848262,Muat ulang gratis tidak cukup_NEW_LINE_Gunakan _num1_ _num2_ untuk langsung muat ulang misi ini?,I18N/i18n.txt
I18N.6d48aa1e020b35c8,Event Summon,I18N/i18n.txt
I18N.6d536ea140b9e36b,Hitung Mundur,I18N/i18n.txt
I18N.6d58b4f2926d78e0,Direkomendasikan,I18N/i18n.txt
I18N.6d5ad912a98d413a,Biaya,I18N/i18n.txt
I18N.6d65d16e536ca4aa,Inventaris material penuh.,I18N/i18n.txt
I18N.6d66e67b40a3cd7c,Tidak dapat diperoleh untuk saat ini.,I18N/i18n.txt
I18N.6d675bddb42c24fd,Stok:,I18N/i18n.txt
I18N.6d68e035f0779489,Periode Event,I18N/i18n.txt
I18N.6d6b6c2648297761,Masuk,I18N/i18n.txt
I18N.6d822f0966f496f7,Hadiah Peningkatan Distrik,I18N/i18n.txt
I18N.6d83c1f9996fabf3,Aktif,I18N/i18n.txt
I18N.6d8da6bea245fc18,Naik Bintang untuk membuka,I18N/i18n.txt
I18N.6d8e270098bbd865,Total DMG Saya,I18N/i18n.txt
I18N.6d9ad2e8a73503a3,Esensial…,I18N/i18n.txt
I18N.6d9d136dd3a59f35,Periode Event,I18N/i18n.txt
I18N.6d9e116f31c3cafd,Stok:,I18N/i18n.txt
I18N.6da0d5c04f3d15a4,Menunggu… _num_s,I18N/i18n.txt
I18N.6daf1d4d8897c459,Menerapkan Auto,I18N/i18n.txt
I18N.6db2eb724698476b,<size=16>Lv.</size>_num_,I18N/i18n.txt
I18N.6dc1c2d7c6f717f0,Staf yang sudah cukup istirahat siap bertugas.,I18N/i18n.txt
I18N.6dc373fe342da6e0,"<color=#808080>Ingat, kamu bisa kembali ke konten cerita utama yang dilewati.</color>",I18N/i18n.txt
I18N.6dc95fa4b7a5e566,Rekomendasi: <color=#ff46bd>_name_</color>,I18N/i18n.txt
I18N.6dd86bb94dca5e08,Terlambat Login,I18N/i18n.txt
I18N.6ddfbc89c32ebba8,Tidak ada riwayat,I18N/i18n.txt
I18N.6de45bea3401894e,Peringkat Server Saya,I18N/i18n.txt
I18N.6decb2215f87c805,Mode Auto terkunci dalam mode ini.,I18N/i18n.txt
I18N.6dfbc8804bed03e5,Batal,I18N/i18n.txt
I18N.6dfc7385682c2ca6,Peluang drop,I18N/i18n.txt
I18N.6dfed1219bb970b9,Dalam progres,I18N/i18n.txt
I18N.6e05caf8d19c3db8,Battle Beruntun,I18N/i18n.txt
I18N.6e084bb73f5d022e,Terbuka setelah perbaikan [_name_],I18N/i18n.txt
I18N.6e0c5be5400508ef,Serangan,I18N/i18n.txt
I18N.6e0fbd4be9995059,Server Progres,I18N/i18n.txt
I18N.6e13429d6f7b7d92,Murnikan,I18N/i18n.txt
I18N.6e175ce2361cbf01,Konfirmasi,I18N/i18n.txt
I18N.6e1ac88620f58641,Klan,I18N/i18n.txt
I18N.6e2b5a28e904c012,Poin Diperoleh,I18N/i18n.txt
I18N.6e2ce8c2136c8fed,Menghubungkan...,I18N/i18n.txt
I18N.6e3180c0b58e0724,Nightmare's Call sedang berlangsung!,I18N/i18n.txt
I18N.6e497ecb069b57ec,Item tidak ditemukan.,I18N/i18n.txt
I18N.6e49ce48c438f149,Tidak cukup bahan untuk fusi.,I18N/i18n.txt
I18N.6e4b4a5b2419233e,Boss Fight,I18N/i18n.txt
I18N.6e4d369b5ffd5aca,<size=40>_num1_</size>/_num2_,I18N/i18n.txt
I18N.6e5371b863132e4b,Lokasi saat ini,I18N/i18n.txt
I18N.6e59ff5ec6e238b9,Exit,I18N/i18n.txt
I18N.6e5a0abd7308c08d,Batal,I18N/i18n.txt
I18N.6e5c5cb4a1486a68,Laporan Masuk,I18N/i18n.txt
I18N.6e5f042d92871fad,Progres,I18N/i18n.txt
I18N.6e5fd3f576af99e2,Klaim,I18N/i18n.txt
I18N.6e60d242cf05d76d,Mancing Auto,I18N/i18n.txt
I18N.6e6279057c596e42,Bonus Karakter,I18N/i18n.txt
I18N.6e6a224658d82dd0,Inspector's Perks,I18N/i18n.txt
I18N.6e6e50f97f2d57d4,Peningkatan Afeksi,I18N/i18n.txt
I18N.6e761c85c83b9d57,Yakin menggunakan _Name_*_Num_ untuk membeli _ProductName_?,I18N/i18n.txt
I18N.6e77caab37ed3e41,Jual Item,I18N/i18n.txt
I18N.6e7dafdcc522a7b2,Batas Combatant tercapai,I18N/i18n.txt
I18N.6e81b8a2f848ddae,Bahan Terpilih,I18N/i18n.txt
I18N.6e848b12805baf8d,Tidak ada kartu yang tersedia.,I18N/i18n.txt
I18N.6e9944571fed8baf,Material naik bintang tidak cukup.,I18N/i18n.txt
I18N.6e9d40f99403666e,Hadiah Vote,I18N/i18n.txt
I18N.6e9d50e0634caace,Limited,I18N/i18n.txt
I18N.6ea6dba27aa93766,Periode Event,I18N/i18n.txt
I18N.6ea7d6045c07a0ab,Poin Diperoleh,I18N/i18n.txt
I18N.6eb798c58f51fd50,Pilih satu entri untuk dimurnikan,I18N/i18n.txt
I18N.6eb9d73fa0e365f4,Waktu,I18N/i18n.txt
I18N.6ec2768bad0f8597,Poin Saya,I18N/i18n.txt
I18N.6ece883670f49dd6,Koneksi panjang belum diinisialisasi.,I18N/i18n.txt
I18N.6eceda39560075be,Sisa waktu:,I18N/i18n.txt
I18N.6ed247a038c7df08,Bonus Karakter,I18N/i18n.txt
I18N.6ee6cca05ebf4233,Defense,I18N/i18n.txt
I18N.6ee8b09f9ed96fd2,Default,I18N/i18n.txt
I18N.6eeaf19d491a96d4,Direkomendasikan,I18N/i18n.txt
I18N.6ef6366321e264ba,Hadiah DMG,I18N/i18n.txt
I18N.6f1bd76ca2a4dc1a,Ke-10,I18N/i18n.txt
I18N.6f2039cff3a11e0c,Kalung,I18N/i18n.txt
I18N.6f22fbac3ec2a740,Beli paket flash sale untuk mendapatkan hadiah. Kumpulkan potongan karakter untuk menebus hadiah mewah.,I18N/i18n.txt
I18N.6f38b31220254d85,Tidak ada hadiah yang bisa diklaim.,I18N/i18n.txt
I18N.6f484349f025a20a,Pilih,I18N/i18n.txt
I18N.6f49522da8820f11,Jumlah hari belum terpenuhi.,I18N/i18n.txt
I18N.6f70672843ea2840,Efek Naik Bintang,I18N/i18n.txt
I18N.6f71bfbec688ad3f,Summon,I18N/i18n.txt
I18N.6f797d19cfa64112,Hitung Mundur,I18N/i18n.txt
I18N.6f7ca0e363c4c34d,Interaksi,I18N/i18n.txt
I18N.6f8dddb7a54db068,Kenal dia,I18N/i18n.txt
I18N.6f9143769fd0d639,PT Shop,I18N/i18n.txt
I18N.6f94fb2530302b7d,Peringkat,I18N/i18n.txt
I18N.6f9a33a54a025aee,Deck lawan,I18N/i18n.txt
I18N.6f9f8bb6e8dcc750,Apakah kamu yakin ingin menolak pesanan ini?,I18N/i18n.txt
I18N.6f9fc53cd200c503,Event,I18N/i18n.txt
I18N.6f9ff9d3bf46c53d,Hadiah Terkunci,I18N/i18n.txt
I18N.6fa86bad1e6cd291,Misi,I18N/i18n.txt
I18N.6fa9817e4e7b7a33,Gabungkan dan dapatkan _name_ untuk membuka,I18N/i18n.txt
I18N.6fb05692d24b3bd7,Cerita Event,I18N/i18n.txt
I18N.6fb06a3bfe92bc03,Pasang,I18N/i18n.txt
I18N.6fbe314fd37741ce,Sweet Symphony dan Kitty Chemistry <color=#ff7b11>TIDAK AKAN</color> mendapatkan rerun setelah event ini.,I18N/i18n.txt
I18N.6fc6e4703cc41ed0,Terjual Habis,I18N/i18n.txt
I18N.6fd3f1395ef407a4,Ikhtisar,I18N/i18n.txt
I18N.6fd45f11c3da0f16,Stok:,I18N/i18n.txt
I18N.6fd47010417cb3af,Hadiah Koleksi,I18N/i18n.txt
I18N.6fd72d8b99f462aa,Terbatas,I18N/i18n.txt
I18N.6fd7869f427fc54c,Ronde voting sebelumnya gagal.,I18N/i18n.txt
I18N.6fe23e5cd4a14877,Telah diklaim,I18N/i18n.txt
I18N.6fe4aeca2ab4b10f,Tip,I18N/i18n.txt
I18N.6fe7d2669fee46d1,Akumulasi Vote,I18N/i18n.txt
I18N.6ffc79612cfb202f,Terbatas,I18N/i18n.txt
I18N.6fff65b35803b8e9,A line of unreadable text,I18N/i18n.txt
I18N.700614db013827aa,Belum ada event,I18N/i18n.txt
I18N.7006250c50212ecf,Battle,I18N/i18n.txt
I18N.701003c2ed5f8959,Tidak dapat menerapkan Combatant ini.,I18N/i18n.txt
I18N.7014e96427c10324,Anggota:,I18N/i18n.txt
I18N.7019090b7ce64278,Dalam progres,I18N/i18n.txt
I18N.7019257205738049,Masukkan kode yang benar,I18N/i18n.txt
I18N.702ac1a27135f9f3,Lv.,I18N/i18n.txt
I18N.7038810817ce57de,Item yang terpasang tidak dapat dibongkar.,I18N/i18n.txt
I18N.70397566b55545a5,CAT FANTASY,I18N/i18n.txt
I18N.704ed2357c113bf5,Pemulihan,I18N/i18n.txt
I18N.7058b718bbd0018a,Bonus Level Bintang,I18N/i18n.txt
I18N.705be14a9f5a1de5,Bleeding,I18N/i18n.txt
