id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
MallPackage.pack.07_disc_res.1,锦绣迎春 特惠星彩养成组合,Splendid Spring Special Boost Bundle,新春万福 ロスレコ昇格パック,새해맞이 스페셜 별빛 육성 세트,錦繡迎春 特惠星彩養成組合,MallPackage.json
MallPackage.pack.07_disc_s.1,锦绣迎春 超值闪碟组合,Splendid Spring Disc Value Set,新春万福 ロスレコガチャパックⅠ,새해맞이 초특가 디스크 세트,錦繡迎春 超值閃碟組合,MallPackage.json
MallPackage.pack.07_disc_sd.1,锦绣迎春 攀星闪碟组合,Splendid Spring Gold Disc Ascent Set,新春万福 登頂チケットパックⅡ,새해맞이 샤이닝 디스크 세트,錦繡迎春 攀星閃碟組合,MallPackage.json
MallPackage.pack.07_hongbao.1,锦绣迎春 鸿运小礼,Splendid Spring Fortune Favor,新春万福 開運パック,새해맞이 행운 선물,錦繡迎春 鴻運小禮,MallPackage.json
MallPackage.pack.07_res.1,锦绣迎春 旅人养成组合,Splendid Spring Trekker Boost Bundle,新春万福 巡遊者育成パック,새해맞이 여행가 성장 세트,錦繡迎春 旅人養成組合,MallPackage.json
MallPackage.pack.07_role.1,锦绣迎春 特惠礼券组合,Splendid Spring Ticket Deal Set,新春万福 青空旅券パック,새해맞이 스페셜 티켓 세트,錦繡迎春 特惠禮券組合,MallPackage.json
MallPackage.pack.07_role_l.1,锦绣迎春 豪华礼券组合,Splendid Spring Deluxe Ticket Set,新春万福 巡遊者ガチャパックⅡ,새해맞이 럭셔리 티켓 세트,錦繡迎春 豪華禮券組合,MallPackage.json
MallPackage.pack.07_role_res.1,锦绣迎春 豪华星彩养成组合,Splendid Spring Deluxe Boost Bundle,新春万福 巡遊者昇格パック,새해맞이 럭셔리 별빛 육성 세트,錦繡迎春 豪華星彩養成組合,MallPackage.json
MallPackage.pack.07_role_s.1,锦绣迎春 超值礼券组合,Splendid Spring Ticket Value Set,新春万福 巡遊者ガチャパックⅠ,새해맞이 초특가 티켓 세트,錦繡迎春 超值禮券組合,MallPackage.json
MallPackage.pack.07_role_sd.1,锦绣迎春 攀星礼券组合,Splendid Spring Cerulean Ticket Ascent Set,新春万福 登頂チケットパックⅠ,새해맞이 샤이닝 티켓 세트,錦繡迎春 攀星禮券組合,MallPackage.json
MallPackage.pack.07_skill_res.1,锦绣迎春 超值星彩养成组合,Splendid Spring Boost Deal Bundle,新春万福 スキル強化パック,새해맞이 초특가 별빛 육성 세트,錦繡迎春 超值星彩養成組合,MallPackage.json
MallPackage.pack.07_skill_xc.1,锦绣迎春 技能提升组合,Splendid Spring Skill Enhancement Bundle,新春万福 スキルカセットパック,새해맞이 스킬 강화 세트,錦繡迎春 技能提升組合,MallPackage.json
MallPackage.pack.08_disc.1,寒锋素裹 特惠闪碟组合,Icy Embrace Special Disc Set,氷結冴える 煌金レコードパック,시린 총끝의 순백 스페셜 디스크 세트,寒鋒素裹 特惠閃碟組合,MallPackage.json
MallPackage.pack.08_disc_l.1,寒锋素裹 豪华闪碟组合,Icy Embrace Deluxe Disc Set,氷結冴える ロスレコガチャパックⅡ,시린 총끝의 순백 럭셔리 디스크 세트,寒鋒素裹 豪華閃碟組合,MallPackage.json
MallPackage.pack.08_disc_s.1,寒锋素裹 超值闪碟组合,Icy Embrace Disc Value Set,氷結冴える ロスレコガチャパックⅠ,시린 총끝의 순백 초특가 디스크 세트,寒鋒素裹 超值閃碟組合,MallPackage.json
MallPackage.pack.08_gift.1,寒锋素裹 倾心礼品组合,Icy Embrace Heartfelt Bundle,氷結冴える ギフトパック,시린 총끝의 순백 선물 세트,寒鋒素裹 傾心禮品組合,MallPackage.json
MallPackage.pack.08_res.1,寒锋素裹 旅人养成组合,Icy Embrace Trekker Boost Bundle,氷結冴える 巡遊者育成パック,시린 총끝의 순백 여행가 성장 세트,寒鋒素裹 旅人養成組合,MallPackage.json
MallPackage.pack.08_role.1,寒锋素裹 特惠礼券组合,Icy Embrace Ticket Deal Set,氷結冴える 青空旅券パック,시린 총끝의 순백 스페셜 티켓 세트,寒鋒素裹 特惠禮券組合,MallPackage.json
MallPackage.pack.08_role_l.1,寒锋素裹 豪华礼券组合,Icy Embrace Deluxe Ticket Set,氷結冴える 巡遊者ガチャパックⅡ,시린 총끝의 순백 럭셔리 티켓 세트,寒鋒素裹 豪華禮券組合,MallPackage.json
MallPackage.pack.08_role_s.1,寒锋素裹 超值礼券组合,Icy Embrace Ticket Value Set,氷結冴える 巡遊者ガチャパックⅠ,시린 총끝의 순백 초특가 티켓 세트,寒鋒素裹 超值禮券組合,MallPackage.json
MallPackage.pack.09_1_disc.1,云海行歌 特惠闪碟组合,Seasong Voyage: Special Disc Set,順風満帆 煌金レコードパック,구름의 노래 스페셜 디스크 세트,雲海行歌 特惠閃碟組合,MallPackage.json
MallPackage.pack.09_1_role.1,云海行歌 特惠礼券组合,Seasong Voyage Ticket Deal Set,順風満帆 青空旅券パック,구름의 노래 스페셜 티켓 세트,雲海行歌 特惠禮券組合,MallPackage.json
MallPackage.pack.09_disc.1,使命必达 特惠闪碟组合,Swift Arrival Special Disc Set,あなたにお届け 煌金レコードパック,신속 배송 스페셜 디스크 세트,使命必達 特惠閃碟組合,MallPackage.json
MallPackage.pack.09_disc_l.1,使命必达 豪华闪碟组合,Swift Arrival Deluxe Disc Set,あなたにお届け ロスレコガチャパックⅡ,신속 배송 럭셔리 디스크 세트,使命必達 豪華閃碟組合,MallPackage.json
MallPackage.pack.09_disc_s.1,使命必达 超值闪碟组合,Swift Arrival Disc Value Set,あなたにお届け ロスレコガチャパックⅠ,신속 배송 초특가 디스크 세트,使命必達 超值閃碟組合,MallPackage.json
MallPackage.pack.09_gift.1,使命必达 倾心礼品组合,Swift Arrival Heartfelt Bundle,あなたにお届け ギフトパック,신속 배송 선물 세트,使命必達 傾心禮品組合,MallPackage.json
MallPackage.pack.09_res.1,使命必达 旅人养成组合,Swift Arrival Trekker Boost Bundle,あなたにお届け 巡遊者育成パック,신속 배송 여행가 성장 세트,使命必達 旅人養成組合,MallPackage.json
MallPackage.pack.09_role.1,使命必达 特惠礼券组合,Swift Arrival Ticket Deal Set,あなたにお届け 青空旅券パック,신속 배송 스페셜 티켓 세트,使命必達 特惠禮券組合,MallPackage.json
MallPackage.pack.09_role_l.1,使命必达 豪华礼券组合,Swift Arrival Deluxe Ticket Set,あなたにお届け 巡遊者ガチャパックⅡ,신속 배송 럭셔리 티켓 세트,使命必達 豪華禮券組合,MallPackage.json
MallPackage.pack.09_role_s.1,使命必达 超值礼券组合,Swift Arrival Ticket Value Set,あなたにお届け 巡遊者ガチャパックⅠ,신속 배송 초특가 티켓 세트,使命必達 超值禮券組合,MallPackage.json
MallPackage.pack.10_disc.1,落月芬香 特惠闪碟组合,Lunar Fragrance Special Disc Set,月夜昏狐 煌金レコードパック,낙월여향 스페셜 디스크 세트,落月幽香 特惠閃碟組合,MallPackage.json
MallPackage.pack.10_disc_l.1,落月芬香 豪华闪碟组合,Lunar Fragrance Deluxe Disc Set,月夜昏狐 ロスレコガチャパックⅡ,낙월여향 럭셔리 디스크 세트,落月幽香 豪華閃碟組合,MallPackage.json
MallPackage.pack.10_disc_res.1,落月芬香 特惠星彩养成组合,Lunar Fragrance Special Boost Bundle,月夜昏狐 ロスレコ昇格パック,낙월여향 스페셜 별빛 육성 세트,落月幽香 特惠星彩養成組合,MallPackage.json
MallPackage.pack.10_disc_s.1,落月芬香 超值闪碟组合,Lunar Fragrance Disc Value Set,月夜昏狐 ロスレコガチャパックⅠ,낙월여향 초특가 디스크 세트,落月幽香 超值閃碟組合,MallPackage.json
MallPackage.pack.10_disc_sel.1,沐星雅韵 自选秘纹组合,Stellar Grace Disc Choice Bundle,0.5周年記念 ロスレコ選択パック,별들의 음율 레코드 선택 세트,沐星雅韻 自選祕紋組合,MallPackage.json
MallPackage.pack.10_gem.1,沐星礼赞 星彩纹章组合,Stellar Tribute Lumina Emblem Bundle,0.5周年記念 徽章育成パック,별들의 예찬 글로리 배지 세트,沐星禮讚 星彩紋章组合,MallPackage.json
MallPackage.pack.10_gift.1,落月芬香 倾心礼品组合,Lunar Fragrance Heartfelt Bundle,月夜昏狐 ギフトパック,낙월여향 선물 세트,落月幽香 傾心禮品組合,MallPackage.json
MallPackage.pack.10_res.1,落月芬香 旅人养成组合,Lunar Fragrance Trekker Boost Bundle,月夜昏狐 巡遊者育成パック,낙월여향 여행가 성장 세트,落月幽香 旅人養成組合,MallPackage.json
MallPackage.pack.10_role.1,落月芬香 特惠礼券组合,Lunar Fragrance Ticket Deal Set,月夜昏狐 青空旅券パック,낙월여향 스페셜 티켓 세트,落月幽香 特惠禮券組合,MallPackage.json
MallPackage.pack.10_role_l.1,落月芬香 豪华礼券组合,Lunar Fragrance Deluxe Ticket Set,月夜昏狐 巡遊者ガチャパックⅡ,낙월여향 럭셔리 티켓 세트,落月幽香 豪華禮券組合,MallPackage.json
MallPackage.pack.10_role_res.1,落月芬香 豪华星彩养成组合,Lunar Fragrance Deluxe Boost Bundle,月夜昏狐 巡遊者昇格パック,낙월여향 럭셔리 별빛 육성 세트,落月幽香 豪華星彩養成組合,MallPackage.json
MallPackage.pack.10_role_s.1,落月芬香 超值礼券组合,Lunar Fragrance Ticket Value Set,月夜昏狐 巡遊者ガチャパックⅠ,낙월여향 초특가 티켓 세트,落月幽香 超值禮券組合,MallPackage.json
MallPackage.pack.10_role_sel.1,沐星邀约 自选旅人组合,Stellar Offer Trekker Choice Bundle,0.5周年記念 巡遊者選択パック,별들의 약속 여행가 선택 세트,沐星邀約 自選旅人組合,MallPackage.json
MallPackage.pack.10_skill_res.1,落月芬香 超值星彩养成组合,Lunar Fragrance Boost Deal Bundle,月夜昏狐 スキル強化パック,낙월여향 초특가 별빛 육성 세트,落月幽香 超值星彩養成組合,MallPackage.json
MallPackage.pack.11_disc.1,万象初见 特惠闪碟组合,Awakening Universe Special Disc Set,集まれ友だち！ 煌金レコードパック,처음 만난 세계 스페셜 디스크 세트,萬象初見 特惠閃碟組合,MallPackage.json
MallPackage.pack.11_disc_l.1,万象初见 豪华闪碟组合,Awakening Universe Deluxe Disc Set,集まれ友だち！ ロスレコガチャパックⅡ,처음 만난 세계 럭셔리 디스크 세트,萬象初見 豪華閃碟組合,MallPackage.json
MallPackage.pack.11_disc_s.1,万象初见 超值闪碟组合,Awakening Universe Disc Value Set,集まれ友だち！ ロスレコガチャパックⅠ,처음 만난 세계 초특가 디스크 세트,萬象初見 超值閃碟組合,MallPackage.json
MallPackage.pack.11_gift.1,万象初见 倾心礼品组合,Awakening Universe Heartfelt Bundle,集まれ友だち！ ギフトパック,처음 만난 세계 선물 세트,萬象初見 傾心禮品組合,MallPackage.json
MallPackage.pack.11_res.1,万象初见 旅人养成组合,Awakening Universe Trekker Boost Bundle,集まれ友だち！ 巡遊者育成パック,처음 만난 세계 여행가 성장 세트,萬象初見 旅人養成組合,MallPackage.json
MallPackage.pack.11_role.1,万象初见 特惠礼券组合,Awakening Universe Ticket Deal Set,集まれ友だち！ 青空旅券パック,처음 만난 세계 스페셜 티켓 세트,萬象初見 特惠禮券組合,MallPackage.json
MallPackage.pack.11_role_l.1,万象初见 豪华礼券组合,Awakening Universe Deluxe Ticket Set,集まれ友だち！ 巡遊者ガチャパックⅡ,처음 만난 세계 럭셔리 티켓 세트,萬象初見 豪華禮券組合,MallPackage.json
MallPackage.pack.11_role_s.1,万象初见 超值礼券组合,Awakening Universe Ticket Value Set,集まれ友だち！ 巡遊者ガチャパックⅠ,처음 만난 세계 초특가 티켓 세트,萬象初見 超值禮券組合,MallPackage.json
MallPackage.pack.12_1_disc.1,欢腾巨浪 特惠闪碟组合,Raging Tides Special Disc Set,潮風薫る 煌金レコードパック,환희의 파도 스페셜 디스크 세트,歡騰巨浪 特惠閃碟組合,MallPackage.json
MallPackage.pack.12_1_disc_l.1,欢腾巨浪 豪华闪碟组合,Raging Tides Deluxe Disc Set,潮風薫る ロスレコガチャパックⅡ,환희의 파도 럭셔리 디스크 세트,歡騰巨浪 豪華閃碟組合,MallPackage.json
MallPackage.pack.12_1_disc_s.1,欢腾巨浪 超值闪碟组合,Raging Tides Disc Value Set,潮風薫る ロスレコガチャパックⅠ,환희의 파도 초특가 디스크 세트,歡騰巨浪 超值閃碟組合,MallPackage.json
MallPackage.pack.12_1_role.1,欢腾巨浪 特惠礼券组合,Raging Tides Ticket Deal Set,潮風薫る 青空旅券パック,환희의 파도 스페셜 티켓 세트,歡騰巨浪 特惠禮券組合,MallPackage.json
MallPackage.pack.12_1_role_l.1,欢腾巨浪 豪华礼券组合,Raging Tides Deluxe Ticket Set,潮風薫る 巡遊者ガチャパックⅡ,환희의 파도 럭셔리 티켓 세트,歡騰巨浪 豪華禮券組合,MallPackage.json
MallPackage.pack.12_1_role_s.1,欢腾巨浪 超值礼券组合,Raging Tides Ticket Value Set,潮風薫る 巡遊者ガチャパックⅠ,환희의 파도 초특가 티켓 세트,歡騰巨浪 超值禮券組合,MallPackage.json
MallPackage.pack.12_disc.1,奇巧匠箱 特惠闪碟组合,Ingenious Artisan Special Disc Set,マイスターの工具箱 煌金レコードパック,장인 공구상자 스페셜 디스크 세트,奇巧匠箱 特惠閃碟組合,MallPackage.json
MallPackage.pack.12_disc_l.1,奇巧匠箱 豪华闪碟组合,Ingenious Artisan Deluxe Disc Set,マイスターの工具箱 ロスレコガチャパックⅡ,장인 공구상자 럭셔리 디스크 세트,奇巧匠箱 豪華閃碟組合,MallPackage.json
MallPackage.pack.12_disc_s.1,奇巧匠箱 超值闪碟组合,Ingenious Artisan Disc Value Set,マイスターの工具箱 ロスレコガチャパックⅠ,장인 공구상자 초특가 디스크 세트,奇巧匠箱 超值閃碟組合,MallPackage.json
MallPackage.pack.12_gift.1,奇巧匠箱 倾心礼品组合,Ingenious Artisan Heartfelt Bundle,マイスターの工具箱 ギフトパック,장인 공구상자 선물 세트,奇巧匠箱 傾心禮品組合,MallPackage.json
MallPackage.pack.12_res.1,奇巧匠箱 旅人养成组合,Ingenious Artisan Trekker Boost Bundle,マイスターの工具箱 巡遊者育成パック,장인 공구상자 여행가 성장 세트,奇巧匠箱 旅人養成組合,MallPackage.json
MallPackage.pack.12_role.1,奇巧匠箱 特惠礼券组合,Ingenious Artisan Ticket Deal Set,マイスターの工具箱 青空旅券パック,장인 공구상자 스페셜 티켓 세트,奇巧匠箱 特惠禮券組合,MallPackage.json
MallPackage.pack.12_role_l.1,奇巧匠箱 豪华礼券组合,Ingenious Artisan Deluxe Ticket Set,マイスターの工具箱 巡遊者ガチャパックⅡ,장인 공구상자 럭셔리 티켓 세트,奇巧匠箱 豪華禮券組合,MallPackage.json
MallPackage.pack.12_role_s.1,奇巧匠箱 超值礼券组合,Ingenious Artisan Ticket Value Set,マイスターの工具箱 巡遊者ガチャパックⅠ,장인 공구상자 초특가 티켓 세트,奇巧匠箱 超值禮券組合,MallPackage.json
MallPackage.pack.13_disc.1,暗黑魔典 特惠闪碟组合,Ebon Grimoire Special Disc Set,暗黒魔典 煌金レコードパック,암흑의 마법서 스페셜 디스크 세트,暗黑魔典 特惠閃碟組合,MallPackage.json
MallPackage.pack.13_disc_l.1,暗黑魔典 豪华闪碟组合,Ebon Grimoire Deluxe Disc Set,暗黒魔典 ロスレコガチャパックⅡ,암흑의 마법서 럭셔리 디스크 세트,暗黑魔典 豪華閃碟組合,MallPackage.json
MallPackage.pack.13_disc_s.1,暗黑魔典 超值闪碟组合,Ebon Grimoire Disc Value Set,暗黒魔典 ロスレコガチャパックⅠ,암흑의 마법서 초특가 디스크 세트,暗黑魔典 超值閃碟組合,MallPackage.json
MallPackage.pack.13_gift.1,暗黑魔典 倾心礼品组合,Ebon Grimoire Heartfelt Bundle,暗黒魔典 ギフトパック,암흑의 마법서 선물 세트,暗黑魔典 傾心禮品組合,MallPackage.json
MallPackage.pack.13_res.1,暗黑魔典 旅人养成组合,Ebon Grimoire Trekker Boost Bundle,暗黒魔典 巡遊者育成パック,암흑의 마법서 여행가 성장 세트,暗黑魔典 旅人養成組合,MallPackage.json
MallPackage.pack.13_role.1,暗黑魔典 特惠礼券组合,Ebon Grimoire Ticket Deal Set,暗黒魔典 青空旅券パック,암흑의 마법서 스페셜 티켓 세트,暗黑魔典 特惠禮券組合,MallPackage.json
MallPackage.pack.13_role_l.1,暗黑魔典 豪华礼券组合,Ebon Grimoire Deluxe Ticket Set,暗黒魔典 巡遊者ガチャパックⅡ,암흑의 마법서 럭셔리 티켓 세트,暗黑魔典 豪華禮券組合,MallPackage.json
MallPackage.pack.13_role_s.1,暗黑魔典 超值礼券组合,Ebon Grimoire Ticket Value Set,暗黒魔典 巡遊者ガチャパックⅠ,암흑의 마법서 초특가 티켓 세트,暗黑魔典 超值禮券組合,MallPackage.json
MallPackage.pack.14_disc.1,澄海逸梦 特惠闪碟组合,Fanta-sea Reverie Special Disc Set,潮騒のさざめき 煌金レコードパック,맑은 바다의 꿈 스페셜 디스크 세트,澄海逸夢 特惠閃碟組合,MallPackage.json
MallPackage.pack.14_disc_l.1,澄海逸梦 豪华闪碟组合,Fanta-sea Reverie Deluxe Disc Set,潮騒のさざめき ロスレコガチャパックⅡ,맑은 바다의 꿈 럭셔리 디스크 세트,澄海逸夢 豪華閃碟組合,MallPackage.json
MallPackage.pack.14_disc_res.1,澄海逸梦 特惠星彩养成组合,Fanta-sea Reverie Special Boost Bundle,潮騒のさざめき ロスレコ昇格パック,맑은 바다의 꿈 스페셜 별빛 육성 세트,澄海逸夢 特惠星彩養成組合,MallPackage.json
MallPackage.pack.14_disc_s.1,澄海逸梦 超值闪碟组合,Fanta-sea Reverie Disc Value Set,潮騒のさざめき ロスレコガチャパックⅠ,맑은 바다의 꿈 초특가 디스크 세트,澄海逸夢 超值閃碟組合,MallPackage.json
MallPackage.pack.14_gift.1,澄海逸梦 倾心礼品组合,Fanta-sea Reverie Heartfelt Bundle,潮騒のさざめき ギフトパック,맑은 바다의 꿈 선물 세트,澄海逸夢 傾心禮品組合,MallPackage.json
MallPackage.pack.14_res.1,澄海逸梦 旅人养成组合,Fanta-sea Reverie Trekker Boost Bundle,潮騒のさざめき 巡遊者育成パック,맑은 바다의 꿈 여행가 성장 세트,澄海逸夢 旅人養成組合,MallPackage.json
MallPackage.pack.14_role.1,澄海逸梦 特惠礼券组合,Fanta-sea Reverie Ticket Deal Set,潮騒のさざめき 青空旅券パック,맑은 바다의 꿈 스페셜 티켓 세트,澄海逸夢 特惠禮券組合,MallPackage.json
MallPackage.pack.14_role_l.1,澄海逸梦 豪华礼券组合,Fanta-sea Reverie Deluxe Ticket Set,潮騒のさざめき 巡遊者ガチャパックⅡ,맑은 바다의 꿈 럭셔리 티켓 세트,澄海逸夢 豪華禮券組合,MallPackage.json
MallPackage.pack.14_role_res.1,澄海逸梦 豪华星彩养成组合,Fanta-sea Reverie Deluxe Boost Bundle,潮騒のさざめき 巡遊者昇格パック,맑은 바다의 꿈 럭셔리 별빛 육성 세트,澄海逸夢 豪華星彩養成組合,MallPackage.json
MallPackage.pack.14_role_s.1,澄海逸梦 超值礼券组合,Fanta-sea Reverie Ticket Value Set,潮騒のさざめき 巡遊者ガチャパックⅠ,맑은 바다의 꿈 초특가 티켓 세트,澄海逸夢 超值禮券組合,MallPackage.json
MallPackage.pack.14_skill_res.1,澄海逸梦 超值星彩养成组合,Fanta-sea Reverie Boost Deal Bundle,潮騒のさざめき スキル強化パック,맑은 바다의 꿈 초특가 별빛 육성 세트,澄海逸夢 超值星彩養成組合,MallPackage.json
MallPackage.pack.15_disc.1,夏梦粼光 特惠闪碟组合,Gleaming Summer Special Disc Set,波が運ぶ 煌金レコードパック,여름빛 꿈결 스페셜 디스크 세트,夏夢粼光 特惠閃碟組合,MallPackage.json
MallPackage.pack.15_disc_l.1,夏梦粼光 豪华闪碟组合,Gleaming Summer Deluxe Disc Set,波が運ぶ ロスレコガチャパックⅡ,여름빛 꿈결 럭셔리 디스크 세트,夏夢粼光 豪華閃碟組合,MallPackage.json
MallPackage.pack.15_disc_s.1,夏梦粼光 超值闪碟组合,Gleaming Summer Disc Value Set,波が運ぶ ロスレコガチャパックⅠ,여름빛 꿈결 초특가 디스크 세트,夏夢粼光 超值閃碟組合,MallPackage.json
MallPackage.pack.15_gift.1,夏梦粼光 倾心礼品组合,Gleaming Summer Heartfelt Bundle,波が運ぶ ギフトパック,여름빛 꿈결 선물 세트,夏夢粼光 傾心禮品組合,MallPackage.json
MallPackage.pack.15_res.1,夏梦粼光 旅人养成组合,Gleaming Summer Trekker Boost Bundle,波が運ぶ 巡遊者育成パック,여름빛 꿈결 여행가 성장 세트,夏夢粼光 旅人養成組合,MallPackage.json
MallPackage.pack.15_role.1,夏梦粼光 特惠礼券组合,Gleaming Summer Ticket Deal Set,波が運ぶ 青空旅券パック,여름빛 꿈결 스페셜 티켓 세트,夏夢粼光 特惠禮券組合,MallPackage.json
MallPackage.pack.15_role_l.1,夏梦粼光 豪华礼券组合,Gleaming Summer Deluxe Ticket Set,波が運ぶ 巡遊者ガチャパックⅡ,여름빛 꿈결 럭셔리 티켓 세트,夏夢粼光 豪華禮券組合,MallPackage.json
MallPackage.pack.15_role_s.1,夏梦粼光 超值礼券组合,Gleaming Summer Ticket Value Set,波が運ぶ 巡遊者ガチャパックⅠ,여름빛 꿈결 초특가 티켓 세트,夏夢粼光 超值禮券組合,MallPackage.json
MallPackage.pack.16_disc.1,午后茶会 特惠闪碟组合,Afternoon Tea Special Disc Set,色香華やぐ 煌金レコードパック,오후의 티타임 스페셜 디스크 세트,午後茶會 特惠閃碟組合,MallPackage.json
MallPackage.pack.16_disc_l.1,午后茶会 豪华闪碟组合,Afternoon Tea Deluxe Disc Set,色香華やぐ ロスレコガチャパックⅡ,오후의 티타임 럭셔리 디스크 세트,午後茶會 豪華閃碟組合,MallPackage.json
MallPackage.pack.16_disc_s.1,午后茶会 超值闪碟组合,Afternoon Tea Disc Value Set,色香華やぐ ロスレコガチャパックⅠ,오후의 티타임 초특가 디스크 세트,午後茶會 超值閃碟組合,MallPackage.json
MallPackage.pack.16_gift.1,午后茶会 倾心礼品组合,Afternoon Tea Heartfelt Bundle,色香華やぐ ギフトパック,오후의 티타임 선물 세트,午後茶會 傾心禮品組合,MallPackage.json
MallPackage.pack.16_res.1,午后茶会 旅人养成组合,Afternoon Tea Trekker Boost Bundle,色香華やぐ 巡遊者育成パック,오후의 티타임 여행가 성장 세트,午後茶會 旅人養成組合,MallPackage.json
MallPackage.pack.16_role.1,午后茶会 特惠礼券组合,Afternoon Tea Ticket Deal Set,色香華やぐ 青空旅券パック,오후의 티타임 스페셜 티켓 세트,午後茶會 特惠禮券組合,MallPackage.json
MallPackage.pack.16_role_l.1,午后茶会 豪华礼券组合,Afternoon Tea Deluxe Ticket Set,色香華やぐ 巡遊者ガチャパックⅡ,오후의 티타임 럭셔리 티켓 세트,午後茶會 豪華禮券組合,MallPackage.json
MallPackage.pack.16_role_s.1,午后茶会 超值礼券组合,Afternoon Tea Ticket Value Set,色香華やぐ 巡遊者ガチャパックⅠ,오후의 티타임 초특가 티켓 세트,午後茶會 超值禮券組合,MallPackage.json
MallPackage.pack.disc.1,启程限定 灿金闪碟组合,Departure Limited Gold Disc Set,煌金レコードパック,여행 시작 한정 골든 디스크 세트,啟程限定 燦金閃碟組合,MallPackage.json
MallPackage.pack.first.1,启程限定 6元特惠组合,Departure Limited Welcome Pack,冒険応援パック,여행 시작 한정 특별 할인 세트,啟程限定 特惠組合,MallPackage.json
MallPackage.pack.op_disc.1,开业大吉 灿金闪碟套装,Fortune Begins Gold Disc Set,リリース記念 煌金レコードパック,번영의 시작 골든 디스크 세트,開業大吉 燦金閃碟套裝,MallPackage.json
MallPackage.pack.op_role.1,开业大吉 青空礼券套装,Fortune Begins Cerulean Ticket Set,リリース記念 青空旅券パック,번영의 시작 하늘 티켓 세트,開業大吉 青空禮券套裝,MallPackage.json
MallPackage.pack.role.1,启程限定 青空礼券组合,Departure Limited Cerulean Ticket Set,青空旅券パック,여행 시작 한정 하늘 티켓 세트,啟程限定 青空禮券組合,MallPackage.json
MallPackage.pack.role_common.1,启程限定 萌芽礼券套装,Departure Limited Sprout Ticket Set,オアシス旅券パック,여행 시작 한정 새싹 티켓 세트,啟程限定 萌芽禮券套裝,MallPackage.json
MallPackage.pack.sr.1,启程限定 自选旅人组合,Departure Limited Trekker Choice Bundle,★4巡遊者 セレクトパック,여행 시작 한정 여행가 선택 세트,啟程限定 自選旅人組合,MallPackage.json
MallPackage.skin.98.01.1,日晒的余温,Lingering Sunlight,日焼けあとの思い出,햇살의 온기,日曬的餘溫,MallPackage.json
MallPackage.skin.98.02.1,异国风起时,When Distant Winds Rise,異国情緒で準備中,낯선 바람이 불어올 때,異國風起時,MallPackage.json
MallPackage.skin.98.03.1,落雪的赠礼,The Gift of Falling Snow,雪降る夜の贈り物,눈 내리는 밤의 선물,落雪的贈禮,MallPackage.json
MallPackage.skin.98.04.1,平安度过试用期,Probation Period Cleared!,新人社員奮闘中！,정직원으로 향하는 길,平安度過試用期,MallPackage.json
MallPackage.skin.98.05.1,可可甜心情与夜,Cocoa Night Sweetheart,メルティ・ミスティ,러브코코 발렌타인,可可甜心情與夜,MallPackage.json
MallPackage.skin.98.06.1,相约融雪后,Promise Beyond the Thaw,エターナル・ローズ,"눈이 녹고, 너에게",相約融雪後,MallPackage.json
MallPackage.skin.98.07.1,清露微滴的初夏,A Dip of Fresh Summer,水もしたたる初夏美人,이슬 맺힌 첫 여름,清露微滴的初夏,MallPackage.json
MallPackage.skin.98.08.1,牵牛花开，少女初醒,"When Morning Glories Bloom, Her Eyes Open",朝顔ノ乙女,"피어난 나팔꽃, 깨어난 소녀",曉露朝顏，少女初覺,MallPackage.json
MallPackage.skin.98.09.1,古灵精怪茶话会,Quirky Tea Party,ヘンテコティータイム,엉뚱한 요정의 다과회,古靈精怪茶話會,MallPackage.json
MallPackage.skin.98.10.1,粼粼镜影☆漆黑心伤,Rippling Void of the Darkest Heartbreak,ノワールエトワール,거울아 거울아 나를 치유해줘,琉璃倒影☆寂寥呢喃,MallPackage.json
MallPackage.skin.98.11.1,邀你静心，悠然一夏,Ease Into an Unhurried Summer,カムカムサマータイム,느긋한 여름의 초대장,靜享沁涼，悠然一夏,MallPackage.json
MallPackage.skin.98.12.1,镜中的红心皇后,Crimson Reflection of Queen of Hearts,クイーンオブレッド,하트퀸 인 더 미러,鏡中的紅心皇后,MallPackage.json
MallPackage.skin.98.13.1,邀你欢喜，轻波漂游,Drifting Together on Gentle Waves,プカプカサマータイム,기쁜 이 순간 물결을 타고,伴你清歡，輕波漂游,MallPackage.json
MallPackage.skin.98.14.1,悠悠哉哉，惬意夕阳,Carefree in the Golden Glow,のびのびサンセット,한가로이 노을을 맞으며,悠悠漫時，愜意夕暮,MallPackage.json
MallPackage.skin.98.15.1,光彩闪亮，斗志昂扬,"Shining Bright, Spirits High",ブライトアップ、チアアップ,눈부시게 당당하게,盛夏流光，昂首逐浪,MallPackage.json
MallShop.10003.1,灿金闪碟,Gold Disc,煌金レコード,골든 디스크,燦金閃碟,MallShop.json
MallShop.10005.1,前辈的旅行传记,Senior's Travel Journal,巡遊者中級ガイド,고참 여행 전기,前輩的旅行傳記,MallShop.json
MallShop.10006.1,后台旧帽,Backstage Ragged Hat,楽屋の古い帽子,무대 뒤 낡은 모자,後臺舊帽,MallShop.json
MallShop.10007.1,男爵的嘉赏,Count's Rewards,男爵の報酬,남작의 포상,男爵的嘉獎,MallShop.json
MallShop.10008.1,黯淡灯芯,Faint Wick,陰鬱なる灯心,어두운 심지,黯淡燈芯,MallShop.json
