id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
ScoreBossAbility.100009.1,男爵姿态,Baron Stance,男爵の矜持,남작의 자태,男爵姿態,ScoreBossAbility.json
ScoreBossAbility.100010.1,水环,Aqua Ring,水のリング,물의 고리,水環,ScoreBossAbility.json
ScoreBossAbility.100011.1,协同增势,Resonance of Power,連携強化,협동 작전,協同增勢,ScoreBossAbility.json
ScoreBossAbility.100012.1,连击破势,Combo Break,破竹の勢い,지속 공격,連擊破勢,ScoreBossAbility.json
ScoreBossAbility.100014.1,多方雕琢,Skillful Refinement,百錬成鋼,다방면 연마,多方雕琢,ScoreBossAbility.json
ScoreBossAbility.100015.1,男爵威严,The Count's Majesty,男爵の威厳,남작의 위엄,男爵威严,ScoreBossAbility.json
ScoreBossAbility.100016.1,破风激昂,Stormy Zeal,烈風の鼓舞,질풍의 격동,破風激昂,ScoreBossAbility.json
ScoreBossAbility.100017.1,以火攻火,Fight Fire with Fire,業火相殺,이열치열,以火攻火,ScoreBossAbility.json
ScoreBossAbility.100018.1,受击疲劳,Fatigue on Hit,疲弊,약화 공격,受擊疲勞,ScoreBossAbility.json
ScoreBossAbility.100019.1,破风之楔,Armor-Piercing Wedge,風のくさび,바람을 뚫은 쐐기,破風之楔,ScoreBossAbility.json
ScoreBossAbility.100020.1,私人订制,Tailor-Made,オーダーメイド,커스텀 디자인,私人訂製,ScoreBossAbility.json
ScoreBossAbility.100021.1,层层打薄,Thinning Layers,アーマーブレイク,단계적 작전,層層打薄,ScoreBossAbility.json
ScoreBossAbility.100022.1,碎壳追击,Shell-Breaking Pursuit,狙い澄ます,파괴적인 추격,碎殼追擊,ScoreBossAbility.json
ScoreBossGetControl.1001.1,悬赏·地印记,Bounty: Terra Mark,懸賞･地の印,현상 수배·땅 표식,懸賞·地印記,ScoreBossGetControl.json
ScoreBossGetControl.1002.1,悬赏·火印记,Bounty: Ignis Mark,懸賞･火の印,현상 수배·불 표식,懸賞·火印記,ScoreBossGetControl.json
ScoreBossGetControl.1003.1,悬赏·水印记,Bounty: Aqua Mark,懸賞･水の印,현상 수배·물 표식,懸賞·水印記,ScoreBossGetControl.json
ScoreBossGetControl.1004.1,悬赏·风印记,Bounty: Ventus Mark,懸賞･風の印,현상 수배·바람 표식,懸賞·風印記,ScoreBossGetControl.json
ScoreBossGetControl.1005.1,悬赏·光印记,Bounty: Lux Mark,懸賞･光の印,현상 수배·빛 표식,懸賞·光印記,ScoreBossGetControl.json
ScoreBossGetControl.1006.1,悬赏·暗印记,Bounty: Umbra Mark,懸賞･闇の印,현상 수배·어둠 표식,懸賞·暗印記,ScoreBossGetControl.json
ScoreBossGetControl.1007.1,悬赏·破甲,Bounty: Armor Break,懸賞･ブレイク,현상 수배·방어 파괴,懸賞·破甲,ScoreBossGetControl.json
ScoreBossGetControl.1008.1,悬赏·连击,Bounty: Combo,懸賞･連撃,현상 수배·연격,懸賞·連擊,ScoreBossGetControl.json
ScoreBossGetControl.1009.1,悬赏·援护,Bounty: Support,懸賞･支援,현상 수배·지원,懸賞·援護,ScoreBossGetControl.json
ScoreBossGetControl.1010.1,悬赏·绝招,Bounty: Ultimate,懸賞･必殺技,현상 수배·필살기,懸賞·絕招,ScoreBossGetControl.json
ScoreBossGetControl.1011.1,悬赏·避风达人,Bounty: Wind Dodger,懸賞･風避けの達人,현상 수배·바람 피하기의 달인,懸賞·避風達人,ScoreBossGetControl.json
ScoreBossGetControl.1012.1,悬赏·摧毁厨具,Bounty: Knife Destroyer,懸賞･調理器具破壊,현상 수배·주방기구 파괴,懸賞·摧毀廚具,ScoreBossGetControl.json
ScoreBossGetControl.1013.1,悬赏·吹风机克星,Bounty: Blower Bane,懸賞・風吹く者の宿敵,현상 수배·드라이기 천적,懸賞·吹風機剋星,ScoreBossGetControl.json
ScoreBossGetControl.1014.1,悬赏·气球射手,Bounty: Balloon Shooter,懸賞･バルーンシューター,현상 수배·풍선 슈터,懸賞·氣球射手,ScoreBossGetControl.json
ScoreBossGetControl.1015.1,悬赏·珠落玉盘,Bounty: Pearl Cascade,懸賞･珠落玉盤,현상 수배·쏟아지는 구슬,懸賞·珠落玉盤,ScoreBossGetControl.json
ScoreBossGetControl.1016.1,悬赏·尽收利刃,Bounty: Blade Collector,懸賞･刀狩り,현상 수배·칼날 회수,懸賞·盡收利刃,ScoreBossGetControl.json
ScoreBossGetControl.1017.1,悬赏·片花不沾,Bounty: Petal Dodger,懸賞･花の弾幕,현상 수배·꽃잎 사이로,懸賞·片花不沾,ScoreBossGetControl.json
ScoreBossGetControl.1018.1,悬赏·闪转腾挪,Bounty: Nimble Reflexes,懸賞･華麗なステップ,현상 수배·신속한 몸놀림,懸賞·閃轉騰挪,ScoreBossGetControl.json
ScoreBossGetControl.1019.1,悬赏·小心台阶,Bounty: Watch Your Step,懸賞･足元にご用心,현상 수배·계단 주의,懸賞·小心台階,ScoreBossGetControl.json
ScoreBossGetControl.1020.1,凌波迅步,Rippling Flash,懸賞･波踏みの疾走,재빠른 걸음,凌波迅步,ScoreBossGetControl.json
ScoreBossGetControl.1021.1,悬赏·移形换步,Bounty: Shifting Footwork,懸賞･ファントムムーブ,현상 수배·환영의 걸음,悬赏·移形换步,ScoreBossGetControl.json
ScoreBossGetControl.1022.1,悬赏·不染尘灰,Bounty - Spotless,懸賞･無傷の証明,현상 수배·먼지에 물들지 않게,懸賞·不染塵灰,ScoreBossGetControl.json
ScoreBossGetControl.1023.1,悬赏·破沙封塔,Bounty: Sealing Tower of Sand,懸賞：流砂の柱,현상 수배·모래의 탑,懸賞·破沙封塔,ScoreBossGetControl.json
ScoreBossGetControl.1024.1,悬赏·勤劳园丁,Bounty: Hardworking Gardener,懸賞・勤労な庭師,현상 수배·성실한 가드너,懸賞·勤勞園丁,ScoreBossGetControl.json
ScoreBossGetControl.1025.1,悬赏·游隙闪身,Bounty: Nimble Dodge,懸賞･間隙をぬって,현상 수배·현란한 스텝,懸賞·游隙閃身,ScoreBossGetControl.json
ScoreBossGetControl.1026.1,悬赏·冷柜小憩,Bounty: Freezer Nap,懸賞･冷蔵休憩,현상 수배·휴식 타임,懸賞·冷櫃小憩,ScoreBossGetControl.json
TowerDefenseMonster.8069905.1,【普通】死亡时生成一格草丛。,[Normal] On death: creates 1 grass tile.,【ノーマル】討伐時、草むらを1マス生成する。,「보통」 사망 시 한 칸의 수풀이 생성된다.,【普通】死亡時生成一格草叢。,TowerDefenseMonster.json
TowerDefenseMonster.8079901.1,【精英】步伐缓慢而沉稳，耐久度很高。,[Elite] Steps are slow and steady. High Durability.,【エリート】移動速度は遅いが、高い耐久力を持つ。,"[정예] 발걸음이 느리지만 묵직하며, 내구도가 매우 높다.",【菁英】步伐緩慢而沉穩，耐久度很高。,TowerDefenseMonster.json
TravelerDuelBoss.1001.1,猫临城下,Cat-stle Siege,キャットミーイフユーキャン,캣 앳 더 게이트,貓臨城下,TravelerDuelBoss.json
TravelerDuelBoss.2001.1,这个女仆不太冷,Maid For You,メイドインサービス,메이드 인 서비스,這位女僕不太冷,TravelerDuelBoss.json
TravelerDuelBoss.3001.1,书包里的战争,War in the Backpack,自由を求める者,역습의 호타루,書包裡的戰爭,TravelerDuelBoss.json
