id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
EventOptions.12801.1,获得1个随机援护角色的稀有潜能,Obtain random Rare Potential ×1 for a support Trekker,支援巡遊者の素質（虹）をランダムで1個獲得する,랜덤 1개의 지원 캐릭터 희귀 잠재력 획득,隨機獲得1個援護角色的稀有潛能,EventOptions.json
EventReminder.1.1,星塔探索,Ascension,星ノ塔探索,별의 탑 탐색,星塔探索,EventReminder.json
EventReminder.2.1,真格挑战,Proving Grounds,首領討伐,진리 도전,真格挑戰,EventReminder.json
EventReminder.3.1,灾变防线,Cataclysm Survivor,骸魔防衛戦,재앙의 전선,災變防線,EventReminder.json
EventReminder.4.1,联合讨伐,Boss Blitz,指名手配,연합 토벌,聯合討伐,EventReminder.json
EventReminder.5.1,猎影合围,Operation: Shadow Siege,連合大捕物帖,쉐도우 헌터,獵影重圍,EventReminder.json
MiningQuest.101.1,活动期间累计登录1天,Log in for 1 day during the event period,イベント期間中に累計1日ログインする,이벤트 기간 누적 로그인 1일,活動期間累積登入1天,MiningQuest.json
MiningQuest.102.1,活动期间累计登录2天,Log in for 2 days during the event period,イベント期間中に累計2日ログインする,이벤트 기간 누적 로그인 2일,活動期間累積登入2天,MiningQuest.json
MiningQuest.103.1,活动期间累计登录3天,Log in for 3 days during the event period,イベント期間中に累計3日ログインする,이벤트 기간 누적 로그인 3일,活動期間累積登入3天,MiningQuest.json
MiningQuest.104.1,活动期间累计登录4天,Log in for 4 days during the event period,イベント期間中に累計4日ログインする,이벤트 기간 누적 로그인 4일,活動期間累積登入4天,MiningQuest.json
MiningQuest.105.1,活动期间累计登录5天,Log in for 5 days during the event period,イベント期間中に累計5日ログインする,이벤트 기간 누적 로그인 5일,活動期間累積登入5天,MiningQuest.json
MiningQuest.111.1,累计消耗200干劲,Consume a total of 200 Vigor,やる気を200消費する,누적 200 활력 소모,累計消耗200點活力,MiningQuest.json
MiningQuest.112.1,累计消耗300干劲,Consume a total of 300 Vigor,やる気を300消費する,누적 300 활력 소모,累計消耗300點活力,MiningQuest.json
MiningQuest.113.1,累计消耗400干劲,Consume a total of 400 Vigor,やる気を400消費する,누적 400 활력 소모,累計消耗400點活力,MiningQuest.json
MiningQuest.114.1,累计消耗600干劲,Consume a total of 600 Vigor,やる気を600消費する,누적 600 활력 소모,累計消耗600點活力,MiningQuest.json
MiningQuest.115.1,累计消耗800干劲,Consume a total of 800 Vigor,やる気を800消費する,누적 800 활력 소모,累計消耗800點活力,MiningQuest.json
MiningQuest.116.1,累计消耗1000干劲,Consume a total of 1000 Vigor,やる気を1000消費する,누적 1000 활력 소모,累計消耗1000點活力,MiningQuest.json
MiningQuest.121.1,累计获得500点活动积分,Earn a total of 500 Event Points,合計ポイントを500獲得する,누적 500 이벤트 포인트 획득,累計獲得500點活動積分,MiningQuest.json
MiningQuest.122.1,累计获得1000点活动积分,"Earn a total of 1,000 Event Points",合計ポイントを1000獲得する,누적 1000 이벤트 포인트 획득,累計獲得1000點活動積分,MiningQuest.json
MiningQuest.123.1,累计获得1500点活动积分,"Earn a total of 1,500 Event Points",合計ポイントを1500獲得する,누적 1500 이벤트 포인트 획득,累計獲得1500點活動積分,MiningQuest.json
MiningQuest.124.1,累计获得2000点活动积分,"Earn a total of 2,000 Event Points",合計ポイントを2000獲得する,누적 2000 이벤트 포인트 획득,累計獲得2000點活動積分,MiningQuest.json
MiningQuest.125.1,累计获得2500点活动积分,"Earn a total of 2,500 Event Points",合計ポイントを2500獲得する,누적 2500 이벤트 포인트 획득,累計獲得2500點活動積分,MiningQuest.json
MiningQuest.126.1,累计获得3000点活动积分,"Earn a total of 3,000 Event Points",合計ポイントを3000獲得する,누적 3000 이벤트 포인트 획득,累計獲得3000點活動積分,MiningQuest.json
MiningQuest.127.1,累计获得3500点活动积分,"Earn a total of 3,500 Event Points",合計ポイントを3500獲得する,누적 3500 이벤트 포인트 획득,累計獲得3500點活動積分,MiningQuest.json
MiningQuest.128.1,累计获得4000点活动积分,"Earn a total of 4,000 Event Points",合計ポイントを4000獲得する,누적 4000 이벤트 포인트 획득,累計獲得4000點活動積分,MiningQuest.json
MiningQuest.129.1,累计获得4500点活动积分,"Earn a total of 4,500 Event Points",合計ポイントを4500獲得する,누적 4500 이벤트 포인트 획득,累計獲得4500點活動積分,MiningQuest.json
MiningQuest.130.1,累计获得5000点活动积分,"Earn a total of 5,000 Event Points",合計ポイントを5000獲得する,누적 5000 이벤트 포인트 획득,累計獲得5000點活動積分,MiningQuest.json
MiningQuestGroup.101.1,每日打卡,Daily Check-in,日々の日課,일일 출석,每日打卡,MiningQuestGroup.json
MiningQuestGroup.102.1,挥汗如雨,Sweating Bullets,汗だくトレーニング,근면성실,揮汗如雨,MiningQuestGroup.json
MiningQuestGroup.103.1,收获时分,Harvest Time,収穫の時間,수확 시간,收獲時分,MiningQuestGroup.json
StarTowerBookEntrance.1.1,拍摄于埃摩市集，晴,Emor Market on a sunny day,撮影地：アモールの市場 晴れ,"아모르 시장에서 찍은 사진, 맑음",拍攝於埃摩市集，晴,StarTowerBookEntrance.json
StarTowerBookEntrance.10.1,拍摄于菲莱的温室，晴,A greenhouse in Philae on a sunny day,撮影地：フィーリエの温室 晴れ,"필리에 온실에서 찍은 사진, 맑음",拍攝於菲萊的溫室，晴,StarTowerBookEntrance.json
StarTowerBookEntrance.11.1,拍摄于埃摩的港口，晴,Emor Harbor on a sunny day,撮影地：アモールの港 晴れ,"아모르 항구에서 찍은 사진, 맑음",拍攝於埃摩的港口，晴,StarTowerBookEntrance.json
StarTowerBookEntrance.12.1,拍摄于埃摩灰城区，夜,Emor Ash District at night,撮影地：アモールのアッシュエリア 夜,"아모르 애시 에리어에서 찍은 사진, 밤",拍攝於埃摩灰城區，夜,StarTowerBookEntrance.json
StarTowerBookEntrance.13.1,拍摄于埃摩的远郊，清晨,The outskirts of Emor on an early morning,撮影地：アモールの郊外 早朝,"아모르 외곽에서 찍은 사진, 아침",拍攝於埃摩的郊區，清晨,StarTowerBookEntrance.json
StarTowerBookEntrance.2.1,拍摄于埃摩市集，黄昏,Emor Market at sunset,撮影地：アモールの市場 夕方,"아모르 시장에서 찍은 사진, 노을",拍攝於埃摩市集，黃昏,StarTowerBookEntrance.json
StarTowerBookEntrance.3.1,拍摄于埃摩街头，晴,A Street in Emor on a sunny day,撮影地：アモールの道端 晴れ,"아모르 거리에서 찍은 사진, 맑음",拍攝於埃摩街頭，晴,StarTowerBookEntrance.json
StarTowerBookEntrance.4.1,拍摄于埃摩街头，夜,A Street in Emor at night,撮影地：アモールの道端 夜,"아모르 거리에서 찍은 사진, 밤",拍攝於埃摩街頭，夜,StarTowerBookEntrance.json
StarTowerBookEntrance.5.1,拍摄于菲莱的街道，晴,A Street in Philae on a sunny day,撮影地：フィーリエの道端 晴れ,"필리에 거리에서 찍은 사진, 맑음",拍攝於菲萊的街道，晴,StarTowerBookEntrance.json
StarTowerBookEntrance.6.1,拍摄于菲莱的街道，雨,A Street in Philae on a rainy day,撮影地：フィーリエの道端 雨,"필리에 거리에서 찍은 사진, 비",拍攝於菲萊的街道，雨,StarTowerBookEntrance.json
StarTowerBookEntrance.7.1,拍摄于米拉什城外，风沙,Outside Mirage on a windy and dusty day,撮影地：ミラーシュの郊外 砂嵐,"미라슈 성 외곽에서 찍은 사진, 모래바람",拍攝於米拉什城外，風沙,StarTowerBookEntrance.json
StarTowerBookEntrance.8.1,拍摄于菲莱的田野，晴,A field near Philae on a sunny day,撮影地：フィーリエの野原 晴れ,"필리에 들판에서 찍은 사진, 맑음",拍攝於菲萊的田野，晴,StarTowerBookEntrance.json
StarTowerBookEntrance.9.1,拍摄于菲莱的森林，晴,A forest near Philae on a sunny day,撮影地：フィーリエの森 晴れ,"필리에 숲에서 찍은 사진, 맑음",拍攝於菲萊的森林，晴,StarTowerBookEntrance.json
StarTowerBookEventReward.10301.1,游戏手机（一）,Game Phone (1),星ノ塔の『ゲーム機』（１）,게이밍폰 (1),遊戲手機（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.10302.1,游戏手机（二）,Game Phone (2),星ノ塔の『ゲーム機』（２）,게이밍폰 (2),遊戲手機（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.10303.1,游戏手机（三）,Game Phone (3),星ノ塔の『ゲーム機』（３）,게이밍폰 (3),遊戲手機（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.10701.1,小卡片（一）,Trading Cards (1),物欲センサーにうち克て！（１）,포토 카드 (1),小卡片（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.10702.1,小卡片（二）,Trading Cards (2),物欲センサーにうち克て！（２）,포토 카드 (2),小卡片（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.10703.1,小卡片（三）,Trading Cards (3),物欲センサーにうち克て！（３）,포토 카드 (3),小卡片（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.10801.1,豪赌（一）,High or Low (1),コインは投げられた（１）,대도박 (1),豪賭（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.10802.1,豪赌（二）,High or Low (2),コインは投げられた（２）,대도박 (2),豪賭（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.10803.1,豪赌（三）,High or Low (3),コインは投げられた（３）,대도박 (3),豪賭（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.11001.1,流浪的音乐盒（一）,The Roaming Music Box (1),陽気だけど、ほろ苦くて（１）,방랑하는 오르골 (1),流浪的音樂盒（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.11002.1,流浪的音乐盒（二）,The Roaming Music Box (2),陽気だけど、ほろ苦くて（２）,방랑하는 오르골 (2),流浪的音樂盒（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.11003.1,流浪的音乐盒（三）,The Roaming Music Box (3),陽気だけど、ほろ苦くて（３）,방랑하는 오르골 (3),流浪的音樂盒（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.11101.1,等价交换（一）,Equal Exchange (1),お金と人情とクッキーと（１）,등가 교환 (1),等價交換（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.11102.1,等价交换（二）,Equal Exchange (2),お金と人情とクッキーと（２）,등가 교환 (2),等價交換（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.11103.1,等价交换（三）,Equal Exchange (3),お金と人情とクッキーと（３）,등가 교환 (3),等價交換（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.11201.1,向能量沛沛祈愿（一）,When You Wish Upon Pep Pep Juice (1),パチパチメテオに願いを（１）,톡톡메테오 (1),向能量沛沛祈願（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.11202.1,向能量沛沛祈愿（二）,When You Wish Upon Pep Pep Juice (2),パチパチメテオに願いを（２）,톡톡메테오 (2),向能量沛沛祈願（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.11203.1,向能量沛沛祈愿（三）,When You Wish Upon Pep Pep Juice (3),パチパチメテオに願いを（３）,톡톡메테오 (3),向能量沛沛祈願（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.11301.1,请求援助（一）,Asking for Help (1),見るべきものは（１）,구원 요청 (1),請求援助（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.11302.1,请求援助（二）,Asking for Help (2),見るべきものは（２）,구원 요청 (2),請求援助（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.11303.1,请求援助（三）,Asking for Help (3),見るべきものは（３）,구원 요청 (3),請求援助（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.11401.1,最终证明（一）,The Ultimate Proof Ⅰ,強さの証明（１）,최종 증명(1),最終證明（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.11402.1,最终证明（二）,The Ultimate Proof Ⅱ,強さの証明（２）,최종 증명(2),最終證明（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.11403.1,最终证明（三）,The Ultimate Proof Ⅲ,強さの証明（３）,최종 증명(3),最終證明（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.11501.1,捉迷藏（一）,Hide-and-Seek (1),ほたるのかくれんぼ（１）,숨바꼭질 (1),捉迷藏（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.11502.1,捉迷藏（二）,Hide-and-Seek (2),ほたるのかくれんぼ（２）,숨바꼭질 (2),捉迷藏（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.11503.1,捉迷藏（三）,Hide-and-Seek (3),ほたるのかくれんぼ（３）,숨바꼭질 (3),捉迷藏（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.11601.1,伟大的梦想（一）,The Great Dream (1),でっかい夢（１）,위대한 꿈(1),偉大的夢想（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.11602.1,伟大的梦想（二）,The Great Dream (2),でっかい夢（２）,위대한 꿈(2),偉大的夢想（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.11603.1,伟大的梦想（三）,The Great Dream (3),でっかい夢（３）,위대한 꿈(3),偉大的夢想（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.11701.1,璟麟做饭记（一）,Jinglin's Cooking Adventures (1),あたしはジンリン（１）,징린의 요리 이야기 (1),璟麟做飯記（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.11702.1,璟麟做饭记（二）,Jinglin's Cooking Adventures (2),あたしはジンリン（２）,징린의 요리 이야기 (2),璟麟做飯記（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.11703.1,璟麟做饭记（三）,Jinglin's Cooking Adventures (3),あたしはジンリン（３）,징린의 요리 이야기 (3),璟麟做飯記（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.11801.1,星骸实验日记（一）,Stellaroid Experiment Journal (1),星骸実験記録（１）,성해 실험 일기 (1),星骸實驗日記（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.11802.1,星骸实验日记（二）,Stellaroid Experiment Journal (2),星骸実験記録（２）,성해 실험 일기 (2),星骸實驗日記（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.11803.1,星骸实验日记（三）,Stellaroid Experiment Journal (3),星骸実験記録（３）,성해 실험 일기 (3),星骸實驗日記（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.11901.1,为您服务（一）,At Your Service (1),ちょっとだけ寂しくて（１）,품격 있는 서비스 (1),為您服務（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.11902.1,为您服务（二）,At Your Service (2),ちょっとだけ寂しくて（２）,품격 있는 서비스 (2),為您服務（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.11903.1,为您服务（三）,At Your Service (3),ちょっとだけ寂しくて（３）,품격 있는 서비스 (3),為您服務（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.12001.1,课后作业（一）,Homework Assignment (1),『おもしろい』とは（１）,방과후 숙제 (1),回家作業（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.12002.1,课后作业（二）,Homework Assignment (2),『おもしろい』とは（２）,방과후 숙제 (2),回家作業（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.12003.1,课后作业（三）,Homework Assignment (3),『おもしろい』とは（３）,방과후 숙제 (3),回家作業（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.12301.1,那个身影（一）,That Figure (1),アンズとココ（１）,실루엣 (1),那個身影（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.12302.1,那个身影（二）,That Figure (2),アンズとココ（２）,실루엣 (2),那個身影（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.12303.1,那个身影（三）,That Figure (3),アンズとココ（３）,실루엣 (3),那個身影（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.12501.1,晴天是好天气（一）,A Sunny Day for Fine Weather (1),晴れの日はしあわせ,맑은 날은 좋은 날 (1),晴天是好天氣（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.12502.1,雨天是好天气（二）,A Rainy Day for Fine Weather (2),雨の日もしあわせ,비 오는 좋은 날(2),雨天是好天氣（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.12503.1,雪天是好天气（三）,A Snowy Day for Fine Weather (3),雪の日すらしあわせ,눈 오는 좋은 날(3),雪天是好天氣（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.12601.1,弗拉维奥往事（一）,Flavio's Past (1),とあるバカな女の子の話（１）,플라비오의 과거 (1),弗拉維奧往事（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.12602.1,弗拉维奥往事（二）,Flavio's Past (2),とあるバカな女の子の話（２）,플라비오의 과거 (2),弗拉維奧往事（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.12603.1,弗拉维奥往事（三）,Flavio's Past (3),とあるバカな女の子の話（３）,플라비오의 과거 (3),弗拉維奧往事（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.12701.1,送信结束后（一）,After a Delivery (1),配達のあとは（１）,편지를 보내고 (1),送信結束後（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.12702.1,送信结束后（二）,After a Delivery (2),配達のあとは（２）,편지를 보내고 (2),送信結束後（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.12703.1,送信结束后（三）,After a Delivery (3),配達のあとは（３）,편지를 보내고 (3),送信結束後（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.13001.1,送往星塔的信（一）,Delivery Into the Monolith (1),宛先を探して（１）,별의 탑으로 보내는 편지 (1),送往星塔的信（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.13002.1,送往星塔的信（二）,Delivery Into the Monolith (2),宛先を探して（２）,별의 탑으로 보내는 편지 (2),送往星塔的信（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.13003.1,送往星塔的信（三）,Delivery Into the Monolith (3),宛先を探して（３）,별의 탑으로 보내는 편지 (3),送往星塔的信（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.13201.1,月刊少女密涅瓦（一）,Manga Girl Minova (1),同人作家ミネルバちゃん（１）,월간 소녀 미네르바 (1),月刊少女密涅瓦（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.13202.1,月刊少女密涅瓦（二）,Manga Girl Minova (2),同人作家ミネルバちゃん（２）,월간 소녀 미네르바 (2),月刊少女密涅瓦（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.13203.1,月刊少女密涅瓦（三）,Manga Girl Minova (3),同人作家ミネルバちゃん（３）,월간 소녀 미네르바 (3),月刊少女密涅瓦（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.13301.1,旅人手册（一）,Trekker's Handbook (1),星ノ塔についての研究（１）,여행가 가이드북 (1),旅人手冊（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.13302.1,旅人手册（二）,Trekker's Handbook (2),星ノ塔についての研究（２）,여행가 가이드북 (2),旅人手冊（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.13303.1,旅人手册（三）,Trekker's Handbook (3),星ノ塔についての研究（３）,여행가 가이드북 (3),旅人手冊（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.13401.1,星塔速通高手（一）,Monolith Speedrunner (1),RTA走者フユカ！（１）,별의 탑 클리어 마스터 (1),星塔速通高手（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.13402.1,星塔速通高手（二）,Monolith Speedrunner (2),RTA走者フユカ！（２）,별의 탑 클리어 마스터 (2),星塔速通高手（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.13403.1,星塔速通高手（三）,Monolith Speedrunner (3),RTA走者フユカ！（３）,별의 탑 클리어 마스터 (3),星塔速通高手（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.13501.1,以身入局（一）,Going Undercover (1),変装は魔女のキホン♪（１）,잠복 취재 (1),以身入局（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.13502.1,以身入局（二）,Going Undercover (2),変装は魔女のキホン♪（２）,잠복 취재 (2),以身入局（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.13503.1,以身入局（三）,Going Undercover (3),変装は魔女のキホン♪（３）,잠복 취재 (3),以身入局（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.13701.1,星塔写生（一）,Painting the Monolith Ⅰ,新しい世界を絵筆に（１）,별의 탑 스케치 (1),星塔寫生（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.13702.1,星塔写生（二）,Painting the Monolith Ⅱ,新しい世界を絵筆に（２）,별의 탑 스케치 (2),星塔寫生（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.13703.1,星塔写生（三）,Painting the Monolith Ⅲ,新しい世界を絵筆に（３）,별의 탑 스케치 (3),星塔寫生（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.14001.1,魔王派（一）,Tyrant Pie Ⅰ,メカマオーン（１）,메카 마와앙 (1),魔王派（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.14002.1,魔王派（二）,Tyrant Pie Ⅱ,メカマオーン（２）,메카 마와앙 (2),魔王派（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.14003.1,魔王派（三）,Tyrant Pie Ⅲ,メカマオーン（３）,메카 마와앙 (3),魔王派（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.14101.1,不要乱捡东西（一）,Don't Pick Up Strange Things (1),呪いの神器（１）,함부로 줍지 마세요 (1),不要亂撿東西（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.14102.1,不要乱捡东西（二）,Don't Pick Up Strange Things (2),呪いの神器（２）,함부로 줍지 마세요 (2),不要亂撿東西（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.14103.1,不要乱捡东西（三）,Don't Pick Up Strange Things (3),呪いの神器（３）,함부로 줍지 마세요 (3),不要亂撿東西（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.14201.1,特别任务（一）,Special Mission (1),がんばれコゼットちゃん！,특별 임무 (1),特別任務（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.14202.1,特别任务（二）,Special Mission (2),まけるなコゼットちゃん！,특별 임무 (2),特別任務（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.14203.1,特别任务（三）,Special Mission (3),やったねコゼットちゃん！,특별 임무 (3),特別任務（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.14301.1,猎火者（一）,Flame Hunter I,燦烈の戦士（１）,불사냥꾼(1),獵火者（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.14302.1,猎火者（二）,Flame Hunter II,燦烈の戦士（２）,불사냥꾼(2),獵火者（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.14303.1,猎火者（三）,Flame Hunter III,燦烈の戦士（３）,불사냥꾼(3),獵火者（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.14401.1,攀登之路（一）,Path of the Climb (1),『刀』と星ノ塔,정상으로 가는 길 (1),攀登之路（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.14402.1,攀登之路（二）,Path of the Climb (2),『刀』と神器,정상으로 가는 길 (2),攀登之路（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.14403.1,攀登之路（三）,Path of the Climb (3),『刀』とおにぎり,정상으로 가는 길 (3),攀登之路（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.14501.1,镜子与面具（一）,Mirror and Mask (1),鏡と仮面（1）,거울과 가면 (1),鏡子與面具（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.14502.1,镜子与面具（二）,Mirror and Mask (2),鏡と仮面（2）,거울과 가면 (2),鏡子與面具（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.14503.1,镜子与面具（三）,Mirror and Mask (3),鏡と仮面（3）,거울과 가면 (3),鏡子與面具（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.14701.1,星塔的认可（一）,Monolith's Approval (1),それでも私は恋をした,별의 탑의 인정 (1),星塔的認可（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.14702.1,星塔的认可（二）,Monolith's Approval (2),それでも私は愛してる,별의 탑의 인정 (2),星塔的認可（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.14703.1,星塔的认可（三）,Monolith's Approval (3),だってベースは私だから,별의 탑의 인정 (3),星塔的認可（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.14901.1,记忆中的碎片（一）,Fragments of Memory (1),痛みの記憶（１）,기억 속의 조각 (1),記憶中的碎片（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.14902.1,记忆中的碎片（二）,Fragments of Memory (2),痛みの記憶（２）,기억 속의 조각 (2),記憶中的碎片（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.14903.1,记忆中的碎片（三）,Fragments of Memory (3),痛みの記憶（３）,기억 속의 조각 (3),記憶中的碎片（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.15001.1,幸运渔具（一）,Lucky Fishing Gear (1),釣り具ノ塔ヘイラッシャイ！,행운의 낚시 장비 (1),幸運漁具（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.15002.1,幸运渔具（二）,Lucky Fishing Gear (2),釣り具ノ塔リターンズ！,행운의 낚시 장비 (2),幸運漁具（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.15003.1,幸运渔具（三）,Lucky Fishing Gear (3),釣り具ノ夢カムバック！,행운의 낚시 장비 (3),幸運漁具（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.15501.1,夏日的浮光（一）,Sunlight on the Water (1),海とわたし（１）,여름날의 반짝임 (1),夏日的浮光（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.15502.1,夏日的浮光（二）,Sunlight on the Water (2),海とわたし（２）,여름날의 반짝임 (2),夏日的浮光（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.15503.1,夏日的浮光（三）,Sunlight on the Water (3),海とわたし（３）,여름날의 반짝임 (3),夏日的浮光（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.15601.1,鲨鲨咬咬伯爵（一）,Count Chompchomp the Shark (1),サメサメがぶがぶ伯爵（１）,깨물 깨물 백작 (1),鯊鯊咬咬伯爵（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.15602.1,鲨鲨咬咬伯爵（二）,Count Chompchomp the Shark (2),サメサメがぶがぶ伯爵（２）,깨물 깨물 백작 (2),鯊鯊咬咬伯爵（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.15603.1,鲨鲨咬咬伯爵（三）,Count Chompchomp the Shark (3),サメサメがぶがぶ伯爵（３）,깨물 깨물 백작 (3),鯊鯊咬咬伯爵（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.15701.1,遥相辉映（一）,Shining From Afar Ⅰ,映し合う（１）,서로를 밝게 비추며 (1),遙相輝映（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.15702.1,遥相辉映（二）,Shining From Afar Ⅱ,映し合う（２）,서로를 밝게 비추며 (2),遙相輝映（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.15703.1,遥相辉映（三）,Shining From Afar Ⅲ,映し合う（３）,서로를 밝게 비추며 (3),遙相輝映（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.15801.1,星塔里的雪（一）,Snow Inside the Monolith (1),雪降る塔（１）,별의 탑 안에서의 눈 (1),星塔裡的雪（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.15802.1,星塔里的雪（二）,Snow Inside the Monolith (2),雪降る塔（２）,별의 탑 안에서의 눈 (2),星塔裡的雪（二）,StarTowerBookEventReward.json
StarTowerBookEventReward.15803.1,星塔里的雪（三）,Snow Inside the Monolith (3),雪降る塔（３）,별의 탑 안에서의 눈 (3),星塔裡的雪（三）,StarTowerBookEventReward.json
StarTowerBookEventReward.15901.1,城外探险（一）,Field Expedition Ⅰ,異文化発見（１）,성 밖 탐험 (1),城外探險（一）,StarTowerBookEventReward.json
StarTowerBookEventReward.15902.1,城外探险（二）,Field Expedition Ⅱ,異文化発見（２）,성 밖 탐험 (2),城外探險（二）,StarTowerBookEventReward.json
