id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
FateCard.98107.1,背水·绝境之刃,Tenacity: Blade of Despair,背水・通常攻撃強化,배수·궁지의 칼날,背水·絕境之刃,FateCard.json
FateCard.98108.1,背水·铁血壁垒,Tenacity: Steel Bastion,背水・ダメージ軽減,배수·강철 보루,背水·鐵血壁壘,FateCard.json
FateCard.98109.1,背水·破釜沉舟,Tenacity: No Way Back,背水・身を捨ててこそ,배수·배수의 진,背水·破釜沉舟,FateCard.json
FateCard.98110.1,背水·神之庇佑,Tenacity: Divine Protection,背水・無刀取り,배수·신의 보호,背水·神之庇佑,FateCard.json
FateCard.98121.1,热血·奋斗,Fervor: Endeavor,渾身・ダメージ増加,열혈·분투,熱血·奮鬥,FateCard.json
FateCard.98122.1,热血·毅力,Fervor: Perseverance,渾身・テンションキープ,열혈·의지,熱血·毅力,FateCard.json
FateCard.98123.1,热血·坚定,Fervor: Resolution,渾身・堅牢な盾,열혈·결의,熱血·堅定,FateCard.json
FateCard.98124.1,热血·锋芒,Fervor: Sharp Edge,渾身・急所狙い,열혈·기세,熱血·鋒芒,FateCard.json
FateCard.98125.1,热血·饮血,Fervor: Blood Glug,渾身・吸血,열혈·혈투,熱血·飲血,FateCard.json
FateCard.98126.1,热血·愈战愈勇,Fervor: Battle Enraged,渾身・無欠の勇士,열혈·점입가경,熱血·越戰越勇,FateCard.json
FateCard.98127.1,热血·状态正佳,Fervor: Top Form,渾身・破竹の勢い,열혈·최고의 컨디션,熱血·狀態正佳,FateCard.json
FateCard.98128.1,热血·铁壁,Fervor: Ironclad,渾身・ダメージ軽減,열혈·철벽,熱血·鐵壁,FateCard.json
FateCard.98129.1,热血·燃魂,Fervor: Soul Burn,渾身・スキルダメージ増加,열혈·영혼의 불길,熱血·燃魂,FateCard.json
FateCard.98130.1,热血·急速,Fervor: Rapid,渾身・連撃のチャンス,열혈·광속,熱血·急速,FateCard.json
FateCard.98141.1,气运·正中靶心,Luck: Bullseye,運気：敵中突破,운명·과녁 명중,氣運·正中靶心,FateCard.json
FateCard.98142.1,气运·猎杀巨兽,Luck: Behemoth Hunting,運気・手負わぬ獣狩り,운명·거수 사냥,氣運·獵殺巨獸,FateCard.json
FateCard.98143.1,气运·一鼓作气,Luck: Fighting Spirit,運気・いい手ごたえ,운명·쇠뿔도 단김에,氣運·一鼓作氣,FateCard.json
FateCard.98144.1,气运·百发百中,Luck: Flawless Accuracy,運気・百発百中,운명·백발백중,氣運·百發百中,FateCard.json
FateCard.98145.1,气运·化险为夷,Luck: Near Miss,運気・カウンター攻撃,운명·위기를 기회로,氣運·化險為夷,FateCard.json
FateCard.98146.1,气运·乘胜追击,Luck: Victorious Pursuit,運気・隙あり！,운명·승리의 맹공,氣運·乘勝追擊,FateCard.json
FateCard.98147.1,气运·连战连捷,Luck: Consecutive Wins,運気・幸運のおすそわけ,운명·연전연승,氣運·連戰連捷,FateCard.json
FateCard.98148.1,气运·默契无间,Luck: Absolute Affinity,運気・阿吽の呼吸,운명·일심동체,氣運·默契無間,FateCard.json
FateCard.98149.1,气运·斩草除根,Luck: No Loose End,運気・根絶やし,운명·뿌리 뽑기,氣運·斬草除根,FateCard.json
FateCard.98150.1,气运·斩将夺旗,Luck: Slay & Seize,運気・大将首をねらえ！,운명·깃발 쟁취,氣運·斬將奪旗,FateCard.json
FateCard.98161.1,抑制·趁人之危,Degen: Vulture's Strike,抑制・チャンスを逃すな,억제·빈틈 포착,抑制·趁人之危,FateCard.json
FateCard.98162.1,抑制·趁火打劫,Degen: Opportunist,抑制・泣きっ面を刺す蜂,억제·혼란 속 약탈,抑制·趁火打劫,FateCard.json
FateCard.98163.1,抑制·落井下石,Degen: Insult to Injury,抑制・サンドバッグ,억제·결정적 일격,抑制·落井下石,FateCard.json
FateCard.98164.1,抑制·乘隙而入,Degen: Rift Ripper,抑制・弱点把握,억제·틈새 침투,抑制·乘隙而入,FateCard.json
FateCard.98165.1,抑制·瓮中之鳖,Degen: Trapped Prey,抑制・袋叩き,억제·독 안의 쥐,抑制·甕中之鱉,FateCard.json
FateCard.98166.1,抑制·致残打击,Degen: Crippling Blow,抑制・足狙い,억제·절명의 일격,抑制·致殘打擊,FateCard.json
FateCard.98167.1,抑制·伤口撒盐,Degen: Salt in the Wound,抑制・急所狙い,억제·상처 도발,抑制·傷口撒鹽,FateCard.json
FateCard.98168.1,抑制·扼腕之技,Degen: Wrist Gripping,抑制・コンビ打ち,억제·손목 꺾기,抑制·扼腕之技,FateCard.json
FateCard.98169.1,抑制·协同桎梏,Degen: Shackles of Synergy,抑制・頼りになる味方,억제·협공 속박,抑制·協同桎梏,FateCard.json
FateCard.98170.1,抑制·逆境之力,Degen: Power in Peril,抑制・火事場のなんとか,억제·역경의 힘,抑制·逆境之力,FateCard.json
FateCard.98181.1,反击·蓄势,Counter: Building Power,不屈・反撃の準備,반격·기세 축적,反擊·蓄勢,FateCard.json
FateCard.98182.1,反击·固守,Counter: Total Defense,不屈・攻撃パターン見切り,반격·수호,反擊·固守,FateCard.json
FateCard.98183.1,反击·绝境,Counter: Dead End,不屈・逆転の完全回避,반격·절체절명,反擊·絕境,FateCard.json
FateCard.98184.1,反击·避险,Counter: Risk Aversion,不屈・致命傷回避,반격·위기 회피,反擊·避險,FateCard.json
FateCard.98185.1,反击·噬血,Counter: Bloodthirsty,不屈・吸血,반격·피의 갈망,反擊·噬血,FateCard.json
FateCard.98186.1,反击·怒焰,Counter: Raging Flames,不屈・怒髪天を衝く,반격·격노의 화염,反擊·怒焰,FateCard.json
FateCard.98187.1,反击·借势,Counter: Ride the Wave,不屈・カウンター攻撃,반격·기세 역이용,反擊·借勢,FateCard.json
FateCard.98188.1,反击·复仇,Counter: Revenge,不屈・復讐心,반격·응징,反擊·復仇,FateCard.json
FateCard.98189.1,反击·暴伤,Counter: Massive Damage,不屈・肉を切らせて,반격·치명타 피해,反擊·暴傷,FateCard.json
FateCard.98190.1,反击·凝势,Counter: Strong Support,不屈・バックハンドブロー,반격·응축된 힘,反擊·凝勢,FateCard.json
FateCard.98201.1,生命汲取,Life Drain,刈り取られる命,생명 흡수,生命汲取,FateCard.json
FateCard.98202.1,战斗补给,Battle Supply,緊急治療,전투 보급,戰鬥補給,FateCard.json
FateCard.98203.1,渴血,Blood Thirst,血への渇望,피의 갈망,渴血,FateCard.json
FateCard.98204.1,坚毅不倒,Immovable,強靭な精神,불요불굴,堅毅不倒,FateCard.json
FateCard.98601.1,追刃,Tracking Blade,追跡の刃,추격의 칼날,追刃,FateCard.json
FateCard.98602.1,诡旋刃,Spinning Blade,奇異な刃,기묘한 회전 칼날,詭旋刃,FateCard.json
FateCard.98603.1,弹射风刃,Bouncing Wind Blade,反射風刃,튕기는 바람 칼날,彈射風刃,FateCard.json
FateCard.98604.1,骤风,Squall,突風,질풍,驟風,FateCard.json
FateCard.98605.1,噬敌卷,Devastating Tornado,渦巻く脅威,포식의 소용돌이,噬敵捲,FateCard.json
FateCard.98606.1,三重疾岚,Triple-Storm,三重嵐,삼중 폭풍,三重疾嵐,FateCard.json
FateCard.98607.1,风袭,Wind Assault,風の襲撃,바람 기습,風襲,FateCard.json
FateCard.98608.1,穿刺翎,Piercing Feather,貫通の羽,꿰뚫는 깃털,穿刺翎,FateCard.json
FateCard.98609.1,妖风袭卷,Megastorm,妖しい風,요풍의 습격,妖風襲捲,FateCard.json
FateCard.98610.1,点燃,Light Up,点火,점화,點燃,FateCard.json
FateCard.98611.1,回光烬,Echoing Fire,炎の残滓,반사광,回光燼,FateCard.json
FateCard.98612.1,逆向诡火,Backdraft,逆行の炎,역행하는 불길,逆向詭火,FateCard.json
FateCard.98613.1,焰斩,Fiery Slash,火炎斬り,염참,焰斬,FateCard.json
FateCard.98614.1,陨爆斩,Explosive Slash,隕爆斬り,운폭참,隕爆斬,FateCard.json
FateCard.98615.1,离火飞焰,Splitting Flame,飛散する炎,흩날리는 불꽃,離火飛焰,FateCard.json
FateCard.98616.1,灾星,Bane,災いの星,재앙의 별,災星,FateCard.json
FateCard.98617.1,恶兆星,Meteor of Bad Omen,凶兆の星,흉조의 별,惡兆星,FateCard.json
FateCard.98618.1,灾祸爆星,Meteor of Catastrophe,災禍の爆星,재앙의 폭발성,災禍爆星,FateCard.json
FateCard.98619.1,溅云,Splashing Cloud,四散する雲,흩뿌려진 구름,濺雲,FateCard.json
FateCard.98620.1,岚落水,Stormfall,嵐の水禍,질풍 속 폭우,嵐落水,FateCard.json
FateCard.98621.1,云卷狂欢,Cloud Frenzy,雲の乱舞,권운 카니발,雲捲狂歡,FateCard.json
FateCard.98622.1,凶渊,Ominous Abyss,凶禍の淵,흉악한 심연,凶淵,FateCard.json
FateCard.98623.1,霸主鲨,Shark Lord,鮫の覇者,상어 패왕,霸主鯊,FateCard.json
FateCard.98624.1,暗礁唤影,Reef Call,暗礁の影,암초 속 그림자,暗礁喚影,FateCard.json
FateCard.98625.1,悬锥,Hanging Spike,刺突,매달린 송곳,懸錐,FateCard.json
FateCard.98626.1,恶寒刺,Chilling Spike,悪意の棘,오한의 송곳,惡寒刺,FateCard.json
FateCard.98627.1,天坠冰寒,Ice Meteor,霜天の怒り,하늘에서 떨어지는 추위,天墜冰寒,FateCard.json
FateCard.98628.1,瞬雷,Quick Thunder,瞬雷,순뢰,瞬雷,FateCard.json
FateCard.98629.1,雷电缚,Lightning Rope,雷電の束縛,뇌전 묶기,雷電縛,FateCard.json
FateCard.98630.1,雷劫贯通,Piercing Thunder,貫通する落雷,뇌전 관통,雷劫貫通,FateCard.json
FateCard.98631.1,霆霓,Neon Thunderbolt,雷霆の虹,무지갯빛 벼락,霆霓,FateCard.json
FateCard.98632.1,雷预报,Thunder Forecast,雷電の兆し,번개 예보,雷預報,FateCard.json
FateCard.98633.1,幻电霓魂,Phantom Specter,ネオン色の魂,무지갯빛 영혼 벼락,幻電霓魂,FateCard.json
FateCard.98634.1,天引,Heaven's Call,天の導き,하늘의 인도,天引,FateCard.json
FateCard.98635.1,奉雷罚,Thunderclap,雷の裁き,천뢰의 심판,奉雷罰,FateCard.json
FateCard.98636.1,天雷昭昭,Thunder Retribution,天雷煌々,천뢰휘황,天雷昭昭,FateCard.json
FateCard.98637.1,岩矛,Geolance,岩の槍,암석 화살,岩矛,FateCard.json
FateCard.98638.1,掷岩枪,Piercing Geolance,硬い岩の槍,암석창 투척,擲岩槍,FateCard.json
FateCard.98639.1,石锋乱击,Flurry of Geolances,乱れ突く岩の槍,돌날 난타,石鋒亂擊,FateCard.json
FateCard.98640.1,岩突,Rock Spikes,岩突,암석 송곳,岩突,FateCard.json
FateCard.98641.1,岩十方,Omni-Spikes,岩雪崩,암석 십자가,岩十方,FateCard.json
FateCard.98642.1,岩幔爆突,Erupting Spikes,岩石爆弾,암석 장막 폭발,岩幔爆突,FateCard.json
FateCard.98643.1,地裂,Fissure,地割れ,대지 균열,地裂,FateCard.json
FateCard.98644.1,地轰崩,Mega Fissure,地溝,대지 붕괴,地轟崩,FateCard.json
FateCard.98645.1,三重崩坏,Triple Fissure,大地溝帯,삼중 붕괴,三重崩壞,FateCard.json
FateCard.98646.1,轰震,Tremor,地震,격진,轟震,FateCard.json
FateCard.98647.1,震荡波,Echoing Tremor,震撃の陣,전율파,震盪波,FateCard.json
FateCard.98648.1,地心轰震,Deep Tremor,地心の咆哮,대지 핵심 충격,地心轟震,FateCard.json
FateCard.98649.1,影刺,Umbral Thorn,黒針,그림자 송곳,影刺,FateCard.json
FateCard.98650.1,穿影刺,Umbral Rupture,穿つ黒針,그림자 송곳 관통,穿影刺,FateCard.json
FateCard.98651.1,堕天杀阵,Rain of Spikes,黒針暗殺術,타락의 섬멸진,墮天殺陣,FateCard.json
FateCard.98652.1,黯灭,Eclipse,暗黒物質,검은 소멸,黯滅,FateCard.json
FateCard.98653.1,叠影灭,Layered Oblivion,暗黒物質拡散,쉐도우 소멸,疊影滅,FateCard.json
FateCard.98654.1,荒芜烬灭,Bleak Ruination,暗黒物質崩壊,황폐한 잿더미,荒蕪燼滅,FateCard.json
FateCard.98655.1,魔弹,Cursed Bullets,魔弾,마력탄,魔彈,FateCard.json
FateCard.98656.1,重影弹,Mirage Shot,魔弾連射,이중 그림자탄,重影彈,FateCard.json
FateCard.98657.1,暗影倾泻,Phantom Volley,魔弾乱射,어둠의 분출,暗影傾瀉,FateCard.json
FateCard.98658.1,黑洞,Black Hole,縮退物質,암흑 동굴,黑洞,FateCard.json
FateCard.98659.1,影空噬,Collapsing Star,重力崩壊,그림자 포식,影空噬,FateCard.json
FateCard.98660.1,重力捕网,Gravity Net,裸の特異点,중력의 그물,重力捕網,FateCard.json
FateCard.98701.1,火·蒸发效应,Ignis: Evaporation Effect,火・蒸発効果,불·증발 효과,火·蒸發效應,FateCard.json
FateCard.98702.1,火·暴伤提升,Ignis: Crit Damage Boost,火・会心ダメージ上昇,불·치명타 피해 증가,火·暴傷提升,FateCard.json
FateCard.98703.1,火·同调反馈,Ignis: Sync Feedback,火・同調反応,불·공명 반응,火·同調回饋,FateCard.json
FateCard.98704.1,火·处决,Ignis: Execution,火・処刑,불·처형,火·處決,FateCard.json
FateCard.98705.1,火·束缚,Ignis: Binding,火・束縛,불·속박,火·束縛,FateCard.json
FateCard.98706.1,火·灼烧之痕,Ignis: Burn Mark,火・灼熱の痕,불·작열의 흔적,火·灼燒之痕,FateCard.json
FateCard.98707.1,火·热甲,Ignis: Searing Armor,火・炎の鎧,불·열기 갑옷,火·熱甲,FateCard.json
FateCard.98708.1,火·再燃,Ignis: Reignition,火・再燃,불·재점화,火·再燃,FateCard.json
FateCard.98709.1,火·炎之舞,Ignis: Flame Dance,火・炎の舞,불·화염의 춤,火·炎之舞,FateCard.json
FateCard.98710.1,火·烈性,Ignis: Combustibility,火・熾烈,불·격렬,火·烈性,FateCard.json
FateCard.98731.1,水·覆冰,Aqua: Ice Cover,水・凍てつく氷,물·빙결,水·覆冰,FateCard.json
FateCard.98732.1,水·技之源流,Aqua: Origin of Technique,水・技の起源,물·기술의 원류,水·技之源流,FateCard.json
FateCard.98733.1,水·闪避反击,Aqua: Evasion Counterattack,水・回避反撃,물·회피 반격,水·閃避反擊,FateCard.json
FateCard.98734.1,水·再动可能,Aqua: Quick Restart,水・止まらぬ戦,물·재개 가능,水·再動可能,FateCard.json
FateCard.98735.1,水·迅击节奏,Aqua: Swift Strike,水・流水の如く,물·속공의 리듬,水·迅擊節奏,FateCard.json
FateCard.98736.1,水·白雾,Aqua: White Mist,水・白霧,물·흰 안개,水·白霧,FateCard.json
FateCard.98737.1,水·石穿,Aqua: Stone Piercing,水・穿石,물·바위 뚫기,水·石穿,FateCard.json
FateCard.98738.1,水·激流增势,Aqua: Rapids Power,水・止まらぬ奔流,물·격류 증세,水·激流增勢,FateCard.json
FateCard.98739.1,水·涟漪新生,Aqua: Revival Ripples,水・癒しの小波,물·새로운 파동,水·漣漪新生,FateCard.json
FateCard.98740.1,水·澜潮共鸣,Aqua: Resonance of Waves,水・スクエアウェイヴ,물·파도 공명,水·瀾潮共鳴,FateCard.json
FateCard.98761.1,光·圣躯,Lux: Divine Body,光・聖なる加護,빛·성구,光·聖軀,FateCard.json
FateCard.98762.1,光·刻印,Lux: Glyph,光・刻印,빛·각인,光·刻印,FateCard.json
FateCard.98763.1,光·逐影,Lux: Shadow Chaser,光・影祓い,빛·그림자 추적,光·逐影,FateCard.json
FateCard.98764.1,光·圣体,Lux: Blessed Sacrament,光・神聖なる魂,빛·성체,光·聖體,FateCard.json
FateCard.98765.1,光·裁决,Lux: Judgment,光・裁決,빛·판결,光·裁決,FateCard.json
FateCard.98766.1,光·斩恶,Lux: Evil Slayer,光・悪斬り,빛·악의 처단,光·斬惡,FateCard.json
FateCard.98767.1,光·共鸣,Lux: Resonance,光・共鳴,빛 공명,光·共鳴,FateCard.json
FateCard.98768.1,光·立誓,Lux: Oath,光・誓約,빛 맹세,光·立誓,FateCard.json
FateCard.98769.1,光·炽热,Lux: Heat,光・熱線,빛 작열,光·熾熱,FateCard.json
FateCard.98770.1,光·律动,Lux: Rhythm,光・共律,빛 리듬,光·律動,FateCard.json
FateCard.98791.1,暗·束缚,Umbra: Binding,闇・束縛,어둠·속박,暗·束縛,FateCard.json
FateCard.98792.1,暗·暴击充能,Umbra: Crit Charge,闇・会心チャージ,어둠·치명타 충전,暗·暴擊蓄能,FateCard.json
FateCard.98793.1,暗·收割,Umbra: Harvest,闇・収穫,어둠·사냥,暗·收割,FateCard.json
FateCard.98794.1,暗·暴伤提升,Umbra: Crit Damage Boost,闇・会心ダメージ増加,어둠·치명타 피해 증가,暗·暴傷提升,FateCard.json
FateCard.98795.1,暗·狂暴,Umbra: Berserk,闇・狂暴,어둠·광폭,暗·狂暴,FateCard.json
FateCard.98796.1,暗·恐惧传染,Umbra: Fear Spread,闇・恐怖の伝染,어둠·공포 전염,暗·恐懼傳染,FateCard.json
FateCard.98797.1,暗·黑夜降临,Umbra: Darkness Descends,闇・夜の帳,어둠·밤의 강림,暗·黑夜降臨,FateCard.json
FateCard.98798.1,暗·日蚀,Umbra: Eclipse,闇・日蝕,어둠·일식,暗·日蝕,FateCard.json
FateCard.98799.1,暗·恶念爆发,Umbra: Malice Outburst,闇・悪意爆発,어둠·악념의 폭발,暗·惡念爆發,FateCard.json
FateCard.98800.1,暗·魔瘾,Umbra: Magic Frenzy,闇・魔の衝動,어둠·마의 탐닉,暗·魔癮,FateCard.json
FateCard.98821.1,风·猎物感知,Ventus: Hunter's Instinct,風・感知,바람·사냥감 감지,風·獵物感知,FateCard.json
FateCard.98822.1,风·刻印,Ventus: Glyph,風・刻印,바람·각인,風·刻印,FateCard.json
FateCard.98823.1,风·外环,Ventus: Outer Ring,風・射程圏内,바람·바깥 범위,風·外環,FateCard.json
FateCard.98824.1,风·射手之心,Ventus: Archer's Heart,風・射手の心,바람·사수의 정신,風·射手之心,FateCard.json
FateCard.98825.1,风·鹰眼,Ventus: Eagle Eye,風・鷹の眼,바람·매의 눈,風·鷹眼,FateCard.json
FateCard.98826.1,风·追箭,Ventus: Arrow Chaser,風・追跡の矢,바람·추격의 화살,風·追箭,FateCard.json
FateCard.98827.1,风·抗性衰减,Ventus: Resistance Reduction,風・耐性減衰,바람·저항력 감소,風·抗性衰減,FateCard.json
FateCard.98828.1,风·狩猎本能,Ventus: Hunting Instinct,風・狩猟本能,바람·사냥 본능,風·狩獵本能,FateCard.json
FateCard.98829.1,风·乘云,Ventus: Soaring on Clouds,風・雲に乗って,바람·구름을 타는 자,風·乘雲,FateCard.json
FateCard.98830.1,风·狩猎标记,Ventus: Hunting Mark,風・狩猟の印,바람·사냥 표식,風·狩獵標記,FateCard.json
FateCard.98851.1,地·坚固,Terra: Sturdy,地・堅牢,땅·강인,地·堅固,FateCard.json
FateCard.98852.1,地·覆身刚体,Terra: Concrete Shield,地・鋼鉄の体,땅·뒤덮기,地·覆身鋼體,FateCard.json
FateCard.98853.1,地·土之加护,Terra: Protection of Earth,地・地母神の加護,땅·흙의 가호,地·土之加護,FateCard.json
FateCard.98854.1,地·震颤共鸣,Terra: Tremor Resonance,地・大地の共振,땅·진동과 공명,地·震顫共鳴,FateCard.json
FateCard.98855.1,地·压城之势,Terra: Crushing Might,地・巨岩砕きの極意,땅·성을 제압하는 기세,地·壓城之勢,FateCard.json
FateCard.98856.1,地·蚀岩之痕,Terra: Mark of Erosion,地・風化に抗う巖,땅·침식된 바위의 흔적,地·蝕岩之痕,FateCard.json
FateCard.98857.1,地·坚如磐石,Terra: Rocksolid,地・盤石な地盤,땅·반석의 견고함,地·堅若磐石,FateCard.json
FateCard.98858.1,地·石纹增幅,Terra: Pattern Boost,地・岩紋の祝福,땅·암석 무늬 증폭,地·石紋增幅,FateCard.json
FateCard.98859.1,地·势不可挡,Terra: Unstoppable,地・大地踏み均す進撃,땅·막을 수 없는 기세,地·勢不可擋,FateCard.json
FateCard.98860.1,地·地震余波,Terra: Seismic Echo,地・鳴動し続ける大地,땅·지진의 여파,地·地震餘波,FateCard.json
GoldenSpyBuffCard.10111.1,溢价竞拍·公文包,Premium Auction: Briefcase,高額取引・鞄,고가 입찰·서류 가방,溢價競拍·文件包,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10112.1,溢价竞拍·糖果盒,Premium Auction: Candy Box,高額取引・飴箱,고가 입찰·사탕 상자,溢價競拍·糖果盒,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10113.1,溢价竞拍·宝石,Premium Auction: Gem,高額取引・宝石,고가 입찰·보석,溢價競拍·寶石,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10114.1,溢价竞拍·情报卷轴,Premium Auction: Intel Scroll,高額取引・契約書,고가 입찰·정보 문서,溢價競拍·情報卷軸,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10115.1,溢价竞拍·窃听器,Premium Auction: Bug Device,高額取引・盗聴,고가 입찰·도청기,溢價競拍·竊聽器,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10121.1,提升预期·公文包,Elevated Expectation: Briefcase,先買い・鞄,예상가 인상·서류 가방,提升預期·文件包,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10122.1,提升预期·糖果盒,Elevated Expectation: Candy Box,先買い・飴箱,예상가 인상·사탕 상자,提升預期·糖果盒,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10123.1,提升预期·宝石,Elevated Expectation: Gem,先買い・宝石,예상가 인상·보석,提升預期·寶石,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10124.1,提升预期·情报卷轴,Elevated Expectation: Intel Scroll,先買い・契約書,예상가 인상·정보 문서,提升預期·情報卷軸,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10125.1,提升预期·窃听器,Elevated Expectation: Bug Device,先買い・盗聴,예상가 인상·도청기,提升預期·竊聽器,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10131.1,市价操控·公文包,Market Control: Briefcase,価額操作・鞄,시장가 조정·서류 가방,市價操控·文件包,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10132.1,市价操控·糖果盒,Market Control: Candy Box,価額操作・飴箱,시장가 조정·사탕 상자,市價操控·糖果盒,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10133.1,市价操控·宝石,Market Control: Gem,価額操作・宝石,시장가 조정·보석,市價操控·寶石,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10134.1,市价操控·情报卷轴,Market Control: Intel Scroll,価額操作・契約書,시장가 조정·정보 문서,市價操控·情報卷軸,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10135.1,市价操控·窃听器,Market Control: Bug Device,価額操作・盗聴,시장가 조정·도청기,市價操控·竊聽器,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10211.1,挪移奇术·公文包,Displacement Trick: Briefcase,重力忍法・鞄,순간 이동·서류 가방,挪移奇術·文件包,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10212.1,挪移奇术·糖果盒,Displacement Trick: Candy Box,重力忍法・飴箱,순간 이동·사탕 상자,挪移奇術·糖果盒,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10213.1,挪移奇术·宝石,Displacement Trick: Gem,重力忍法・宝石,순간 이동·보석,挪移奇術·寶石,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10214.1,挪移奇术·情报卷轴,Displacement Trick: Intel Scroll,重力忍法・契約書,순간 이동·정보 문서,挪移奇術·情報卷軸,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10215.1,挪移奇术·窃听器,Displacement Trick: Bug Device,重力忍法・盗聴器,순간 이동·도청기,挪移奇術·竊聽器,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10221.1,延迟减重·公文包,Delayed Lightening: Briefcase,軽量処理・鞄,지연 경량화·서류 가방,延遲減重·文件包,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10222.1,延迟减重·糖果盒,Delayed Lightening: Candy Box,軽量処理・飴箱,지연 경량화·사탕 상자,延遲減重·糖果盒,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10223.1,延迟减重·宝石,Delayed Lightening: Gem,軽量処理・宝石,지연 경량화·보석,延遲減重·寶石,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10224.1,延迟减重·情报卷轴,Delayed Lightening: Intel Scroll,軽量処理・契約書,지연 경량화·정보 문서,延遲減重·情報卷軸,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10225.1,延迟减重·窃听器,Delayed Lightening: Bug Device,軽量処理・盗聴器,지연 경량화·도청기,延遲減重·竊聽器,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10231.1,轻量化·公文包,Lightweight: Briefcase,軽量化・鞄,경량화·서류 가방,輕量化·文件包,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10232.1,轻量化·糖果盒,Lightweight: Candy Box,軽量化・飴箱,경량화·사탕 상자,輕量化·糖果盒,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10233.1,轻量化·宝石,Lightweight: Gem,軽量化・宝石,경량화·보석,輕量化·寶石,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10234.1,轻量化·情报卷轴,Lightweight: Intel Scroll,軽量化・契約書,경량화·정보 문서,輕量化·情報卷軸,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10235.1,轻量化·窃听器,Lightweight: Bug Device,軽量化・盗聴器,경량화·도청기,輕量化·竊聽器,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10311.1,高频接单·即时,Fast-Paced Contracts: Instant,単品受注・即時,수주 빈도 증가·즉시,頻繁接單·即時,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10321.1,高频接单·延迟,Fast-Paced Contracts: Delayed,単品受注・遅延,수주 빈도 증가·지연,頻繁接單·延遲,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10331.1,高频接单·永久,Fast-Paced Contracts: Permanent,単品受注・永続,수주 빈도 증가·영구,頻繁接單·永久,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10411.1,特别服务·即时,Special Service: Instant,サービス・即時,특별 서비스·즉시,特別服務·即時,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10421.1,特别服务·延迟,Special Service: Delayed,サービス・遅延,특별 서비스·지연,特別服務·延遲,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10431.1,特别服务·永久,Special Service: Permanent,サービス・永続,특별 서비스·영구,特別服務·永久,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10541.1,爆破专家,Explosives Expert,爆破マスター,폭파 전문가,爆破專家,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10542.1,冷冻大师,Freeze Master,凍結マスター,빙결의 달인,冷凍大師,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10611.1,扳机改造·即时,Trigger Modification: Instant,トリガー改造・即時,방아쇠 개조·즉시,扳機改造·即時,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10621.1,扳机改造·延迟,Trigger Modification: Delayed,トリガー改造・遅延,방아쇠 개조·지연,扳機改造·延遲,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10631.1,扳机改造·永久,Trigger Modification: Permanent,トリガー改造・永続,방아쇠 개조·영구,扳機改造·永久,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10711.1,钩爪加固·即时,Reinforced Grapple: Instant,フック強化・即時,갈고리 강화·즉시,鉤爪補強·即時,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10721.1,钩爪加固·延迟,Reinforced Grapple: Delayed,フック強化・遅延,갈고리 강화·지연,鉤爪補強·延遲,GoldenSpyBuffCard.json
GoldenSpyBuffCard.10731.1,钩爪加固·永久,Reinforced Grapple: Permanent,フック強化・永続,갈고리 강화·영구,鉤爪補強·永久,GoldenSpyBuffCard.json
